ax;ay;az
0.30645782;0.25857377;9.80665
0.29688102;0.30645782;9.873688
0.29688102;0.2777274;9.854534
0.36391866;0.30645782;9.825804
0.2777274;0.25857377;9.80665
0.34476504;0.2777274;9.854534
0.33518824;0.2873042;9.835381
0.22984336;0.2777274;9.730036
0.38307226;0.29688102;9.80665
0.20111294;0.23942018;9.825804
0.45968673;0.23942018;10.036493
0.095768064;0.22026655;9.931149
0.46926352;0.2873042;9.624691
0.39264908;0.22984336;9.672575
0.25857377;0.2873042;9.902418
0.29688102;0.25857377;9.835381
0.24899697;0.2777274;9.892841
0.22984336;0.2777274;9.921572
0.24899697;0.22984336;10.113108
0.047884032;0.18195933;10.323798
0.545878;0.1436521;10.0748005
-0.16280572;0.23942018;9.931149
0.545878;0.12449849;9.80665
0.62249243;0.19153613;9.911995
-0.50757074;0.23942018;10.1226845
1.2449849;0.22984336;9.682152
-0.12449849;0.41180268;8.590396
0.30645782;0.24899697;9.950302
0.25857377;0.23942018;9.9790325
0.32561144;0.25857377;9.911995
0.32561144;0.2777274;9.921572
0.2777274;0.23942018;9.864111
0.30645782;0.33518824;9.710882
0.2777274;0.25857377;9.844957
0.2681506;0.24899697;9.921572
0.31603462;0.25857377;9.883265
0.2681506;0.25857377;9.816227
0.2681506;0.36391866;9.883265
0.24899697;0.2777274;9.931149
0.2777274;0.23942018;9.950302
0.29688102;0.30645782;9.864111
0.29688102;0.29688102;9.835381
0.22026655;0.33518824;9.950302
0.40222588;0.24899697;9.873688
0.32561144;0.2873042;9.768343
0.24899697;0.2777274;9.892841
0.33518824;0.33518824;9.940725
0.2873042;0.2873042;9.969456
0.35434186;0.37349546;9.816227
0.29688102;0.23942018;9.883265
0.29688102;0.35434186;9.873688
0.30645782;0.37349546;9.940725
0.25857377;0.29688102;9.892841
0.2873042;0.33518824;9.854534
0.2681506;0.2873042;9.758766
0.25857377;0.29688102;9.816227
0.2681506;0.25857377;9.825804
0.31603462;0.30645782;9.864111
0.29688102;0.29688102;9.873688
0.2681506;0.32561144;10.007763
0.2681506;0.29688102;9.854534
0.25857377;0.2681506;9.77792
0.32561144;0.2777274;9.787497
0.2873042;0.24899697;9.864111
0.23942018;0.2777274;9.892841
0.2777274;0.2681506;9.768343
0.23942018;0.25857377;9.835381
0.2777274;0.2777274;10.04607
0.32561144;0.22984336;9.950302
0.25857377;0.21068975;9.931149
0.30645782;0.25857377;9.816227
0.32561144;0.20111294;9.883265
0.2681506;0.25857377;10.01734
0.23942018;0.22026655;9.892841
0.33518824;0.2681506;9.701305
0.30645782;0.32561144;9.873688
0.2681506;0.25857377;9.883265
0.24899697;0.19153613;10.007763
0.35434186;0.2873042;9.911995
0.24899697;0.24899697;9.940725
0.2873042;0.23942018;9.816227
0.30645782;0.2777274;9.854534
0.31603462;0.2681506;9.816227
0.29688102;0.31603462;9.77792
0.30645782;0.2777274;9.892841
0.32561144;0.33518824;9.787497
0.30645782;0.2873042;9.844957
0.2777274;0.24899697;9.921572
0.30645782;0.2681506;9.825804
0.2777274;0.25857377;9.825804
0.24899697;0.2873042;9.797073
0.25857377;0.2681506;9.940725
0.30645782;0.30645782;9.921572
0.24899697;0.23942018;9.883265
0.2777274;0.25857377;9.883265
0.25857377;0.20111294;9.825804
0.29688102;0.30645782;9.902418
0.24899697;0.24899697;9.883265
0.2873042;0.24899697;9.883265
0.30645782;0.32561144;9.864111
0.29688102;0.31603462;9.758766
0.30645782;0.31603462;9.816227
0.2777274;0.34476504;9.921572
0.2873042;0.32561144;9.864111
0.31603462;0.30645782;9.797073
0.2681506;0.29688102;9.835381
0.2777274;0.31603462;9.940725
0.29688102;0.25857377;9.969456
0.2777274;0.2681506;9.835381
0.24899697;0.34476504;10.01734
0.2681506;0.24899697;9.902418
0.30645782;0.24899697;9.969456
0.2777274;0.2873042;9.844957
0.29688102;0.25857377;9.825804
0.31603462;0.29688102;9.854534
0.2777274;0.23942018;9.864111
0.2873042;0.2681506;9.80665
0.30645782;0.23942018;9.730036
0.2777274;0.2681506;9.749189
0.24899697;0.25857377;9.873688
0.2873042;0.29688102;9.911995
0.24899697;0.24899697;9.825804
0.2873042;0.2873042;9.835381
0.2777274;0.25857377;9.816227
0.31603462;0.30645782;9.854534
0.22984336;0.19153613;9.959879
0.33518824;0.22984336;9.816227
0.31603462;0.2873042;9.80665
0.31603462;0.23942018;9.787497
0.33518824;0.23942018;9.892841
0.2681506;0.23942018;9.864111
0.25857377;0.2777274;9.921572
0.25857377;0.22984336;9.9790325
0.29688102;0.23942018;9.864111
0.24899697;0.25857377;9.931149
0.2681506;0.2777274;9.825804
0.30645782;0.2777274;9.844957
0.29688102;0.2681506;9.825804
0.2681506;0.31603462;9.883265
0.25857377;0.24899697;9.921572
0.29688102;0.22026655;9.911995
0.32561144;0.31603462;9.825804
0.29688102;0.2681506;9.797073
0.2681506;0.29688102;9.77792
0.2681506;0.30645782;9.883265
0.30645782;0.2777274;9.921572
0.33518824;0.29688102;9.854534
0.31603462;0.38307226;9.787497
0.32561144;0.32561144;9.768343
0.36391866;0.2873042;9.892841
0.22026655;0.24899697;9.883265
0.29688102;0.2777274;9.80665
0.2873042;0.30645782;9.80665
0.31603462;0.2777274;9.931149
0.32561144;0.2873042;9.959879
0.24899697;0.33518824;9.911995
0.34476504;0.22984336;9.959879
0.24899697;0.25857377;9.969456
0.38307226;0.23942018;9.720459
0.30645782;0.33518824;9.787497
0.24899697;0.2681506;9.892841
0.19153613;0.22984336;9.9790325
0.2681506;0.29688102;9.825804
0.33518824;0.31603462;9.80665
0.30645782;0.23942018;9.80665
0.2777274;0.2681506;9.80665
0.35434186;0.23942018;9.739613
0.2873042;0.30645782;9.902418
0.30645782;0.2681506;9.701305
0.33518824;0.2777274;9.749189
0.34476504;0.23942018;9.873688
0.22984336;0.20111294;10.036493
0.33518824;0.25857377;10.0748005
