;ax;ay;az
0;-0.2429558883733679;0.4082652180083801;10.155381283336576
1;-0.5843056860868733;0.3235544933106636;10.213798118758646
2;-0.42871100741139206;0.572059865147651;10.04553359038427
3;-0.16692750342954332;0.6121335751928243;9.314913349682634
4;-0.49474931186237425;0.5317592196049103;9.865564076219261
5;-0.4573688542947823;0.34276140005726;10.141442277184177
6;-0.28095387361816154;0.49293256268918867;9.649039958335095
7;-0.1571147511259874;0.49131353551305984;9.752118095992296
8;-0.42986774232718944;0.655929256598854;9.888757411823857
9;-0.3377642996837882;0.5917554245360223;9.772182626924964
10;-0.16080956972356403;0.4370481542779972;9.9120443506258
11;-0.19128838572154389;0.5134401535737294;9.796921646234912
12;-0.15368869139714658;0.33076950765147983;9.882326548578657
13;-0.27400152766427105;0.5190948836397413;9.88214611766926
14;-0.3798998499735841;0.38075626990539546;9.893495705687181
15;-0.28057282423966734;0.5565401331539859;9.968337912324783
16;-0.3035064279903319;0.47063032836126023;9.772951530326647
17;-0.2752382334280777;0.2323396149073268;9.913881565322884
18;-0.4434011070652558;0.43799522722040424;9.770832915426976
19;-0.3086765426560703;0.5936177152304856;9.878178469368713
20;-0.41530077141771915;0.4410482324341446;9.864621971101151
21;-0.3172720998857222;0.41797948841720545;9.721875230018457
22;-0.19762977008686755;0.6129415770760762;9.867517240220254
23;-0.3382531270725862;0.25785636172192977;9.794563994851837
24;-0.271789317949999;0.5300736378679746;9.962860980418817
25;-0.24800990940654016;0.4582169232137724;10.069815907893375
26;-0.3287970874541715;0.3223317938479403;9.96596923120402
27;-0.16346537158349228;0.30079906041066584;9.800777729157387
28;-0.4677896328147916;0.42518410913721216;10.04426327074919
29;-0.18881730305438066;0.5981396900931328;10.013218462829665
30;-0.2672046503310693;0.5715836520333664;9.82240069509948
31;-0.23029299047558133;0.43029460069209496;9.81699557985448
32;-0.2735456434891205;0.5819605401853951;9.899317676492059
33;-0.27862496557792155;0.4075826731829404;9.833113296055457
34;-0.16379382050096422;0.3928941574353471;10.023283743146862
35;-0.45272993813442786;0.5036279304114509;9.941430438155662
36;-0.30532003264107144;0.4282544393750679;9.972315441959903
37;-0.1186784067846664;0.45035861869997423;9.916365957308154
38;-0.2297942821365079;0.44803979938612404;9.827493143301686
39;-0.20013995428987813;0.38660492210534175;9.831010128407256
40;-0.24692193202391147;0.4986089900860907;10.171251879313118
41;-0.2932505570617326;0.4727522911984083;9.891162770012306
42;-0.07246538368961078;0.35931477640083154;9.720840185472298
43;-0.33160640052191986;0.6106382523392873;9.772312919294425
44;-0.1346752032496079;0.49894575774924566;9.786938551754385
45;-0.40375806795309205;0.48980890873299293;9.729892153196213
46;-0.2615478672401709;0.5206505765436961;10.040841842565099
47;-0.2579107933862996;0.4563067412380803;9.827430918120001
48;-0.526470007857605;0.5039166214164377;9.814576454518846
49;-0.45520473644388454;0.5678334025749736;10.00848387203008
50;-0.393442357594718;0.46883377385082503;9.825711876404952
51;-0.40052825329329195;0.4704831610154075;9.884818248545846
52;-0.36369200064551205;0.4299096024789666;9.94977674740432
53;-0.19287089573323463;0.5722657054034335;9.977923633063602
54;-0.5880646866917569;0.4910008531749477;9.843782467405836
55;-0.3611171126570969;0.40956869582555844;9.886663729499606
56;-0.41778909864887204;0.43078376386673856;9.943148197232581
57;-0.2569980228790582;0.6281751510540146;10.033076262168047
58;-0.23577038340390793;0.2599594762208176;9.736810359390892
59;-0.2557222768581773;0.44446966686892614;9.863453319597918
60;-0.3853884869285191;0.6532940144449706;9.898858559530563
61;-0.42141740158497676;0.47418438897359255;9.727849624777448
62;-0.45123027058871257;0.5975884070955879;9.910199754676702
63;-0.3129322582734472;0.5119054031129198;9.917224167537233
64;-0.35633341965306886;0.3848253642706888;9.91210388219252
65;-0.45910593974290825;0.628394995272473;9.994580092195726
66;-0.3042557029577538;0.317905906273389;9.90028070281244
67;-0.26611337458160655;0.5757442620074442;9.99790285946628
68;-0.2632509367972919;0.2072985062729794;10.040889191716296
69;-0.3329020536024864;0.5258663946522695;9.667514451065719
70;-0.15200392321732908;0.5250491438364258;9.912898357686899
71;-0.3698069858145603;0.39893576316534274;10.023722904473543
72;-0.27392996611118303;0.4071370063464653;9.818617504024036
73;-0.4131304486867603;0.4812179070886884;9.869296966714202
74;-0.4374974002234049;0.44089844429618874;9.83021969136278
75;-0.29844024078427217;0.6608693788108191;9.891359319679081
76;-0.44710408742810787;0.4973458541666434;9.941533709210631
77;-0.27300955052209225;0.4687136377786782;10.012307094012023
78;-0.19262444274911278;0.4013906413434301;9.952123497459086
79;-0.2325812370588809;0.5013898989222378;9.744070244129285
80;-0.3867178854549217;0.698835276780938;9.864615264140786
81;-0.20088133030738164;0.38416968541860474;9.867238192664997
82;-0.4364464342898841;0.4607353599557667;9.722335274127474
83;-0.40053371452341113;0.5377904804090228;9.932448189971216
84;-0.28632055160977177;0.47183303358974465;9.827924738720277
85;-0.35536090104861995;0.5111027087090024;9.622696801275907
86;-0.2333852339282313;0.592657713308846;9.893783675046684
87;-0.23392871829496487;0.7596373023399862;9.832412619652084
88;-0.36279279931127356;0.2697197701027471;9.763766494282148
89;-0.3496359975854024;0.21194162090531027;9.76882674236734
90;-0.25675004471685364;0.4847914932743607;9.773819405976353
91;-0.48820065808362656;0.42261203890351035;9.878217869568227
92;-0.44341428937748817;0.3924784762612748;9.944772732922045
93;-0.27140303059355086;0.5841011577452142;9.92176020609291
94;-0.33802806818123193;0.6393015399154303;9.841716094405927
95;-0.3810846511475648;0.40926690844988517;10.148292090864434
96;-0.3654966734031287;0.23687210397053454;9.84168031723995
97;-0.40523791158457345;0.5629953758854893;9.833167690703645
98;-0.3225971639689935;0.40101729864216723;9.967300027879231
99;-0.1505963445777877;0.5225465008745358;10.073031877205715
100;-0.29122339769930183;0.5091171146212589;9.742972971358896
101;-0.2194563208855813;0.4520123168987048;9.807981788546106
102;-0.28227226553839324;0.6940753677312176;9.887745667964312
103;-0.48756516332490163;0.40430786243553224;9.916472282126213
104;-0.2905863766530619;0.3005798921924472;9.859340396368886
105;-0.3527058673309347;0.6416694065446491;9.83957721157841
106;-0.37730639687044143;0.6063496955197389;9.762570813384778
107;-0.265566913013923;0.6097081655205394;9.858682880764553
108;-0.30224058917984487;0.27133623028055154;9.865121813030921
109;-0.25571637128830027;0.5089838203461361;9.843204226469533
110;-0.3791893311380222;0.3361993045078021;9.876226696105851
111;-0.2755750496374514;0.41736376355893917;9.891291512718391
112;-0.18486343907786135;0.3680677391768806;10.010825563212249
113;-0.22916857638537824;0.5055237603146124;9.984021976856598
114;-0.17683093240056935;0.5569741136663672;9.806429786257995
115;-0.5041586396837485;0.3660261193697537;10.009363161827315
116;-0.2394993095163321;0.44332325037125775;9.854179666614
