;ay;ax;az
0;0.08619126;0.009576807;9.739613
1;0.038307227;0.019153614;9.835381
2;0.038307227;0.009576807;9.758766
3;0.12449849;-0.009576807;9.730036
4;-0.009576807;0.02873042;9.892841
5;0.019153614;0.05746084;9.864111
6;0.1340753;0.02873042;9.816227
7;-0.019153614;-0.009576807;9.940725
8;0.0;0.06703765;10.055647
9;0.038307227;0.019153614;9.911995
10;0.0;-0.009576807;9.844957
11;0.076614454;0.009576807;10.084377
12;-0.047884032;0.06703765;10.0269165
13;0.10534488;0.095768064;9.911995
14;0.038307227;0.019153614;9.844957
15;-0.009576807;0.019153614;9.835381
16;0.11492168;-0.0;10.01734
17;0.0;0.047884032;9.902418
18;0.047884032;0.047884032;9.902418
19;0.11492168;0.038307227;9.864111
20;0.02873042;0.009576807;9.931149
21;0.08619126;0.02873042;9.931149
22;0.06703765;-0.0;9.883265
23;0.08619126;-0.02873042;9.864111
24;0.038307227;-0.0;9.921572
25;0.047884032;-0.0;9.911995
26;0.10534488;0.02873042;9.835381
27;0.047884032;-0.019153614;9.931149
28;0.08619126;-0.02873042;10.0269165
29;0.08619126;-0.0;9.950302
30;0.076614454;0.05746084;9.816227
31;0.038307227;0.009576807;9.902418
32;0.08619126;0.019153614;9.940725
33;0.05746084;0.076614454;9.854534
34;0.095768064;-0.019153614;9.864111
35;0.05746084;-0.0;9.844957
36;0.10534488;-0.0;9.940725
37;0.08619126;-0.0;9.854534
38;0.038307227;0.019153614;9.835381
39;0.06703765;-0.02873042;9.921572
40;0.038307227;-0.019153614;9.892841
41;0.08619126;0.019153614;9.959879
42;0.06703765;0.05746084;9.902418
43;0.05746084;-0.009576807;9.9790325
44;0.05746084;-0.0;9.883265
45;0.10534488;-0.009576807;9.902418
46;0.05746084;-0.02873042;9.873688
47;0.02873042;0.076614454;9.864111
48;0.08619126;0.019153614;9.950302
49;0.038307227;0.009576807;9.883265
50;0.019153614;0.06703765;9.959879
51;0.076614454;0.076614454;9.931149
52;0.11492168;0.038307227;9.739613
53;0.05746084;0.019153614;9.873688
54;0.02873042;0.06703765;10.103531
55;0.06703765;-0.0;9.844957
56;0.047884032;-0.0;9.797073
57;0.05746084;0.06703765;9.9790325
58;0.047884032;0.095768064;10.084377
59;0.11492168;-0.02873042;9.797073
60;0.06703765;0.038307227;9.883265
61;0.095768064;-0.02873042;9.921572
62;0.10534488;0.095768064;9.921572
63;0.019153614;-0.019153614;9.969456
64;0.1340753;0.019153614;9.921572
65;0.0;0.009576807;9.864111
66;0.10534488;0.047884032;10.0269165
67;0.0;0.076614454;9.911995
68;0.06703765;0.02873042;9.940725
69;0.1340753;-0.0;9.902418
70;0.019153614;0.05746084;9.988609
71;0.11492168;0.047884032;9.931149
72;0.02873042;0.047884032;9.844957
73;0.047884032;0.019153614;9.931149
74;0.08619126;-0.009576807;9.883265
75;0.0;-0.0;9.892841
76;0.076614454;-0.0;9.864111
77;-0.02873042;-0.0;9.902418
78;0.095768064;0.02873042;9.873688
79;0.05746084;0.06703765;9.902418
80;0.05746084;-0.038307227;9.835381
81;-0.009576807;0.02873042;9.931149
82;0.076614454;-0.0;9.844957
83;0.047884032;0.019153614;9.883265
84;0.095768064;0.038307227;9.902418
85;0.038307227;0.019153614;9.854534
86;0.10534488;0.009576807;9.892841
87;0.06703765;-0.0;9.921572
88;0.08619126;0.009576807;9.883265
89;0.076614454;0.047884032;9.959879
90;0.05746084;0.019153614;9.931149
91;0.08619126;-0.019153614;9.825804
92;0.038307227;-0.0;9.911995
93;0.06703765;-0.019153614;9.844957
94;0.08619126;-0.05746084;9.902418
95;0.02873042;0.047884032;9.854534
96;0.10534488;0.009576807;9.844957
97;0.038307227;0.009576807;9.873688
98;0.08619126;0.05746084;9.940725
99;0.1340753;0.047884032;9.969456
100;-0.05746084;-0.02873042;9.854534
101;0.02873042;0.05746084;9.931149
102;0.095768064;0.038307227;9.892841
103;0.019153614;0.08619126;9.854534
104;0.11492168;-0.0;9.883265
105;0.06703765;0.019153614;9.921572
106;0.11492168;0.009576807;9.892841
107;-0.009576807;0.02873042;9.825804
108;0.038307227;0.02873042;9.940725
109;0.08619126;0.10534488;9.931149
110;0.0;0.076614454;9.797073
111;0.076614454;0.019153614;9.940725
112;0.05746084;0.06703765;9.911995
113;0.076614454;0.019153614;9.959879
114;0.076614454;0.047884032;9.931149
115;0.06703765;-0.0;9.892841
116;0.06703765;0.019153614;9.940725
117;0.02873042;0.019153614;9.883265
118;0.047884032;-0.009576807;9.902418
119;0.047884032;-0.0;9.921572
120;-0.038307227;0.009576807;9.873688
121;0.06703765;-0.0;9.921572
122;0.1436521;-0.0;10.01734
123;0.038307227;-0.19153613;9.950302
124;-0.02873042;0.08619126;9.662998
125;0.076614454;-0.05746084;9.835381
126;0.18195933;-0.1340753;10.01734
127;0.08619126;-0.009576807;9.844957
128;0.009576807;-0.08619126;9.854534
129;0.11492168;-0.009576807;9.883265
130;0.16280572;-0.019153614;9.9790325
131;0.1340753;-0.0;9.931149
132;0.095768064;-0.009576807;9.902418
133;0.06703765;0.019153614;9.998186
134;0.10534488;0.06703765;10.0269165
135;0.047884032;0.009576807;9.969456
136;0.05746084;0.019153614;9.9790325
137;0.047884032;-0.0;9.873688
138;0.05746084;0.009576807;9.864111
139;0.0;-0.02873042;9.854534
140;0.076614454;0.019153614;9.80665
141;-0.02873042;0.019153614;9.883265
142;-0.009576807;0.038307227;9.892841
143;-0.009576807;0.019153614;9.787497
144;0.02873042;0.05746084;9.844957
145;0.038307227;0.038307227;9.892841
146;0.06703765;0.02873042;9.940725
147;0.08619126;0.019153614;9.950302
148;-0.009576807;0.038307227;9.902418
149;0.05746084;0.02873042;9.940725
150;0.05746084;0.047884032;9.892841
151;0.05746084;0.02873042;10.036493
152;0.076614454;0.02873042;9.844957
153;0.047884032;0.038307227;9.873688
154;0.08619126;0.047884032;9.931149
155;0.02873042;0.02873042;9.864111
156;0.095768064;-0.0;9.864111
157;0.095768064;0.05746084;9.825804
158;0.05746084;0.06703765;9.892841
159;0.08619126;0.009576807;9.854534
160;0.08619126;0.047884032;9.902418
161;0.047884032;0.019153614;9.950302
162;0.12449849;0.038307227;9.911995
163;0.009576807;0.019153614;9.873688
164;0.08619126;0.009576807;9.959879
165;0.009576807;0.05746084;9.921572
166;0.076614454;0.06703765;9.883265
167;0.076614454;0.038307227;9.921572
168;0.038307227;0.047884032;9.911995
169;0.06703765;0.019153614;9.873688
170;-0.019153614;0.05746084;9.825804
171;0.05746084;-0.019153614;9.950302
172;0.06703765;0.038307227;9.940725
173;0.019153614;-0.0;9.844957
174;0.08619126;0.02873042;9.883265
175;0.019153614;-0.0;9.902418
176;0.0;0.038307227;9.950302
177;0.06703765;-0.0;9.911995
178;0.05746084;-0.009576807;9.892841
179;0.11492168;-0.0;9.959879
180;0.05746084;-0.0;9.873688
181;0.02873042;0.05746084;9.864111
182;0.076614454;0.009576807;9.883265
183;0.038307227;0.019153614;9.921572
184;0.076614454;-0.0;9.854534
185;0.05746084;-0.0;9.892841
186;0.076614454;-0.02873042;9.921572
187;0.12449849;-0.05746084;9.902418
188;0.08619126;-0.009576807;9.902418
189;0.18195933;-0.06703765;9.902418
190;0.12449849;-0.06703765;9.873688
191;0.16280572;-0.15322891;9.959879
192;0.16280572;-0.25857377;9.959879
193;0.17238252;-0.22984336;9.749189
194;0.16280572;-0.23942018;9.873688
195;0.17238252;-0.2777274;9.854534
196;0.15322891;-0.22026655;10.04607
197;0.05746084;-0.2681506;9.950302
198;0.095768064;-0.37349546;9.892841
199;0.08619126;-0.45010993;9.950302
200;-0.02873042;-0.37349546;9.873688
201;-0.076614454;-0.60333884;9.854534
202;0.019153614;-0.47884035;9.854534
203;-0.22984336;-0.48841715;9.902418
204;-0.076614454;-0.545878;9.864111
205;-0.16280572;-0.6703765;9.758766
206;0.095768064;-1.7046716;10.007763
207;-0.59376204;-1.2258313;9.911995
208;0.076614454;-0.5267244;9.615114
209;0.25857377;-1.388637;10.802638
210;-0.40222588;-1.2545617;10.007763
211;0.24899697;-1.13964;9.615114
212;0.1436521;-1.4652514;10.1226845
213;-0.11492168;-1.5227122;10.448297
214;0.4405331;-1.5514427;9.739613
215;0.31603462;-1.7717092;9.279925
216;0.0;-1.3694834;10.228029
217;0.33518824;-1.6280571;9.9790325
218;0.63206923;-1.9440918;9.385271
219;-0.12449849;-1.6280571;10.1226845
220;0.24899697;-1.8291701;10.352529
221;0.24899697;-1.9919758;9.423578
222;0.15322891;-1.685518;10.228029
223;0.0;-1.8291701;10.486604
224;0.22026655;-2.0685902;9.595961
225;0.22984336;-1.9249382;9.864111
226;-0.30645782;-2.0111294;10.160992
227;0.009576807;-2.078167;9.80665
228;0.047884032;-2.030283;9.825804
229;-0.41180268;-1.982399;10.065224
230;-0.18195933;-2.183512;9.835381
231;-0.10534488;-2.1260512;9.557653
232;-0.34476504;-2.135628;9.892841
233;-0.05746084;-2.135628;9.605537
234;0.1340753;-1.9919758;9.701305
235;-0.15322891;-1.982399;9.816227
236;0.06703765;-1.9632454;9.414001
237;-0.009576807;-1.8962077;9.279925
238;-0.2681506;-1.733402;9.854534
239;-0.2873042;-1.6759412;9.797073
240;0.038307227;-1.7046716;9.528923
241;0.11492168;-1.4173675;9.844957
242;-0.2873042;-1.5131354;9.624691
243;0.40222588;-1.340753;10.084377
244;0.48841715;-1.3024458;10.553641
245;0.62249243;-1.1971009;10.084377
246;0.5650316;-1.1587936;9.950302
247;0.08619126;-0.9672575;10.429143
248;0.047884032;-0.79487497;10.524911
249;0.24899697;-0.78529817;10.6398325
250;0.30645782;-0.7182605;10.362105
251;0.20111294;-0.7469909;10.007763
252;-0.02873042;-0.7757214;9.557653
