;ax;ay;az
0;-0.1780043066215186;-0.046456283565509335;10.27711820525644
1;0.019773788443596875;-0.2044258039486961;10.595895455790545
2;-0.05930799142160003;-0.11151487612803886;10.41815733185858
3;-0.12847175228944047;-0.04646865096605297;10.141057056158127
4;-0.11856269784344933;-0.018589108996564595;10.022834273642335
5;-0.1382921893796805;-0.055772265074868335;10.272158370028642
6;-0.17776452351584315;-0.055777202791500856;10.33275625584509
7;-0.09873606019258618;-0.14875237176762732;10.313871867242
8;-0.04935705526731982;-0.06508491975213845;10.145923430444903
9;-0.1776459952837818;-0.04649333378225673;10.335713703742273
10;-0.12827149984720915;-0.06509642224553344;10.406267707700835
11;-0.16770262687233706;-0.07440247632767025;10.377431476226533
12;-0.098626871254647;-0.15811921827938774;10.259118564651516
13;-0.06902364609738311;-0.11162340441992963;10.27002412282066
14;-0.15773374644069163;-0.08372493222021585;10.270986761164744
15;-0.10841824060764074;-0.08373230767246;10.301778657137513
16;-0.08868647489285969;-0.018608818352802804;10.322627398517593
17;-0.1182228963348706;-0.009305227904206069;10.224129965336159
18;-0.03939907574181658;-0.08375441332368;10.25491733653822
19;-0.05908581136307166;-0.05584118331764045;10.325496185746232
20;-0.16737362850556334;-0.12099986228109898;10.36624085789655
21;-0.03937353887048772;-0.10239349174375728;10.178155238674142
22;-0.15746028583975927;-0.06516521155326196;10.318390818918088
23;-0.07871325035345711;-0.055860791422097066;10.369087572660836
24;-0.019674101286297468;-0.13035327780496708;10.230702122624603
25;-0.18686405196509817;-0.04655881679051939;10.211724872046906
26;-0.08849569564670622;-0.05587547340591745;10.272371622310821
27;-0.07864612662303459;-0.0838205442233756;10.2533879068177
28;-0.15725891430875383;-0.04657104031504665;10.333954227583924
29;-0.05895962179252464;-0.08383520214383902;10.354793792247598
30;-0.10806984611135599;-0.08384252595232992;10.206357714649394
31;-0.1080471059844924;-0.0745331973845667;10.316808357138031
32;-0.12766522649942574;-0.03726985066748311;10.267928575521616
33;-0.10800180721125247;-0.018636551045558662;10.318637940337219
34;-0.11779553633322591;-0.08387178687083523;10.409196974801262
35;-0.13739949826780254;-0.046599495106831465;10.230800462022701
36;-0.08830988609464263;-0.037282843328197895;10.281511380977035
37;-0.13734245995968508;-0.06525065612748003;10.362118617598389
38;-0.13731405582125422;-0.06525633109106811;10.293270498863793
39;-0.11767347553281425;-0.06526200339255475;10.413749135736857
40;-0.06862873864033874;-0.03729581163173151;10.33492246895433
41;-0.04901046146996158;-0.08392286155827658;10.27601273773709
42;-0.14700128339973847;-0.009325571908638086;10.24699324953616
43;-0.05878850404496082;-0.10259019081529354;10.39740391209319
44;-0.07836870392393885;-0.09327188562628216;10.278659075371111
45;-0.07835277867412144;-0.07462397562722405;10.289506484141544
46;-0.0489605588099409;-0.06530163504666654;10.330266374575023
47;-0.14685198386795917;-0.03731844766154335;10.321169663915606
48;-0.08809342123022039;-0.08397376871906327;10.282150060964568
49;-0.03914475634162568;-0.05598735168015197;10.302963147684574
50;-0.13697916396500975;-0.13998047152098153;10.39360045940363
51;-0.10760494867710181;-0.02799851163246988;10.304690639915755
52;-0.07824251900501177;-0.1493382849837254;10.275621827746527
53;-0.1466755132631197;-0.05600668576632272;10.286453782970852
54;-0.12709353775416657;-0.08401727041926471;10.267350168379366
55;-0.03909795750697024;-0.11203267838207849;10.338050690139132
56;-0.0977255799160604;-0.028010581250876677;10.269044444914348
57;-0.048853161795801306;-0.056025983545827746;10.329770508515775
58;-0.12699326446982984;0.0;10.360559313085703
59;-0.1172015704292224;-0.04669634773092665;10.341440996450446
60;-0.18553287662210693;-0.028020216543317857;10.212503726904046
61;-0.09762983699760881;-0.14945399011141203;10.502859083456926
62;-0.058566511519413215;-0.03736670352253907;10.423831460942827
63;-0.03903676795985131;-0.07473981699436655;10.414685350297033
64;-0.10733034994331968;-0.009343278235070057;10.415521289244728
65;-0.1170650556281996;-0.10278486890551929;10.376407131872009
66;-0.058521264236536905;-0.05606927108269013;10.307321239516048
67;-0.1365234166059205;-0.08411110426004101;10.368070634914261
68;-0.09749805297853543;-0.08411829850998519;10.418838439973035
69;-0.12672327999166744;-0.10282004907648958;10.369710684026535
70;-0.1266991536173206;-0.10282883377679271;10.330563490281852
71;-0.11693085528507956;-0.1402331015934711;10.411307093375653
72;-0.20459024741932463;-0.01869934324516961;10.402128893700247
73;-0.13636774676644917;-0.09350468518858265;10.412932289190522
74;-0.08764846471649958;-0.07481012773817501;10.413740926116239
