ax;ay;az
0.076614454;0.047884032;9.902418
-0.12449849;0.12449849;9.950302
-0.06703765;0.08619126;9.643845
-0.076614454;0.076614454;9.873688
-0.05746084;0.08619126;9.768343
-0.02873042;0.1436521;9.835381
-0.047884032;0.047884032;9.787497
-0.047884032;0.10534488;9.931149
-0.02873042;0.095768064;9.902418
-0.11492168;0.1436521;9.739613
-0.02873042;0.05746084;9.864111
-0.047884032;0.05746084;10.065224
-0.19153613;0.06703765;9.902418
-0.02873042;0.16280572;9.825804
-0.009576807;0.10534488;9.758766
-0.24899697;0.1436521;9.691729
-0.019153614;0.02873042;10.304645
0.16280572;0.009576807;10.563218
-0.24899697;0.17238252;9.5385
-0.12449849;0.2777274;8.925584
0.038307227;-0.038307227;10.0269165
-0.50757074;-0.19153613;11.109096
0.37349546;0.1436521;10.218452
0.31603462;0.32561144;9.050082
-0.82360536;0.2777274;8.37013
0.29688102;0.047884032;10.429143
0.6607997;-0.29688102;12.689269
-1.1971009;0.51714754;9.643845
0.7182605;0.30645782;8.599973
-0.05746084;0.16280572;9.864111
-0.15322891;0.08619126;9.959879
-0.047884032;0.076614454;9.864111
-0.08619126;0.076614454;9.864111
-0.05746084;0.076614454;9.940725
0.038307227;0.12449849;9.797073
-0.16280572;0.1436521;9.864111
-0.02873042;0.12449849;9.80665
-0.1340753;0.076614454;9.950302
-0.047884032;0.095768064;9.825804
-0.08619126;0.06703765;9.892841
-0.05746084;0.08619126;9.883265
-0.10534488;0.15322891;9.825804
-0.076614454;0.095768064;9.864111
-0.12449849;0.12449849;9.854534
-0.02873042;0.05746084;9.873688
-0.06703765;0.06703765;9.921572
-0.02873042;0.08619126;9.873688
-0.10534488;0.1340753;9.835381
-0.038307227;0.06703765;9.902418
-0.08619126;0.06703765;9.864111
-0.1340753;0.11492168;9.835381
-0.08619126;0.076614454;9.80665
-0.11492168;0.095768064;9.844957
-0.05746084;0.10534488;9.911995
-0.10534488;0.1340753;9.80665
-0.02873042;0.08619126;9.921572
-0.02873042;0.06703765;9.854534
-0.1340753;0.11492168;9.80665
-0.047884032;0.095768064;9.873688
-0.06703765;0.05746084;9.892841
-0.05746084;0.047884032;9.816227
-0.047884032;0.05746084;9.854534
-0.076614454;0.05746084;9.921572
-0.076614454;0.15322891;9.816227
-0.019153614;0.06703765;9.80665
-0.05746084;0.038307227;9.911995
-0.05746084;0.076614454;9.873688
-0.095768064;0.08619126;9.864111
-0.06703765;0.1340753;9.902418
-0.076614454;0.095768064;9.835381
-0.06703765;0.08619126;9.911995
-0.05746084;0.11492168;9.797073
-0.10534488;0.047884032;9.873688
-0.05746084;0.076614454;9.902418
-0.095768064;0.10534488;9.816227
-0.095768064;0.06703765;9.835381
-0.08619126;0.095768064;9.864111
-0.047884032;0.10534488;9.902418
-0.11492168;0.06703765;9.825804
-0.11492168;0.11492168;9.80665
-0.076614454;0.08619126;9.835381
-0.06703765;0.06703765;9.844957
-0.1340753;0.1436521;9.883265
-0.076614454;0.009576807;9.873688
-0.08619126;0.11492168;9.835381
-0.10534488;0.06703765;9.883265
-0.076614454;0.15322891;9.854534
-0.095768064;0.095768064;9.816227
-0.06703765;0.16280572;9.873688
-0.009576807;0.10534488;9.835381
-0.05746084;0.12449849;9.883265
-0.038307227;0.10534488;9.844957
-0.08619126;0.1436521;9.787497
-0.08619126;0.10534488;9.921572
-0.08619126;0.12449849;9.911995
-0.08619126;0.1436521;9.844957
-0.05746084;0.047884032;9.787497
-0.047884032;0.08619126;9.902418
-0.08619126;0.10534488;9.931149
-0.11492168;0.10534488;9.80665
-0.038307227;0.10534488;9.854534
-0.05746084;0.10534488;9.883265
-0.009576807;0.076614454;9.902418
-0.095768064;0.11492168;9.844957
-0.019153614;0.11492168;9.892841
-0.08619126;0.12449849;9.864111
-0.038307227;0.047884032;9.873688
-0.05746084;0.1340753;9.854534
-0.08619126;0.10534488;9.844957
-0.095768064;0.11492168;9.80665
-0.06703765;0.16280572;9.854534
-0.05746084;0.10534488;9.864111
-0.076614454;0.1340753;9.816227
-0.06703765;0.15322891;9.892841
-0.047884032;0.076614454;9.854534
-0.11492168;0.10534488;9.873688
-0.06703765;0.1340753;9.80665
-0.095768064;0.076614454;9.864111
-0.05746084;0.12449849;9.940725
-0.06703765;0.08619126;9.873688
-0.047884032;0.095768064;9.835381
-0.08619126;0.08619126;9.797073
-0.05746084;0.12449849;9.892841
-0.038307227;0.05746084;9.844957
-0.06703765;0.05746084;9.835381
-0.11492168;0.076614454;9.873688
-0.05746084;0.1340753;9.844957
-0.095768064;0.12449849;9.825804
-0.019153614;0.12449849;9.883265
-0.05746084;0.11492168;9.902418
-0.10534488;0.076614454;9.892841
-0.038307227;0.12449849;9.854534
-0.10534488;0.095768064;9.883265
-0.095768064;0.08619126;9.911995
-0.11492168;0.06703765;9.816227
-0.047884032;0.076614454;9.969456
-0.038307227;0.047884032;9.864111
-0.08619126;0.02873042;9.854534
-0.095768064;0.076614454;9.854534
-0.038307227;0.076614454;9.854534
-0.05746084;0.08619126;9.892841
-0.02873042;0.10534488;9.844957
-0.05746084;0.12449849;9.921572
-0.11492168;0.038307227;9.883265
0.019153614;0.08619126;9.825804
-0.095768064;0.076614454;9.844957
-0.02873042;0.06703765;9.873688
-0.047884032;0.10534488;9.883265
