;ay;ax;az
1;0.39264908;-0.2873042;9.873688
2;0.49799395;-0.20111294;9.77792
3;0.5554548;-0.25857377;9.720459
4;0.4309563;-0.25857377;9.864111
5;0.47884035;-0.24899697;10.266336
6;0.37349546;-0.34476504;9.643845
7;0.6895301;-0.24899697;9.136273
8;0.5746084;-0.25857377;9.758766
9;0.38307226;-0.23942018;9.854534
10;0.6799533;-0.2681506;9.749189
11;0.34476504;-0.40222588;9.749189
12;0.38307226;-0.33518824;9.902418
13;0.7757214;-0.20111294;9.835381
14;0.2873042;-0.17238252;10.448297
15;0.40222588;-0.25857377;10.228029
16;0.6703765;-0.34476504;8.829816
17;0.47884035;-0.2777274;9.797073
18;0.36391866;-0.02873042;11.013328
19;0.7182605;-0.038307227;10.658986
20;0.37349546;-0.40222588;9.825804
21;0.41180268;-0.4309563;9.155427
22;0.78529817;-0.22026655;8.916007
23;0.82360536;0.21068975;11.33894
24;-0.05746084;0.41180268;12.210428
25;1.1109096;-0.62249243;8.465898
26;0.2777274;-0.59376204;7.8050976
27;0.49799395;-0.22026655;9.892841
28;0.45968673;-0.34476504;9.950302
29;0.50757074;-0.21068975;9.80665
30;0.46926352;-0.20111294;9.816227
31;0.45968673;-0.2873042;9.835381
32;0.5554548;-0.2681506;9.883265
33;0.49799395;-0.2681506;9.892841
34;0.46926352;-0.31603462;9.80665
35;0.5267244;-0.23942018;9.864111
36;0.47884035;-0.2681506;9.854534
37;0.48841715;-0.24899697;9.902418
38;0.50757074;-0.23942018;9.825804
39;0.46926352;-0.24899697;9.835381
40;0.48841715;-0.25857377;9.902418
41;0.5363012;-0.25857377;9.797073
42;0.4405331;-0.2681506;9.816227
43;0.5363012;-0.23942018;9.844957
44;0.45010993;-0.2777274;9.835381
45;0.47884035;-0.2873042;9.854534
46;0.51714754;-0.30645782;9.825804
47;0.48841715;-0.31603462;9.864111
48;0.48841715;-0.30645782;9.864111
49;0.46926352;-0.25857377;9.835381
50;0.46926352;-0.29688102;9.873688
51;0.51714754;-0.32561144;9.883265
52;0.47884035;-0.22984336;9.768343
53;0.50757074;-0.22984336;9.883265
54;0.5650316;-0.2681506;9.883265
55;0.50757074;-0.2777274;9.892841
56;0.4309563;-0.2873042;9.854534
57;0.46926352;-0.2777274;9.883265
58;0.46926352;-0.2873042;9.854534
59;0.4405331;-0.2777274;9.825804
60;0.50757074;-0.29688102;9.873688
61;0.48841715;-0.25857377;9.844957
62;0.545878;-0.2873042;9.873688
63;0.47884035;-0.24899697;9.864111
64;0.45010993;-0.34476504;9.902418
65;0.45968673;-0.24899697;9.883265
66;0.46926352;-0.2873042;9.892841
67;0.48841715;-0.2873042;9.77792
68;0.48841715;-0.23942018;9.921572
69;0.47884035;-0.25857377;9.80665
70;0.51714754;-0.25857377;9.825804
71;0.48841715;-0.24899697;9.883265
72;0.50757074;-0.20111294;9.892841
73;0.46926352;-0.33518824;9.873688
74;0.48841715;-0.2681506;9.844957
75;0.5554548;-0.21068975;9.873688
76;0.45968673;-0.22984336;9.854534
77;0.5363012;-0.25857377;9.854534
78;0.48841715;-0.2681506;9.873688
79;0.45968673;-0.25857377;9.816227
80;0.49799395;-0.33518824;9.892841
81;0.48841715;-0.2681506;9.864111
82;0.47884035;-0.25857377;9.883265
83;0.47884035;-0.2777274;9.892841
84;0.47884035;-0.21068975;9.825804
85;0.45968673;-0.2873042;9.883265
86;0.45968673;-0.22984336;9.864111
87;0.46926352;-0.24899697;9.816227
88;0.40222588;-0.2681506;9.864111
89;0.50757074;-0.25857377;9.940725
90;0.48841715;-0.22026655;9.825804
91;0.47884035;-0.34476504;9.844957
92;0.45968673;-0.25857377;9.883265
93;0.47884035;-0.25857377;9.902418
94;0.49799395;-0.2681506;9.758766
95;0.48841715;-0.2777274;9.787497
96;0.45968673;-0.29688102;9.825804
97;0.47884035;-0.25857377;9.873688
98;0.4405331;-0.30645782;9.892841
99;0.48841715;-0.24899697;9.835381
100;0.5267244;-0.2777274;9.892841
101;0.46926352;-0.2777274;9.883265
102;0.5554548;-0.24899697;9.844957
103;0.49799395;-0.24899697;9.835381
104;0.47884035;-0.2681506;9.864111
105;0.49799395;-0.2777274;9.902418
106;0.4405331;-0.2873042;9.883265
107;0.48841715;-0.20111294;9.844957
108;0.45968673;-0.22984336;9.816227
109;0.50757074;-0.24899697;9.883265
110;0.50757074;-0.22026655;9.835381
111;0.47884035;-0.19153613;9.844957
112;0.46926352;-0.20111294;9.854534
113;0.47884035;-0.23942018;9.864111
114;0.45968673;-0.2681506;9.873688
115;0.49799395;-0.22984336;9.844957
116;0.47884035;-0.2873042;9.80665
