;ay;ax;az
0;0.45968673;0.22984336;9.835381
1;0.50757074;0.29688102;9.701305
2;0.4213795;0.2681506;9.844957
3;0.48841715;0.23942018;9.988609
4;0.48841715;0.25857377;9.883265
5;0.46926352;0.33518824;9.730036
6;0.5746084;0.19153613;9.615114
7;0.46926352;0.23942018;9.892841
8;0.4405331;0.20111294;9.959879
9;0.50757074;0.23942018;9.80665
10;0.59376204;0.2777274;9.710882
11;0.37349546;0.22026655;10.208876
12;0.39264908;0.2873042;10.141838
13;0.641646;0.22984336;9.490616
14;0.40222588;0.33518824;9.56723
15;0.63206923;0.11492168;10.314221
16;0.22984336;0.21068975;10.563218
17;0.50757074;0.31603462;9.519346
18;0.9576807;0.2777274;9.011775
19;0.019153614;0.1436521;10.065224
20;0.6703765;-0.1340753;11.080365
21;0.7182605;0.2777274;9.921572
22;0.41180268;0.33518824;8.724471
23;0.50757074;0.24899697;9.892841
24;0.4405331;0.30645782;9.902418
25;0.51714754;0.21068975;9.797073
26;0.46926352;0.29688102;9.854534
27;0.47884035;0.22026655;9.892841
28;0.50757074;0.22984336;9.864111
29;0.45010993;0.24899697;9.873688
30;0.46926352;0.23942018;9.844957
31;0.5267244;0.19153613;9.873688
32;0.40222588;0.22984336;9.950302
33;0.47884035;0.2681506;9.873688
34;0.47884035;0.29688102;9.892841
35;0.4405331;0.2873042;9.835381
36;0.45010993;0.2681506;9.864111
37;0.46926352;0.2681506;9.873688
38;0.49799395;0.22026655;9.911995
39;0.51714754;0.2681506;9.844957
40;0.45968673;0.22026655;9.816227
41;0.48841715;0.22984336;9.883265
42;0.49799395;0.25857377;9.80665
43;0.5363012;0.22984336;9.844957
44;0.45968673;0.2777274;9.892841
45;0.48841715;0.24899697;9.892841
46;0.45968673;0.2873042;9.892841
47;0.45010993;0.22026655;9.768343
48;0.5267244;0.24899697;9.873688
49;0.46926352;0.2777274;9.844957
50;0.46926352;0.2681506;9.825804
51;0.5267244;0.22026655;9.873688
52;0.45010993;0.29688102;9.864111
53;0.49799395;0.2873042;9.873688
54;0.48841715;0.24899697;9.825804
55;0.4309563;0.2777274;9.873688
56;0.50757074;0.24899697;9.873688
57;0.4405331;0.2873042;9.835381
58;0.49799395;0.22026655;9.854534
59;0.50757074;0.22984336;9.873688
60;0.45968673;0.2681506;9.825804
61;0.50757074;0.2681506;9.816227
62;0.4405331;0.24899697;9.902418
63;0.47884035;0.20111294;9.80665
64;0.48841715;0.17238252;9.873688
65;0.4213795;0.22026655;9.892841
66;0.4405331;0.24899697;9.835381
67;0.49799395;0.20111294;9.787497
68;0.46926352;0.25857377;9.844957
69;0.40222588;0.2873042;9.883265
70;0.50757074;0.20111294;9.787497
71;0.45968673;0.30645782;9.873688
72;0.48841715;0.22026655;9.835381
73;0.49799395;0.24899697;9.825804
74;0.48841715;0.18195933;9.797073
75;0.48841715;0.24899697;9.816227
76;0.49799395;0.18195933;9.873688
77;0.48841715;0.2777274;9.844957
78;0.47884035;0.2681506;9.825804
79;0.45010993;0.21068975;9.825804
80;0.45968673;0.23942018;9.825804
81;0.5363012;0.23942018;9.854534
82;0.45010993;0.25857377;9.816227
83;0.46926352;0.18195933;9.730036
84;0.545878;0.30645782;9.911995
85;0.45968673;0.22984336;9.844957
86;0.50757074;0.22026655;9.825804
87;0.46926352;0.24899697;9.854534
88;0.48841715;0.18195933;9.816227
89;0.45968673;0.2777274;9.931149
90;0.4309563;0.23942018;9.864111
91;0.51714754;0.23942018;9.844957
92;0.48841715;0.24899697;9.844957
93;0.45010993;0.23942018;9.921572
94;0.46926352;0.25857377;9.835381
95;0.46926352;0.25857377;9.787497
96;0.50757074;0.22984336;9.873688
97;0.46926352;0.22984336;9.902418
98;0.46926352;0.32561144;9.864111
99;0.545878;0.24899697;9.854534
100;0.46926352;0.23942018;9.844957
101;0.49799395;0.21068975;9.854534
102;0.4213795;0.2681506;9.80665
103;0.50757074;0.2681506;9.80665
104;0.50757074;0.2777274;9.892841
105;0.45010993;0.32561144;9.892841
106;0.5746084;0.22026655;9.835381
107;0.4309563;0.30645782;9.902418
108;0.46926352;0.21068975;9.835381
109;0.46926352;0.2681506;9.873688
110;0.4405331;0.2873042;9.816227
111;0.5363012;0.22984336;9.854534
112;0.50757074;0.2681506;9.844957
113;0.4309563;0.24899697;9.80665
114;0.45968673;0.22984336;9.883265
115;0.51714754;0.22984336;9.80665
116;0.49799395;0.25857377;9.864111
117;0.5363012;0.21068975;9.854534
118;0.48841715;0.25857377;9.921572
119;0.48841715;0.22984336;9.835381
120;0.45010993;0.2777274;9.835381
121;0.46926352;0.25857377;9.873688
122;0.45010993;0.2681506;9.873688
123;0.47884035;0.24899697;9.844957
124;0.4405331;0.23942018;9.835381
125;0.4405331;0.17238252;9.825804
126;0.46926352;0.24899697;9.854534
127;0.45010993;0.22026655;9.854534
128;0.45968673;0.22984336;9.844957
129;0.45010993;0.22984336;9.873688
130;0.46926352;0.25857377;9.902418
131;0.5554548;0.1436521;9.825804
132;0.45968673;0.22984336;9.80665
133;0.50757074;0.17238252;9.825804
134;0.48841715;0.20111294;9.892841
135;0.45968673;0.23942018;9.835381
136;0.48841715;0.21068975;9.816227
137;0.49799395;0.15322891;9.835381
138;0.50757074;0.23942018;9.854534
139;0.49799395;0.22984336;9.854534
140;0.45010993;0.25857377;9.835381
141;0.47884035;0.19153613;9.864111
142;0.45968673;0.17238252;9.883265
143;0.45010993;0.2681506;9.883265
144;0.49799395;0.22984336;9.825804
145;0.48841715;0.21068975;9.902418
146;0.45968673;0.23942018;9.835381
147;0.46926352;0.22026655;9.816227
148;0.45010993;0.22984336;9.825804
149;0.46926352;0.25857377;9.797073
150;0.4309563;0.2873042;9.854534
151;0.45968673;0.2681506;9.873688
152;0.45010993;0.23942018;9.835381
153;0.48841715;0.22026655;9.854534
154;0.45968673;0.2777274;9.825804
155;0.47884035;0.22026655;9.844957
156;0.48841715;0.18195933;9.864111
157;0.4309563;0.33518824;9.892841
158;0.5267244;0.24899697;9.797073
159;0.46926352;0.32561144;9.902418
160;0.46926352;0.34476504;9.825804
161;0.46926352;0.32561144;9.816227
162;0.45010993;0.29688102;9.940725
163;0.46926352;0.2873042;9.864111
164;0.51714754;0.23942018;9.883265
165;0.46926352;0.32561144;9.835381
166;0.47884035;0.29688102;9.80665
167;0.47884035;0.2681506;9.844957
168;0.45968673;0.29688102;9.835381
