;ay;ax;az
0;0.32561144;0.08619126;10.1226845
1;0.25857377;0.05746084;9.931149
2;0.34476504;0.009576807;9.653421
3;0.4309563;0.047884032;9.710882
4;0.17238252;0.21068975;10.505757
5;0.35434186;0.095768064;10.151415
6;0.37349546;-0.009576807;8.954314
7;0.40222588;-0.009576807;9.490616
8;0.25857377;0.15322891;10.007763
9;0.36391866;0.08619126;9.835381
10;0.32561144;0.038307227;9.921572
11;0.30645782;0.11492168;10.170568
12;0.25857377;0.12449849;9.749189
13;0.641646;0.19153613;10.113108
14;-0.12449849;0.33518824;11.3964
15;0.32561144;-0.009576807;9.394848
16;1.2449849;0.08619126;8.159439
17;-0.7757214;0.019153614;10.295067
18;0.8619126;0.4309563;11.932701
19;0.93852705;0.45968673;10.773908
20;-1.6472107;-0.19153613;9.653421
21;2.1643584;-0.02873042;7.2592196
22;0.31603462;-0.5363012;7.5082164
23;-1.8770541;0.30645782;15.351622
24;1.982399;-0.21068975;14.097059
25;-0.545878;-0.8714894;5.0278234
26;0.36391866;0.05746084;9.969456
27;0.34476504;0.076614454;9.950302
28;0.34476504;-0.02873042;9.9790325
29;0.31603462;-0.038307227;9.825804
30;0.33518824;0.019153614;9.873688
31;0.35434186;-0.0;9.921572
32;0.34476504;-0.0;9.921572
33;0.32561144;-0.009576807;9.911995
34;0.2681506;0.02873042;9.911995
35;0.33518824;-0.019153614;9.931149
36;0.29688102;-0.019153614;9.864111
37;0.34476504;0.019153614;9.892841
38;0.34476504;-0.0;9.873688
39;0.2777274;0.038307227;9.883265
40;0.32561144;-0.02873042;9.902418
41;0.32561144;0.009576807;9.911995
42;0.31603462;0.019153614;9.883265
43;0.31603462;0.047884032;9.844957
44;0.2873042;0.05746084;9.931149
45;0.32561144;0.02873042;9.959879
46;0.2777274;0.076614454;9.892841
47;0.31603462;0.02873042;9.864111
48;0.30645782;0.019153614;9.864111
49;0.31603462;0.009576807;9.902418
50;0.32561144;0.08619126;9.854534
51;0.31603462;0.038307227;9.921572
52;0.35434186;0.038307227;9.864111
53;0.2873042;0.06703765;10.01734
54;0.31603462;0.047884032;9.816227
55;0.30645782;0.06703765;9.892841
56;0.2873042;0.05746084;9.950302
57;0.31603462;0.06703765;9.864111
58;0.32561144;0.076614454;9.902418
59;0.30645782;0.08619126;9.873688
60;0.30645782;0.08619126;9.969456
61;0.34476504;0.05746084;9.816227
62;0.31603462;0.1436521;9.969456
63;0.32561144;0.1436521;9.998186
64;0.29688102;0.1436521;9.931149
65;0.31603462;0.095768064;9.854534
66;0.37349546;0.18195933;9.931149
67;0.31603462;0.076614454;9.969456
68;0.31603462;0.1436521;9.931149
69;0.32561144;0.1436521;9.921572
70;0.29688102;0.12449849;9.854534
71;0.33518824;0.1340753;9.9790325
72;0.32561144;0.1436521;9.998186
73;0.33518824;0.15322891;9.902418
74;0.31603462;0.095768064;9.873688
75;0.2873042;0.05746084;9.959879
76;0.24899697;0.10534488;9.921572
77;0.36391866;0.12449849;9.883265
78;0.23942018;0.06703765;9.940725
79;0.36391866;0.019153614;9.835381
80;0.46926352;0.05746084;10.007763
81;0.16280572;0.095768064;10.180145
82;0.49799395;0.1340753;9.864111
83;0.21068975;0.08619126;9.768343
84;0.25857377;0.05746084;10.036493
85;0.46926352;0.047884032;9.959879
86;0.17238252;-0.0;9.883265
87;0.60333884;0.076614454;9.797073
88;0.20111294;0.009576807;9.672575
89;0.17238252;0.05746084;9.797073
90;0.641646;0.12449849;9.873688
91;0.22984336;0.038307227;10.362105
92;0.10534488;-0.08619126;10.113108
93;0.34476504;-0.019153614;9.873688
94;0.31603462;-0.0;9.921572
95;0.32561144;-0.02873042;9.835381
96;0.30645782;-0.05746084;9.797073
97;0.35434186;-0.05746084;9.883265
98;0.33518824;-0.047884032;9.931149
99;0.30645782;-0.076614454;9.864111
100;0.33518824;-0.038307227;9.854534
101;0.25857377;-0.019153614;9.902418
102;0.34476504;-0.0;9.864111
103;0.33518824;-0.0;9.864111
104;0.30645782;-0.019153614;9.854534
105;0.32561144;-0.02873042;9.911995
106;0.25857377;-0.038307227;9.77792
107;0.32561144;-0.0;9.873688
108;0.25857377;-0.0;9.931149
109;0.29688102;-0.0;9.873688
110;0.35434186;0.02873042;9.873688
111;0.30645782;0.038307227;9.854534
112;0.2681506;0.08619126;9.902418
113;0.34476504;0.05746084;9.864111
114;0.32561144;-0.0;9.883265
115;0.34476504;0.05746084;9.931149
116;0.32561144;0.038307227;9.931149
117;0.2873042;0.05746084;9.950302
118;0.30645782;0.12449849;9.988609
