;ay;ax;az
0;0.37349546;-0.0;9.892841
1;0.34476504;-0.06703765;10.01734
2;0.34476504;-0.06703765;9.873688
3;0.35434186;-0.06703765;9.787497
4;0.30645782;-0.1436521;9.902418
5;0.37349546;0.038307227;9.902418
6;0.33518824;-0.047884032;9.931149
7;0.35434186;-0.019153614;9.844957
8;0.39264908;-0.009576807;9.816227
9;0.35434186;-0.009576807;9.883265
10;0.37349546;-0.05746084;9.864111
11;0.36391866;-0.047884032;9.854534
12;0.31603462;-0.0;9.902418
13;0.34476504;-0.009576807;9.911995
14;0.39264908;-0.009576807;9.835381
15;0.37349546;-0.038307227;9.892841
16;0.36391866;-0.05746084;9.883265
17;0.35434186;-0.02873042;9.873688
18;0.35434186;-0.05746084;9.911995
19;0.33518824;-0.009576807;9.854534
20;0.30645782;-0.0;9.892841
21;0.35434186;-0.019153614;9.873688
22;0.31603462;-0.038307227;9.931149
23;0.35434186;-0.019153614;9.902418
24;0.35434186;-0.02873042;9.921572
25;0.32561144;-0.05746084;9.873688
26;0.33518824;-0.0;9.969456
27;0.29688102;-0.05746084;9.835381
28;0.38307226;-0.047884032;9.844957
29;0.32561144;-0.076614454;9.883265
30;0.35434186;-0.02873042;9.959879
31;0.35434186;-0.047884032;9.854534
32;0.35434186;-0.05746084;9.844957
33;0.37349546;-0.076614454;9.911995
34;0.37349546;-0.038307227;9.864111
35;0.29688102;-0.05746084;9.921572
36;0.38307226;-0.019153614;9.902418
37;0.35434186;-0.0;9.902418
38;0.36391866;-0.047884032;9.902418
39;0.37349546;-0.009576807;9.873688
40;0.36391866;-0.009576807;9.969456
41;0.35434186;-0.05746084;9.825804
42;0.33518824;-0.076614454;9.902418
43;0.35434186;-0.038307227;9.892841
44;0.32561144;-0.05746084;9.883265
45;0.32561144;-0.02873042;9.892841
46;0.35434186;-0.038307227;9.864111
47;0.36391866;-0.05746084;9.911995
48;0.31603462;-0.009576807;9.835381
49;0.39264908;-0.038307227;9.825804
50;0.31603462;-0.047884032;9.883265
51;0.37349546;-0.05746084;9.931149
52;0.35434186;-0.02873042;9.825804
53;0.34476504;-0.02873042;9.931149
54;0.32561144;-0.038307227;9.873688
55;0.36391866;-0.05746084;9.864111
56;0.36391866;-0.02873042;9.873688
57;0.33518824;-0.02873042;9.864111
58;0.36391866;-0.047884032;9.873688
59;0.33518824;-0.06703765;9.864111
60;0.35434186;-0.06703765;9.911995
61;0.31603462;-0.02873042;9.825804
62;0.31603462;-0.05746084;9.825804
63;0.35434186;-0.06703765;9.844957
64;0.31603462;-0.02873042;9.911995
