;ay;ax;az
0;0.076614454;0.20111294;9.825804
1;-0.009576807;0.20111294;9.931149
2;0.08619126;0.17238252;9.9790325
3;0.047884032;0.22026655;9.816227
4;-0.038307227;0.2777274;9.662998
5;0.11492168;0.21068975;9.80665
6;0.047884032;0.19153613;9.873688
7;0.08619126;0.1340753;10.01734
8;-0.019153614;0.22984336;9.77792
9;0.29688102;0.31603462;9.490616
10;0.16280572;0.21068975;9.825804
11;0.08619126;0.17238252;10.007763
12;-0.02873042;0.16280572;10.0269165
13;0.10534488;0.21068975;9.854534
14;0.02873042;0.15322891;9.844957
15;0.047884032;0.17238252;10.04607
16;0.1340753;0.17238252;10.160992
17;0.10534488;0.17238252;9.950302
18;0.0;0.24899697;9.768343
19;0.1436521;0.23942018;9.701305
20;0.15322891;0.18195933;9.835381
21;-0.11492168;0.20111294;10.007763
22;0.39264908;0.2873042;9.797073
23;-0.11492168;0.30645782;9.423578
24;0.1340753;0.23942018;9.844957
25;0.076614454;0.20111294;9.940725
26;0.06703765;0.22984336;9.902418
27;0.10534488;0.19153613;9.873688
28;0.12449849;0.19153613;9.816227
29;0.05746084;0.18195933;9.864111
30;0.095768064;0.20111294;9.835381
31;0.11492168;0.22026655;9.873688
32;0.06703765;0.22984336;9.892841
33;0.06703765;0.21068975;9.80665
34;0.047884032;0.2681506;9.902418
35;0.009576807;0.22026655;9.835381
36;0.06703765;0.1436521;9.883265
37;0.08619126;0.22026655;9.854534
38;0.009576807;0.21068975;9.844957
39;0.10534488;0.16280572;9.873688
40;0.047884032;0.16280572;9.883265
41;0.05746084;0.21068975;9.864111
42;0.08619126;0.24899697;9.902418
43;-0.009576807;0.15322891;9.844957
44;0.1340753;0.22026655;9.844957
45;0.08619126;0.2873042;9.864111
46;0.095768064;0.17238252;9.844957
47;0.10534488;0.29688102;9.864111
48;0.05746084;0.1340753;9.77792
49;0.08619126;0.20111294;9.873688
50;0.076614454;0.22984336;9.864111
51;0.095768064;0.20111294;9.873688
52;0.08619126;0.24899697;9.864111
53;0.06703765;0.17238252;9.797073
54;0.12449849;0.22984336;9.883265
55;0.08619126;0.21068975;9.825804
56;0.095768064;0.16280572;9.816227
57;0.047884032;0.18195933;9.883265
58;0.095768064;0.18195933;9.80665
59;0.076614454;0.17238252;9.902418
60;0.095768064;0.18195933;9.844957
61;0.076614454;0.23942018;9.797073
62;0.05746084;0.18195933;9.864111
63;0.02873042;0.22984336;9.883265
64;0.06703765;0.21068975;9.825804
65;0.06703765;0.17238252;9.844957
66;0.095768064;0.25857377;9.844957
67;0.076614454;0.17238252;9.825804
68;0.02873042;0.22026655;9.816227
69;0.12449849;0.17238252;9.825804
70;0.038307227;0.21068975;9.80665
71;-0.019153614;0.21068975;9.902418
72;0.095768064;0.23942018;9.80665
73;0.047884032;0.23942018;9.787497
74;0.10534488;0.20111294;9.873688
75;0.05746084;0.15322891;9.844957
76;0.06703765;0.20111294;9.844957
77;0.095768064;0.22026655;9.892841
78;0.038307227;0.24899697;9.835381
79;0.11492168;0.19153613;9.77792
80;0.06703765;0.23942018;9.873688
81;0.08619126;0.24899697;9.883265
82;0.15322891;0.23942018;9.921572
83;0.06703765;0.20111294;9.825804
84;0.11492168;0.2681506;9.835381
85;0.10534488;0.22984336;9.844957
86;0.095768064;0.24899697;9.835381
87;0.11492168;0.21068975;9.892841
88;0.038307227;0.19153613;9.864111
89;0.12449849;0.17238252;9.883265
90;0.10534488;0.24899697;9.921572
91;0.047884032;0.21068975;9.911995
92;0.095768064;0.25857377;9.931149
93;0.038307227;0.21068975;9.787497
94;0.10534488;0.16280572;9.854534
95;0.019153614;0.22984336;9.959879
96;0.076614454;0.22984336;9.816227
97;0.08619126;0.22984336;9.864111
98;0.02873042;0.16280572;9.835381
99;0.095768064;0.20111294;9.835381
100;0.10534488;0.22026655;9.873688
101;0.076614454;0.20111294;9.844957
102;0.05746084;0.22984336;9.902418
103;0.076614454;0.16280572;9.854534
104;0.047884032;0.20111294;9.835381
105;0.06703765;0.20111294;9.873688
106;0.047884032;0.18195933;9.816227
107;0.08619126;0.22026655;9.883265
108;0.05746084;0.22026655;9.80665
109;0.05746084;0.23942018;9.854534
110;0.10534488;0.17238252;9.80665
111;0.10534488;0.15322891;9.80665
112;0.11492168;0.20111294;9.892841
113;0.06703765;0.22984336;9.797073
114;0.11492168;0.25857377;9.844957
115;0.06703765;0.21068975;9.825804
116;0.06703765;0.19153613;9.816227
117;0.02873042;0.19153613;9.854534
118;0.06703765;0.22984336;9.883265
119;0.076614454;0.18195933;9.902418
120;0.019153614;0.16280572;9.864111
121;0.047884032;0.17238252;9.844957
122;0.047884032;0.20111294;9.921572
123;-0.019153614;0.17238252;9.883265
