;ay;ax;az
0;0.038307227;-0.0;9.883265
1;0.10534488;0.02873042;10.055647
2;-0.009576807;-0.0;9.911995
3;0.11492168;-0.0;9.816227
4;0.11492168;-0.02873042;9.77792
5;0.047884032;0.047884032;9.959879
6;0.08619126;0.038307227;10.036493
7;0.076614454;0.009576807;9.835381
8;0.06703765;0.02873042;9.902418
9;0.08619126;-0.009576807;9.9790325
10;0.05746084;-0.019153614;10.01734
11;0.10534488;-0.0;9.902418
12;0.11492168;0.009576807;9.835381
13;0.10534488;-0.02873042;9.921572
14;0.12449849;0.038307227;9.950302
15;0.10534488;-0.0;9.911995
16;0.12449849;-0.019153614;9.844957
17;0.095768064;-0.038307227;9.921572
18;0.095768064;-0.019153614;9.864111
19;0.08619126;-0.009576807;9.892841
20;0.05746084;-0.019153614;9.892841
21;0.10534488;-0.047884032;9.921572
22;0.047884032;-0.0;9.864111
23;0.047884032;0.047884032;9.998186
24;0.095768064;0.019153614;9.988609
25;0.038307227;-0.038307227;9.873688
26;0.076614454;0.009576807;9.902418
27;0.019153614;0.05746084;9.940725
28;0.05746084;-0.038307227;9.921572
29;0.095768064;0.047884032;9.873688
30;0.05746084;0.02873042;9.911995
31;0.10534488;-0.038307227;9.950302
32;0.08619126;0.02873042;9.864111
33;0.076614454;-0.009576807;9.931149
34;0.076614454;0.009576807;9.911995
35;0.05746084;-0.02873042;9.940725
36;0.076614454;0.047884032;9.921572
37;0.1340753;-0.009576807;9.921572
38;0.12449849;0.019153614;9.921572
39;0.095768064;0.047884032;9.959879
40;0.08619126;-0.0;9.911995
41;0.08619126;0.019153614;9.902418
42;0.095768064;-0.0;9.931149
43;0.08619126;-0.02873042;9.873688
44;0.038307227;0.038307227;9.940725
45;0.05746084;0.019153614;9.892841
46;0.10534488;-0.0;9.911995
47;0.08619126;0.009576807;9.902418
48;0.05746084;0.009576807;9.940725
49;0.076614454;-0.0;9.864111
50;0.06703765;-0.0;9.854534
51;0.095768064;-0.02873042;9.9790325
52;0.02873042;0.02873042;9.911995
53;0.076614454;0.02873042;9.854534
54;0.095768064;-0.02873042;9.892841
55;0.019153614;0.009576807;9.883265
56;0.12449849;-0.02873042;9.892841
57;0.095768064;-0.019153614;9.921572
58;0.05746084;0.019153614;9.835381
59;0.06703765;0.038307227;9.969456
60;0.08619126;-0.009576807;9.835381
61;0.076614454;0.06703765;9.902418
62;0.1340753;-0.009576807;9.940725
63;0.06703765;-0.019153614;9.902418
64;0.06703765;0.02873042;9.921572
65;0.076614454;-0.0;9.883265
66;0.10534488;-0.009576807;9.9790325
67;0.038307227;-0.047884032;9.864111
68;0.05746084;-0.0;9.892841
69;0.02873042;-0.0;9.950302
70;0.05746084;0.02873042;9.902418
71;0.047884032;0.038307227;9.940725
72;0.10534488;0.047884032;9.969456
73;0.11492168;0.019153614;9.883265
74;0.12449849;-0.038307227;9.835381
75;0.076614454;-0.019153614;9.892841
76;0.08619126;0.019153614;9.998186
77;0.095768064;0.05746084;9.883265
78;0.038307227;-0.047884032;9.931149
79;0.1340753;0.047884032;9.931149
80;0.02873042;0.02873042;9.940725
81;0.1340753;-0.038307227;9.883265
82;0.08619126;-0.02873042;9.902418
83;0.038307227;0.009576807;9.959879
84;0.10534488;-0.019153614;9.940725
85;0.10534488;-0.0;9.864111
86;0.05746084;0.02873042;9.950302
87;0.12449849;-0.009576807;9.969456
88;0.047884032;-0.02873042;9.902418
89;0.11492168;0.038307227;9.931149
90;0.06703765;0.019153614;9.835381
91;0.12449849;-0.02873042;9.902418
92;0.076614454;-0.009576807;9.883265
93;0.047884032;-0.0;9.902418
94;0.08619126;0.009576807;9.931149
95;0.076614454;-0.0;9.892841
96;0.11492168;-0.009576807;9.940725
97;0.08619126;0.02873042;9.844957
98;0.076614454;0.02873042;9.892841
99;0.076614454;0.009576807;9.969456
100;0.019153614;0.009576807;9.911995
101;0.095768064;-0.019153614;9.950302
102;0.11492168;-0.02873042;9.864111
103;0.06703765;0.038307227;9.921572
104;0.10534488;-0.019153614;9.873688
105;0.076614454;-0.0;9.902418
106;0.10534488;0.038307227;9.911995
107;0.10534488;-0.019153614;9.892841
108;0.009576807;-0.02873042;9.902418
109;0.095768064;-0.019153614;9.931149
110;0.10534488;-0.009576807;9.80665
111;0.05746084;-0.019153614;9.959879
112;0.095768064;0.038307227;9.883265
113;0.06703765;-0.0;9.854534
114;0.10534488;0.05746084;9.921572
