;ax;ay;az
0;0.22177236622139254;0.4000059003512153;10.06043702775986
1;0.2732448896032586;0.4572463227611927;10.207619522922661
2;0.2222498909625347;0.36206290493547477;10.061749722221926
3;0.23960209427767565;0.4383785441022634;10.04285088370954
4;0.24842374406534593;0.40987415821435613;10.102098774056824
5;0.1800840002536985;0.33368781928811714;10.063638000174326
6;0.2747038658049001;0.45772364454273357;10.083788579201714
7;0.2835867189138711;0.4005906233113274;10.015984788108662
8;0.21506382614219804;0.45791167267024246;10.12406351944706
9;0.2927924583785529;0.39121266008754557;10.173506846139007
10;0.2241331761717295;0.48672917829555457;10.027477689740188
11;0.29340116409661227;0.4390993304257149;10.135543272486023
12;0.2591507654187591;0.3628072025344973;10.136090971541748
13;0.25077015499518573;0.4106271718854637;10.07797811225731
14;0.2337149255514742;0.4298117499152851;10.195806291261382
15;0.2512834224977869;0.45855680945421035;10.1181178078119
16;0.2688864688051477;0.4490921882419379;10.079516406386789
17;0.2604762762046498;0.430066351275167;10.128892654301959
18;0.23466517304563841;0.4492682692210941;10.11959854711485
19;0.2523011139865449;0.4397949298357303;10.05162573280442
20;0.2612624418236657;0.40162968444901476;10.110754473048583
21;0.22665324566124667;0.4208360328513961;10.150320158718428
22;0.24433058759570989;0.44961566171673656;10.1018666452634
23;0.26204178320505783;0.4497015197373311;10.072958006782189
24;0.24481339367459443;0.44978698292850994;10.15161534991418
25;0.24505374005062833;0.469015519436434;10.112904865671283
26;0.22777241285315614;0.4595302676157781;10.083961802714516
27;0.2806083623418879;0.4308903123711632;10.162597672806417
28;0.22821550855257217;0.4309706325168741;10.094507685092925
29;0.2811521085421764;0.4118927674211476;10.05574642782569
30;0.23745045765982717;0.4694528211600175;10.046320303133331
31;0.2464810809713534;0.3737147652427715;10.144490250353966
32;0.26433911884702305;0.3929514482888086;10.125261812210672
33;0.22049220521774002;0.4697103106387093;10.047323591661122
34;0.3089816375271245;0.41226936952630105;10.13568868460466
35;0.24741867115716165;0.3739860821337242;10.145779155506707
36;0.2830300841310432;0.41241752058704345;10.077586870428512
37;0.2567362647065575;0.3933054469339979;10.07787122416564
38;0.2746982723097658;0.4797259030314619;10.1564218149322
39;0.2838230221351692;0.43182952335534625;10.078409480140637
40;0.2663303889778418;0.5086885456157143;10.019952594320612
41;0.2665759612750888;0.46077960363313203;10.15718956233917
42;0.24013870648893895;0.41285349503218927;10.137854605625641
43;0.2581627351536606;0.3841162104901393;10.07936468049282
44;0.28512880874028035;0.44180968385521546;10.128508267406033
45;0.258632520953804;0.4514915774953486;10.13849924624794
46;0.28564562520852677;0.49960769554248957;10.09954865211222
47;0.24123052297643535;0.3939882334046768;10.109518330787404
48;0.26827434920452414;0.38444357582005456;10.041185987540528
49;0.2327121666355338;0.4133461837350031;10.109856560165795
50;0.25083614970967394;0.40380087626382904;10.090437255159793
51;0.27795762368204324;0.47117924030373615;10.100368541769233
52;0.24230585694845666;0.38469964860748185;10.051566156380616
53;0.29641206789410846;0.44247729327187274;10.110413479020243
54;0.28768167594683725;0.4617909259078844;10.042015792979115
55;0.2339453002378734;0.4137549554277103;10.100845635653602
56;0.2701714867302124;0.4715644672535046;10.149878847959577
57;0.2433648154564703;0.39463784594860213;10.081448941924512
58;0.24357465152292124;0.3947010029881007;10.179402521165706
59;0.2979580353900348;0.4236489922053902;10.110952132571148
60;0.25302915186386626;0.45260581326025384;10.071855734447489
61;0.3075114678733198;0.4141513616034865;10.042537449896683
62;0.28061604834827886;0.44311504310065164;10.130665529441254
63;0.23555432522799308;0.42391521987630304;10.130691682059773
64;0.2538874821316361;0.4239809080347543;10.130708090303573
65;0.2813254314569407;0.4240462498240497;10.062197499975806
66;0.24523001630987998;0.4241112458114667;10.10134779233372
67;0.29088479895388647;0.46273734445186165;10.16006294165507
68;0.3002235128323796;0.44352383449582483;10.023007478981002
69;0.24584014457853362;0.45323400365387395;10.169796604450234
70;0.2369295690942674;0.4533019597297656;10.248058981865336
71;0.29184439456284705;0.4437233656842895;10.091399937749404
72;0.2464445087111407;0.4341415755151165;10.052187842354874
73;0.2101047378899695;0.37631151072729985;10.081481001767495
74;0.27427137422252645;0.46322054774801996;10.120552169813864
75;0.3110913759641692;0.4053770657003119;10.17918890048325
76;0.23808431817786493;0.40543583626968616;10.091001274918648
77;0.3115899218408033;0.4248035409904139;10.159404745527278
78;0.24763603706068346;0.49245650255855306;9.992901749072807
79;0.46812790472872295;0.4635545305191318;10.149371835950934
80;0.07348982334153979;0.3090801459162244;10.462421199352889
81;0.38612506663664936;0.3767444924643218;10.178448146381928
82;0.3588256135316896;0.4154431336216634;9.992342216477141
83;0.21178023028122125;0.3865125504329391;10.09004560992744
84;0.34095473322695724;0.43488683328327643;10.177949676420821
85;0.23977525726487797;0.3866192796043732;10.12883313541216
86;0.2399601106709185;0.3093377623971208;10.069922741812015
87;0.24014436135788492;0.43506539921389875;10.0892933557449
88;0.2495713888454357;0.4351242386226831;10.079296119873419
89;0.24976147686056008;0.33847546939878204;10.16714508201894
90;0.20366374124585615;0.4352408970691384;10.098417121583747
91;0.26866867346347767;0.40627880278267237;10.068822074902203
92;0.22251379024420495;0.44503077435136856;10.078359301317557
93;0.24123725456192413;0.40638578634601485;10.127024880384473
