;ay;ax;az
0;0.22984336;-0.33518824;9.835381
1;0.21068975;-0.31603462;9.854534
2;0.24899697;-0.2777274;10.036493
3;0.17238252;-0.37349546;9.835381
4;0.24899697;-0.30645782;9.787497
5;0.24899697;-0.2681506;9.883265
6;0.12449849;-0.22984336;10.055647
7;0.29688102;-0.34476504;9.768343
8;0.24899697;-0.29688102;9.864111
9;0.23942018;-0.23942018;9.844957
10;0.32561144;-0.31603462;9.873688
11;0.047884032;-0.25857377;9.883265
12;0.29688102;-0.25857377;9.77792
13;0.30645782;-0.30645782;9.662998
14;0.05746084;-0.20111294;10.1226845
15;0.16280572;-0.2777274;9.864111
16;0.40222588;-0.34476504;9.203311
17;0.15322891;-0.23942018;9.959879
18;0.29688102;-0.15322891;10.936713
19;0.23942018;-0.22984336;10.199299
20;0.038307227;-0.35434186;9.557653
21;0.5650316;-0.24899697;9.337387
22;-0.10534488;-0.06703765;10.266336
23;0.45968673;0.5554548;11.099519
24;0.51714754;-0.62249243;10.314221
25;0.019153614;-0.41180268;7.9583263
26;0.21068975;-0.32561144;9.892841
27;0.22984336;-0.31603462;9.911995
28;0.21068975;-0.2777274;9.844957
29;0.22026655;-0.33518824;9.902418
30;0.21068975;-0.2777274;9.844957
31;0.24899697;-0.33518824;9.864111
32;0.24899697;-0.25857377;9.873688
33;0.20111294;-0.30645782;9.854534
34;0.24899697;-0.22984336;9.854534
35;0.23942018;-0.31603462;9.892841
36;0.22026655;-0.29688102;9.873688
37;0.23942018;-0.23942018;9.883265
38;0.22984336;-0.33518824;9.835381
39;0.23942018;-0.25857377;9.77792
40;0.20111294;-0.2873042;9.911995
41;0.22026655;-0.29688102;9.825804
42;0.24899697;-0.2873042;9.883265
43;0.20111294;-0.31603462;9.873688
44;0.23942018;-0.36391866;9.844957
45;0.21068975;-0.35434186;9.873688
46;0.22026655;-0.22984336;9.768343
47;0.24899697;-0.2777274;9.911995
48;0.17238252;-0.29688102;9.825804
49;0.25857377;-0.35434186;9.844957
50;0.21068975;-0.32561144;9.883265
51;0.22984336;-0.2873042;9.883265
52;0.22984336;-0.2681506;9.80665
53;0.19153613;-0.29688102;9.80665
54;0.18195933;-0.24899697;9.931149
55;0.22984336;-0.2777274;9.892841
56;0.19153613;-0.30645782;9.854534
57;0.2681506;-0.31603462;9.931149
58;0.22026655;-0.30645782;9.911995
59;0.23942018;-0.25857377;9.825804
60;0.24899697;-0.30645782;9.864111
61;0.17238252;-0.2681506;9.883265
62;0.25857377;-0.23942018;9.835381
63;0.21068975;-0.32561144;9.873688
64;0.2777274;-0.2873042;9.797073
65;0.19153613;-0.22984336;9.873688
66;0.24899697;-0.2681506;9.873688
67;0.24899697;-0.2873042;9.892841
68;0.24899697;-0.29688102;9.854534
69;0.25857377;-0.30645782;9.873688
70;0.19153613;-0.25857377;9.892841
71;0.23942018;-0.2873042;9.883265
72;0.23942018;-0.31603462;9.835381
73;0.17238252;-0.24899697;9.835381
74;0.24899697;-0.2873042;9.844957
75;0.22984336;-0.2873042;9.911995
76;0.19153613;-0.2873042;9.864111
77;0.24899697;-0.30645782;9.864111
78;0.20111294;-0.2777274;9.816227
79;0.22984336;-0.23942018;9.864111
80;0.22026655;-0.2777274;9.854534
81;0.19153613;-0.2873042;9.80665
82;0.25857377;-0.29688102;9.816227
83;0.20111294;-0.21068975;9.844957
84;0.22984336;-0.2777274;9.80665
85;0.23942018;-0.2873042;9.931149
86;0.22984336;-0.25857377;9.892841
87;0.21068975;-0.2681506;9.825804
88;0.21068975;-0.31603462;9.864111
89;0.22984336;-0.22984336;9.873688
90;0.22984336;-0.30645782;9.844957
91;0.24899697;-0.33518824;9.854534
92;0.24899697;-0.29688102;9.873688
93;0.16280572;-0.25857377;9.825804
94;0.24899697;-0.2873042;9.825804
95;0.19153613;-0.29688102;9.873688
96;0.24899697;-0.34476504;9.892841
97;0.2681506;-0.2873042;9.873688
98;0.22026655;-0.25857377;9.902418
99;0.24899697;-0.30645782;9.892841
100;0.20111294;-0.24899697;9.883265
101;0.22026655;-0.30645782;9.816227
102;0.25857377;-0.35434186;9.835381
103;0.20111294;-0.24899697;9.921572
104;0.22026655;-0.24899697;9.825804
105;0.23942018;-0.2681506;9.844957
106;0.19153613;-0.2681506;9.873688
107;0.24899697;-0.2681506;9.844957
108;0.21068975;-0.29688102;9.883265
109;0.21068975;-0.31603462;9.844957
110;0.23942018;-0.23942018;9.854534
111;0.23942018;-0.30645782;9.835381
112;0.24899697;-0.29688102;9.931149
113;0.22026655;-0.32561144;9.835381
114;0.24899697;-0.32561144;9.902418
115;0.23942018;-0.29688102;9.892841
116;0.22026655;-0.33518824;9.844957
117;0.23942018;-0.2681506;9.921572
118;0.19153613;-0.2681506;9.825804
119;0.24899697;-0.34476504;9.816227
120;0.24899697;-0.33518824;9.854534
121;0.22984336;-0.35434186;9.854534
122;0.25857377;-0.29688102;9.825804
123;0.22026655;-0.2873042;9.835381
124;0.2681506;-0.31603462;9.883265
125;0.24899697;-0.23942018;9.883265
126;0.24899697;-0.30645782;9.835381
127;0.25857377;-0.29688102;9.787497
128;0.19153613;-0.2681506;9.940725
129;0.23942018;-0.2873042;9.797073
130;0.23942018;-0.2777274;9.892841
131;0.16280572;-0.21068975;9.892841
132;0.24899697;-0.25857377;9.835381
133;0.18195933;-0.34476504;9.883265
134;0.22026655;-0.2777274;9.873688
135;0.19153613;-0.31603462;9.902418
136;0.19153613;-0.29688102;9.768343
137;0.24899697;-0.25857377;9.844957
138;0.22026655;-0.2681506;9.883265
139;0.22984336;-0.31603462;9.825804
140;0.21068975;-0.29688102;9.835381
141;0.22026655;-0.25857377;9.80665
142;0.24899697;-0.2777274;9.873688
143;0.22984336;-0.31603462;9.835381
144;0.25857377;-0.25857377;9.892841
145;0.22026655;-0.24899697;9.931149
146;0.21068975;-0.2681506;9.80665
147;0.2777274;-0.24899697;9.844957
148;0.22026655;-0.25857377;9.844957
149;0.2681506;-0.25857377;9.835381
150;0.25857377;-0.34476504;9.854534
151;0.21068975;-0.24899697;9.787497
152;0.29688102;-0.2777274;9.825804
153;0.20111294;-0.25857377;9.911995
154;0.2681506;-0.2777274;9.835381
155;0.25857377;-0.29688102;9.931149
156;0.16280572;-0.2873042;9.883265
157;0.31603462;-0.30645782;9.844957
158;0.15322891;-0.29688102;9.873688
159;0.32561144;-0.23942018;9.9790325
160;0.22026655;-0.24899697;9.911995
161;0.17238252;-0.18195933;9.77792
162;0.21068975;-0.32561144;9.950302
163;0.095768064;-0.20111294;9.911995
164;0.34476504;-0.32561144;9.911995
165;0.02873042;-0.22984336;9.844957
166;0.22984336;-0.35434186;9.768343
167;0.24899697;-0.23942018;9.921572
168;0.18195933;-0.23942018;9.931149
169;0.24899697;-0.25857377;9.931149
170;0.22026655;-0.24899697;9.883265
171;0.20111294;-0.2681506;9.797073
172;0.23942018;-0.2873042;9.921572
173;0.22984336;-0.30645782;9.854534
174;0.21068975;-0.25857377;9.854534
175;0.25857377;-0.30645782;9.864111
176;0.19153613;-0.23942018;9.902418
177;0.2681506;-0.32561144;9.854534
178;0.20111294;-0.30645782;9.797073
179;0.23942018;-0.32561144;9.883265
180;0.21068975;-0.2873042;9.854534
181;0.22984336;-0.29688102;9.864111
182;0.2681506;-0.31603462;9.787497
183;0.17238252;-0.32561144;9.911995
184;0.24899697;-0.35434186;9.864111
185;0.23942018;-0.31603462;9.883265
186;0.17238252;-0.2777274;9.883265
187;0.23942018;-0.2777274;9.854534
188;0.20111294;-0.29688102;9.854534
189;0.23942018;-0.23942018;9.911995
190;0.21068975;-0.32561144;9.873688
191;0.23942018;-0.2777274;9.816227
192;0.25857377;-0.34476504;9.931149
193;0.22984336;-0.31603462;9.835381
194;0.23942018;-0.35434186;9.892841
195;0.23942018;-0.29688102;9.864111
196;0.22984336;-0.29688102;9.892841
197;0.24899697;-0.29688102;9.873688
198;0.17238252;-0.2873042;9.883265
199;0.24899697;-0.29688102;9.864111
200;0.25857377;-0.32561144;9.959879
201;0.16280572;-0.32561144;9.921572
202;0.24899697;-0.29688102;9.816227
203;0.21068975;-0.30645782;9.892841
204;0.24899697;-0.22984336;9.892841
205;0.22026655;-0.34476504;9.950302
206;0.21068975;-0.2873042;9.816227
207;0.24899697;-0.30645782;9.864111
208;0.24899697;-0.34476504;9.931149
209;0.22984336;-0.22984336;9.835381
210;0.24899697;-0.33518824;9.854534
211;0.22026655;-0.32561144;9.883265
212;0.24899697;-0.2873042;9.816227
213;0.22984336;-0.2873042;9.844957
214;0.23942018;-0.30645782;9.911995
215;0.24899697;-0.29688102;9.921572
216;0.24899697;-0.2681506;9.844957
217;0.24899697;-0.25857377;9.825804
218;0.2681506;-0.25857377;9.892841
219;0.21068975;-0.22984336;9.883265
220;0.22026655;-0.2681506;9.864111
221;0.24899697;-0.22984336;9.864111
222;0.30645782;-0.24899697;9.835381
223;0.18195933;-0.20111294;9.825804
224;0.23942018;-0.2681506;9.883265
225;0.19153613;-0.21068975;9.883265
226;0.19153613;-0.25857377;9.873688
227;0.2681506;-0.2777274;9.835381
228;0.21068975;-0.2777274;9.921572
229;0.21068975;-0.23942018;9.873688
230;0.23942018;-0.2681506;9.873688
231;0.21068975;-0.25857377;9.825804
232;0.2873042;-0.2681506;9.873688
233;0.22026655;-0.24899697;9.873688
234;0.22026655;-0.2777274;9.825804
235;0.22026655;-0.22984336;9.864111
