ax;ay;az
-0.5363012;0.24899697;10.228029
-0.40222588;0.37349546;9.184157
-0.5363012;0.24899697;9.9790325
-0.32561144;0.45968673;10.237606
-0.22026655;0.25857377;10.43872
-0.7374141;0.20111294;9.921572
-0.32561144;0.4405331;9.605537
-0.60333884;0.18195933;9.739613
-0.41180268;0.31603462;9.988609
-0.45010993;0.24899697;10.0269165
-0.545878;0.22984336;9.835381
-0.4309563;0.33518824;9.691729
-0.58418524;0.22984336;9.921572
-0.37349546;0.35434186;10.007763
-0.58418524;0.22984336;9.854534
-0.545878;0.22984336;9.77792
-0.45010993;0.2681506;9.825804
-0.545878;0.19153613;9.854534
-0.47884035;0.2873042;9.77792
-0.545878;0.24899697;9.921572
-0.5267244;0.25857377;9.768343
-0.51714754;0.25857377;9.892841
-0.5363012;0.2777274;9.931149
-0.5267244;0.22026655;9.758766
-0.58418524;0.22984336;9.883265
-0.45010993;0.23942018;9.844957
-0.51714754;0.24899697;9.873688
-0.5554548;0.22026655;9.80665
-0.51714754;0.2681506;9.739613
-0.545878;0.22026655;9.864111
-0.5267244;0.21068975;9.883265
-0.46926352;0.25857377;9.835381
-0.51714754;0.24899697;9.854534
-0.45968673;0.24899697;9.873688
-0.50757074;0.21068975;9.787497
-0.47884035;0.20111294;9.873688
-0.47884035;0.33518824;9.902418
-0.51714754;0.22026655;9.77792
-0.4309563;0.25857377;9.892841
-0.45010993;0.2873042;9.864111
-0.46926352;0.2681506;9.854534
-0.48841715;0.32561144;9.844957
-0.545878;0.2777274;9.940725
-0.48841715;0.25857377;9.873688
-0.50757074;0.32561144;9.902418
-0.5554548;0.24899697;9.864111
-0.47884035;0.25857377;9.816227
-0.5650316;0.30645782;9.9790325
-0.51714754;0.22984336;9.797073
-0.5363012;0.30645782;9.844957
-0.5554548;0.22026655;9.892841
-0.5363012;0.22984336;9.892841
-0.5650316;0.2777274;9.835381
-0.5363012;0.22984336;9.80665
-0.50757074;0.2873042;9.864111
-0.48841715;0.29688102;9.854534
-0.51714754;0.25857377;9.892841
-0.51714754;0.24899697;9.80665
-0.47884035;0.2873042;9.892841
-0.5267244;0.2681506;9.80665
-0.50757074;0.23942018;9.892841
-0.47884035;0.29688102;9.816227
-0.5363012;0.19153613;9.883265
-0.49799395;0.30645782;9.844957
-0.49799395;0.25857377;9.854534
-0.5554548;0.25857377;9.921572
-0.46926352;0.2873042;9.787497
-0.50757074;0.24899697;9.825804
-0.49799395;0.23942018;9.844957
-0.47884035;0.30645782;9.835381
-0.545878;0.22026655;9.835381
-0.46926352;0.24899697;9.883265
-0.5746084;0.23942018;9.864111
-0.50757074;0.2777274;9.797073
-0.5267244;0.25857377;9.911995
-0.545878;0.23942018;9.902418
-0.49799395;0.2681506;9.864111
-0.47884035;0.32561144;9.892841
-0.46926352;0.2681506;9.873688
-0.47884035;0.2873042;9.959879
-0.58418524;0.2681506;9.940725
-0.45968673;0.34476504;9.902418
-0.48841715;0.33518824;9.921572
-0.48841715;0.41180268;9.998186
-0.45968673;0.4213795;9.921572
-0.545878;0.46926352;9.959879
-0.58418524;0.5363012;10.055647
-0.61291564;0.6512229;10.0269165
-0.47884035;0.7278373;10.103531
-0.5650316;0.7374141;10.132261
-0.58418524;0.82360536;10.1226845
-0.4309563;1.0247183;10.170568
-0.63206923;1.1204864;10.0269165
-0.45968673;1.2066777;9.931149
-0.40222588;1.2162545;10.1226845
-0.4405331;1.3694834;9.797073
-0.33518824;1.4269443;9.749189
-0.4213795;1.4269443;9.911995
-0.37349546;1.5227122;9.911995
-0.36391866;1.5610195;9.749189
-0.38307226;1.5993267;9.825804
-0.45010993;1.6089035;9.883265
-0.48841715;1.5705963;9.911995
-0.38307226;1.7621324;10.007763
-0.50757074;1.7238252;9.959879
-0.4405331;1.7429788;9.835381
-0.4213795;1.8770541;9.844957
-0.7086837;1.7717092;9.825804
-0.45010993;1.8770541;9.883265
-0.78529817;1.982399;10.04607
-0.7469909;2.0111294;10.01734
-0.9576807;2.0685902;9.835381
-1.0247183;2.1547816;9.911995
-0.8331822;2.1643584;9.825804
-1.0726024;2.1452048;9.844957
-0.89064306;2.2026656;9.624691
-0.81402856;2.135628;9.710882
-0.7757214;2.1930888;9.797073
-0.49799395;2.1930888;9.653421
-0.4213795;2.1068976;9.730036
-0.095768064;2.0111294;9.615114
-0.25857377;2.0207062;9.787497
-0.076614454;1.8004397;9.9790325
-0.10534488;1.8674773;9.9790325
-0.31603462;1.8962077;9.940725
-0.21068975;1.7621324;10.113108
0.05746084;1.8770541;9.9790325
-0.48841715;1.8004397;9.873688
-0.0;1.6184803;10.103531
-0.10534488;1.436521;9.883265
-0.34476504;1.541866;9.950302
-0.33518824;1.340753;9.969456
-0.19153613;1.340753;9.883265
-0.8331822;1.2162545;9.931149
-0.4309563;1.1683705;10.218452
-0.8810662;1.0726024;10.1226845
-0.8523358;1.043872;9.921572
-0.8523358;1.1013328;10.036493
-0.79487497;1.091756;9.595961
-0.60333884;1.13964;9.414001
-0.6799533;1.0055647;9.481039
-0.2681506;1.0630256;9.557653
-0.47884035;0.9959879;9.452309
-0.47884035;1.0247183;9.241618
-0.36391866;1.091756;9.490616
-0.45968673;0.9959879;9.519346
-0.51714754;1.0247183;9.701305
-0.7661445;1.0151415;10.01734
-0.7182605;1.0055647;10.103531
-0.8619126;1.0534488;10.304645
-1.2258313;0.9768343;10.400413
-0.6895301;0.9576807;10.553641
-1.043872;0.8619126;10.400413
-0.48841715;0.78529817;10.716447
-0.45010993;0.61291564;10.984597
-0.7469909;0.59376204;10.630256
-0.4213795;0.62249243;10.189722
-0.58418524;0.5363012;10.563218
-0.8619126;0.6607997;10.352529
-0.9768343;0.8619126;10.036493
-0.94810385;1.0055647;9.595961
-0.6512229;1.1492168;9.184157
-0.50757074;1.091756;9.32781
0.23942018;1.0726024;9.471462
0.076614454;1.0726024;9.021352
0.34476504;1.1587936;9.279925
-0.19153613;1.043872;9.797073
-0.06703765;1.3599066;9.595961
-0.49799395;1.6376339;9.615114
-0.038307227;1.5897499;10.036493
-0.4213795;1.982399;9.9790325
-0.8523358;1.934515;9.825804
-0.24899697;1.8291701;10.6398325
-0.7469909;1.4173675;11.013328
0.095768064;1.1875241;10.534488
-1.340753;0.9672575;10.812215
0.7565677;1.0342951;10.802638
-1.1300632;1.0534488;9.56723
-0.095768064;1.2545617;9.969456
-0.019153614;1.1013328;10.457873
-0.94810385;1.3024458;8.868123
0.20111294;1.7525556;8.379706
0.23942018;1.6472107;9.270349
-0.5363012;1.9057846;9.212888
-1.0726024;1.8674773;9.088389
-1.3215994;1.8770541;9.892841
-1.7812861;1.7238252;10.180145
-1.5035586;1.5993267;10.534488
0.05746084;1.3503298;9.701305
-0.9576807;1.4939818;10.065224
-1.5227122;0.7086837;10.630256
1.1779473;1.283292;9.988609
-2.882619;0.6799533;9.864111
0.61291564;0.94810385;10.314221
-1.6950948;0.4213795;11.530476
-0.50757074;0.7278373;10.984597
-0.5650316;0.7182605;10.524911
-1.7046716;1.1492168;11.654974
-1.5131354;1.5131354;10.46745
-0.6799533;1.9536686;8.829816
-1.9440918;1.8004397;9.279925
1.0630256;1.6950948;9.797073
0.009576807;1.7621324;8.494628
0.7469909;1.484405;7.8529816
1.5131354;1.3311762;8.456321
0.47884035;1.2066777;8.1881695
0.7469909;1.1204864;9.634268
-0.38307226;0.9672575;10.850522
-0.48841715;0.93852705;10.228029
-2.9975405;0.89064306;12.11466
-2.327164;0.32561144;12.162544
0.20111294;1.2545617;11.654974
-3.083732;0.5554548;8.944737
1.6089035;0.93852705;11.042058
-1.1300632;0.4309563;11.243171
0.02873042;1.0342951;8.274361
-0.4405331;0.91937345;9.021352
-0.095768064;0.8619126;9.988609
0.29688102;0.9576807;10.658986
-3.0071173;0.842759;12.334928
-2.1260512;1.4556746;10.812215
-1.2162545;2.1260512;8.734048
-3.620033;1.6184803;9.442732
-0.32561144;1.6567876;10.936713
0.5363012;1.436521;8.781932
0.35434186;1.7621324;7.4507556
2.030283;1.4939818;9.3182335
2.6144683;1.9440918;7.8529816
0.009576807;1.7525556;6.933608
1.0247183;1.4556746;9.414001
-2.1068976;1.5227122;13.771448
-5.046977;1.2545617;12.287044
-1.043872;1.9632454;10.505757
-1.4077905;1.3024458;9.107543
0.16280572;0.94810385;10.084377
0.076614454;0.22984336;12.29662
