ax;ay;az
0.17238252;0.34476504;10.170568
0.2777274;0.38307226;9.873688
0.35434186;0.4405331;9.691729
0.095768064;0.33518824;10.01734
0.2681506;0.39264908;10.065224
0.33518824;0.46926352;9.864111
0.019153614;0.41180268;9.787497
0.29688102;0.4405331;9.691729
0.24899697;0.4213795;9.825804
0.076614454;0.29688102;10.457873
0.23942018;0.4405331;9.77792
0.38307226;0.49799395;8.887277
0.34476504;0.33518824;10.496181
-0.06703765;0.30645782;10.409989
0.79487497;0.49799395;8.331821
0.30645782;0.5746084;9.56723
-0.93852705;0.48841715;10.840945
1.3599066;0.17238252;10.295067
0.5746084;0.18195933;11.310209
-1.9057846;0.61291564;10.065224
1.5514427;0.7086837;7.1826053
1.388637;0.2777274;9.165004
-2.1068976;-0.076614454;16.25184
0.6607997;0.8714894;11.166556
-0.38307226;0.51714754;5.3725886
0.20111294;0.38307226;9.902418
0.23942018;0.46926352;9.864111
0.23942018;0.4309563;9.931149
0.23942018;0.45968673;9.931149
0.2777274;0.4309563;9.921572
0.21068975;0.45968673;9.844957
0.24899697;0.45968673;9.902418
0.22984336;0.4213795;9.921572
0.22026655;0.41180268;9.892841
0.2777274;0.47884035;9.931149
0.23942018;0.38307226;9.931149
0.22984336;0.4213795;9.883265
0.2777274;0.4309563;9.864111
0.17238252;0.37349546;9.959879
0.2777274;0.4213795;9.864111
0.25857377;0.41180268;9.864111
0.24899697;0.45968673;9.825804
0.2777274;0.45968673;9.854534
0.20111294;0.45968673;9.873688
0.24899697;0.40222588;9.940725
0.22984336;0.38307226;9.854534
0.23942018;0.4213795;9.883265
0.24899697;0.40222588;9.835381
0.18195933;0.36391866;9.902418
0.2777274;0.39264908;9.940725
0.23942018;0.40222588;9.902418
0.24899697;0.33518824;9.864111
0.22026655;0.4309563;9.9790325
0.20111294;0.36391866;9.844957
0.25857377;0.39264908;9.864111
0.22984336;0.41180268;9.931149
0.23942018;0.41180268;9.844957
0.24899697;0.40222588;9.921572
0.21068975;0.36391866;9.864111
0.2681506;0.4405331;9.873688
0.24899697;0.33518824;9.883265
0.23942018;0.4213795;9.854534
0.25857377;0.40222588;9.883265
0.23942018;0.41180268;9.950302
0.22984336;0.38307226;9.844957
0.2873042;0.45010993;9.864111
0.20111294;0.4309563;9.844957
0.24899697;0.39264908;9.883265
0.2681506;0.4405331;9.950302
0.22026655;0.39264908;9.921572
0.25857377;0.45010993;9.892841
0.23942018;0.40222588;9.892841
0.24899697;0.4405331;9.80665
0.24899697;0.45968673;9.883265
0.2681506;0.46926352;9.883265
0.23942018;0.45010993;9.864111
0.22984336;0.4213795;9.892841
0.22984336;0.45968673;9.921572
0.25857377;0.48841715;9.921572
0.2681506;0.45010993;9.892841
0.19153613;0.41180268;9.902418
0.23942018;0.38307226;9.864111
0.24899697;0.49799395;9.883265
0.22984336;0.4309563;9.864111
0.2681506;0.49799395;9.950302
0.25857377;0.46926352;9.883265
0.23942018;0.41180268;9.911995
0.24899697;0.4405331;9.864111
0.19153613;0.4213795;9.844957
0.25857377;0.51714754;9.892841
0.25857377;0.4213795;9.911995
0.22984336;0.47884035;9.883265
0.31603462;0.48841715;9.883265
0.21068975;0.40222588;9.825804
0.24899697;0.38307226;9.854534
0.24899697;0.48841715;9.921572
0.21068975;0.37349546;9.873688
0.24899697;0.39264908;9.864111
0.22026655;0.40222588;9.835381
0.2681506;0.37349546;9.892841
0.22026655;0.40222588;9.864111
0.25857377;0.39264908;9.902418
0.23942018;0.41180268;9.931149
0.19153613;0.41180268;9.844957
0.22984336;0.41180268;9.940725
