;ay;ax;az
1;0.2777274;-0.38307226;9.873688
2;0.35434186;-0.4405331;9.691729
3;0.095768064;-0.33518824;10.01734
4;0.2681506;-0.39264908;10.065224
5;0.33518824;-0.46926352;9.864111
6;0.019153614;-0.41180268;9.787497
7;0.29688102;-0.4405331;9.691729
8;0.24899697;-0.4213795;9.825804
9;0.076614454;-0.29688102;10.457873
10;0.23942018;-0.4405331;9.77792
11;0.38307226;-0.49799395;8.887277
12;0.34476504;-0.33518824;10.496181
13;-0.06703765;-0.30645782;10.409989
14;0.79487497;-0.49799395;8.331821
15;0.30645782;-0.5746084;9.56723
16;-0.93852705;-0.48841715;10.840945
17;1.3599066;-0.17238252;10.295067
18;0.5746084;-0.18195933;11.310209
19;-1.9057846;-0.61291564;10.065224
20;1.5514427;-0.7086837;7.1826053
21;1.388637;-0.2777274;9.165004
22;-2.1068976;0.076614454;16.25184
23;0.6607997;-0.8714894;11.166556
24;-0.38307226;-0.51714754;5.3725886
25;0.20111294;-0.38307226;9.902418
26;0.23942018;-0.46926352;9.864111
27;0.23942018;-0.4309563;9.931149
28;0.23942018;-0.45968673;9.931149
29;0.2777274;-0.4309563;9.921572
30;0.21068975;-0.45968673;9.844957
31;0.24899697;-0.45968673;9.902418
32;0.22984336;-0.4213795;9.921572
33;0.22026655;-0.41180268;9.892841
34;0.2777274;-0.47884035;9.931149
35;0.23942018;-0.38307226;9.931149
36;0.22984336;-0.4213795;9.883265
37;0.2777274;-0.4309563;9.864111
38;0.17238252;-0.37349546;9.959879
39;0.2777274;-0.4213795;9.864111
40;0.25857377;-0.41180268;9.864111
41;0.24899697;-0.45968673;9.825804
42;0.2777274;-0.45968673;9.854534
43;0.20111294;-0.45968673;9.873688
44;0.24899697;-0.40222588;9.940725
45;0.22984336;-0.38307226;9.854534
46;0.23942018;-0.4213795;9.883265
47;0.24899697;-0.40222588;9.835381
48;0.18195933;-0.36391866;9.902418
49;0.2777274;-0.39264908;9.940725
50;0.23942018;-0.40222588;9.902418
51;0.24899697;-0.33518824;9.864111
52;0.22026655;-0.4309563;9.9790325
53;0.20111294;-0.36391866;9.844957
