ax;ay;az
-0.48841715;0.2873042;9.959879
-0.39264908;0.2873042;9.873688
-0.49799395;0.20111294;9.77792
-0.5554548;0.25857377;9.720459
-0.4309563;0.25857377;9.864111
-0.47884035;0.24899697;10.266336
-0.37349546;0.34476504;9.643845
-0.6895301;0.24899697;9.136273
-0.5746084;0.25857377;9.758766
-0.38307226;0.23942018;9.854534
-0.6799533;0.2681506;9.749189
-0.34476504;0.40222588;9.749189
-0.38307226;0.33518824;9.902418
-0.7757214;0.20111294;9.835381
-0.2873042;0.17238252;10.448297
-0.40222588;0.25857377;10.228029
-0.6703765;0.34476504;8.829816
-0.47884035;0.2777274;9.797073
-0.36391866;0.02873042;11.013328
-0.7182605;0.038307227;10.658986
-0.37349546;0.40222588;9.825804
-0.41180268;0.4309563;9.155427
-0.78529817;0.22026655;8.916007
-0.82360536;-0.21068975;11.33894
0.05746084;-0.41180268;12.210428
-1.1109096;0.62249243;8.465898
-0.2777274;0.59376204;7.8050976
-0.49799395;0.22026655;9.892841
-0.45968673;0.34476504;9.950302
-0.50757074;0.21068975;9.80665
-0.46926352;0.20111294;9.816227
-0.45968673;0.2873042;9.835381
-0.5554548;0.2681506;9.883265
-0.49799395;0.2681506;9.892841
-0.46926352;0.31603462;9.80665
-0.5267244;0.23942018;9.864111
-0.47884035;0.2681506;9.854534
-0.48841715;0.24899697;9.902418
-0.50757074;0.23942018;9.825804
-0.46926352;0.24899697;9.835381
-0.48841715;0.25857377;9.902418
-0.5363012;0.25857377;9.797073
-0.4405331;0.2681506;9.816227
-0.5363012;0.23942018;9.844957
-0.45010993;0.2777274;9.835381
-0.47884035;0.2873042;9.854534
-0.51714754;0.30645782;9.825804
-0.48841715;0.31603462;9.864111
-0.48841715;0.30645782;9.864111
-0.46926352;0.25857377;9.835381
-0.46926352;0.29688102;9.873688
-0.51714754;0.32561144;9.883265
-0.47884035;0.22984336;9.768343
-0.50757074;0.22984336;9.883265
-0.5650316;0.2681506;9.883265
-0.50757074;0.2777274;9.892841
-0.4309563;0.2873042;9.854534
-0.46926352;0.2777274;9.883265
-0.46926352;0.2873042;9.854534
-0.4405331;0.2777274;9.825804
-0.50757074;0.29688102;9.873688
-0.48841715;0.25857377;9.844957
-0.545878;0.2873042;9.873688
-0.47884035;0.24899697;9.864111
-0.45010993;0.34476504;9.902418
-0.45968673;0.24899697;9.883265
-0.46926352;0.2873042;9.892841
-0.48841715;0.2873042;9.77792
-0.48841715;0.23942018;9.921572
-0.47884035;0.25857377;9.80665
-0.51714754;0.25857377;9.825804
-0.48841715;0.24899697;9.883265
-0.50757074;0.20111294;9.892841
-0.46926352;0.33518824;9.873688
-0.48841715;0.2681506;9.844957
-0.5554548;0.21068975;9.873688
-0.45968673;0.22984336;9.854534
-0.5363012;0.25857377;9.854534
-0.48841715;0.2681506;9.873688
-0.45968673;0.25857377;9.816227
-0.49799395;0.33518824;9.892841
-0.48841715;0.2681506;9.864111
-0.47884035;0.25857377;9.883265
-0.47884035;0.2777274;9.892841
-0.47884035;0.21068975;9.825804
-0.45968673;0.2873042;9.883265
-0.45968673;0.22984336;9.864111
-0.46926352;0.24899697;9.816227
-0.40222588;0.2681506;9.864111
-0.50757074;0.25857377;9.940725
-0.48841715;0.22026655;9.825804
-0.47884035;0.34476504;9.844957
-0.45968673;0.25857377;9.883265
-0.47884035;0.25857377;9.902418
-0.49799395;0.2681506;9.758766
-0.48841715;0.2777274;9.787497
-0.45968673;0.29688102;9.825804
-0.47884035;0.25857377;9.873688
-0.4405331;0.30645782;9.892841
-0.48841715;0.24899697;9.835381
-0.5267244;0.2777274;9.892841
-0.46926352;0.2777274;9.883265
-0.5554548;0.24899697;9.844957
-0.49799395;0.24899697;9.835381
-0.47884035;0.2681506;9.864111
-0.49799395;0.2777274;9.902418
-0.4405331;0.2873042;9.883265
-0.48841715;0.20111294;9.844957
-0.45968673;0.22984336;9.816227
-0.50757074;0.24899697;9.883265
-0.50757074;0.22026655;9.835381
-0.47884035;0.19153613;9.844957
-0.46926352;0.20111294;9.854534
-0.47884035;0.23942018;9.864111
-0.45968673;0.2681506;9.873688
-0.49799395;0.22984336;9.844957
-0.47884035;0.2873042;9.80665
-0.48841715;0.18195933;9.9790325
-0.45968673;0.29688102;9.844957
-0.50757074;0.23942018;9.835381
-0.45968673;0.22984336;9.864111
-0.45968673;0.21068975;9.835381
-0.47884035;0.29688102;9.816227
-0.50757074;0.21068975;9.892841
-0.48841715;0.24899697;9.844957
-0.49799395;0.19153613;9.825804
-0.45968673;0.29688102;9.854534
-0.50757074;0.23942018;9.816227
-0.46926352;0.33518824;9.892841
-0.5267244;0.21068975;9.787497
-0.51714754;0.24899697;9.921572
-0.4405331;0.24899697;9.854534
-0.5267244;0.24899697;9.854534
-0.49799395;0.2873042;9.873688
-0.49799395;0.25857377;9.921572
-0.5267244;0.25857377;9.825804
-0.50757074;0.31603462;9.835381
-0.45010993;0.31603462;9.902418
-0.46926352;0.25857377;9.864111
-0.46926352;0.2777274;9.844957
-0.48841715;0.24899697;9.844957
-0.5267244;0.21068975;9.902418
-0.47884035;0.2873042;9.844957
-0.5267244;0.22026655;9.835381
-0.47884035;0.29688102;9.883265
-0.46926352;0.24899697;9.864111
-0.46926352;0.29688102;9.844957
-0.50757074;0.23942018;9.873688
-0.47884035;0.30645782;9.873688
-0.49799395;0.2777274;9.873688
-0.48841715;0.25857377;9.844957
-0.45968673;0.29688102;9.864111
-0.45968673;0.31603462;9.825804
-0.49799395;0.31603462;9.864111
-0.4405331;0.2681506;9.825804
-0.48841715;0.24899697;9.835381
-0.47884035;0.22984336;9.80665
-0.45968673;0.24899697;9.902418
-0.48841715;0.29688102;9.931149
-0.45010993;0.24899697;9.892841
-0.5554548;0.22984336;9.825804
-0.48841715;0.2777274;9.873688
-0.47884035;0.24899697;9.873688
-0.47884035;0.22984336;9.835381
-0.46926352;0.2777274;9.80665
-0.45968673;0.2681506;9.816227
-0.49799395;0.23942018;9.931149
-0.47884035;0.2873042;9.864111
-0.49799395;0.2681506;9.816227
-0.51714754;0.25857377;9.864111
-0.50757074;0.23942018;9.816227
-0.48841715;0.24899697;9.797073
-0.45968673;0.2681506;9.864111
-0.545878;0.2681506;9.921572
-0.50757074;0.24899697;9.844957
-0.50757074;0.2681506;9.902418
-0.48841715;0.22984336;9.902418
-0.45968673;0.2681506;9.825804
-0.47884035;0.2681506;9.902418
-0.46926352;0.2873042;9.902418
-0.48841715;0.22984336;9.873688
-0.4213795;0.22984336;9.816227
-0.47884035;0.2777274;9.844957
-0.46926352;0.25857377;9.902418
-0.46926352;0.25857377;9.797073
-0.47884035;0.25857377;9.902418
-0.4309563;0.24899697;9.911995
-0.4213795;0.2777274;9.873688
-0.51714754;0.25857377;9.844957
-0.47884035;0.25857377;9.883265
-0.46926352;0.22984336;9.854534
-0.51714754;0.2681506;9.864111
-0.45010993;0.25857377;9.892841
-0.5363012;0.25857377;9.902418
-0.47884035;0.33518824;9.873688
-0.49799395;0.2873042;9.816227
-0.5267244;0.2873042;9.911995
-0.49799395;0.23942018;9.835381
-0.50757074;0.32561144;9.80665
-0.45010993;0.35434186;9.797073
-0.47884035;0.23942018;9.911995
-0.46926352;0.2681506;9.892841
-0.46926352;0.2681506;9.816227
-0.41180268;0.2681506;9.959879
-0.45968673;0.24899697;9.835381
-0.46926352;0.2873042;9.854534
-0.46926352;0.2681506;9.902418
-0.41180268;0.2777274;9.921572
-0.45010993;0.32561144;9.892841
-0.45010993;0.32561144;9.80665
-0.5363012;0.25857377;9.797073
-0.4405331;0.29688102;9.988609
-0.4309563;0.2873042;9.892841
-0.5267244;0.29688102;9.797073
-0.45968673;0.33518824;9.864111
-0.50757074;0.2681506;9.854534
-0.47884035;0.2873042;9.854534
-0.47884035;0.22984336;9.854534
-0.5554548;0.22984336;9.854534
-0.48841715;0.2777274;9.902418
-0.50757074;0.25857377;9.864111
-0.5746084;0.21068975;9.969456
-0.4309563;0.2777274;9.892841
-0.47884035;0.29688102;9.9790325
-0.5746084;0.22984336;9.892841
-0.45010993;0.29688102;9.854534
-0.4309563;0.31603462;9.835381
-0.51714754;0.2681506;9.883265
-0.50757074;0.21068975;9.77792
-0.40222588;0.25857377;9.682152
-0.45010993;0.32561144;9.892841
-0.50757074;0.25857377;9.787497
-0.46926352;0.29688102;9.873688
-0.48841715;0.24899697;9.902418
-0.46926352;0.19153613;9.844957
-0.50757074;0.2681506;9.921572
-0.48841715;0.22984336;9.864111
-0.50757074;0.22026655;9.921572
-0.5267244;0.2777274;9.883265
-0.4405331;0.2681506;9.864111
-0.49799395;0.23942018;9.844957
-0.46926352;0.22984336;9.873688
-0.45968673;0.32561144;9.80665
-0.5267244;0.25857377;9.77792
-0.48841715;0.2681506;9.844957
-0.45968673;0.23942018;9.816227
-0.51714754;0.22984336;9.873688
-0.47884035;0.25857377;9.864111
-0.46926352;0.2777274;9.892841
-0.46926352;0.23942018;9.854534
-0.48841715;0.25857377;9.902418
-0.48841715;0.2681506;9.835381
-0.48841715;0.21068975;9.825804
-0.50757074;0.29688102;9.902418
-0.46926352;0.22984336;9.816227
-0.47884035;0.24899697;9.816227
-0.51714754;0.24899697;9.844957
-0.49799395;0.30645782;9.911995
-0.59376204;0.16280572;9.787497
-0.40222588;0.32561144;9.921572
-0.48841715;0.30645782;9.835381
-0.49799395;0.2681506;9.864111
-0.45968673;0.22984336;9.825804
-0.48841715;0.30645782;9.825804
-0.47884035;0.30645782;9.883265
-0.5363012;0.21068975;9.864111
-0.46926352;0.2777274;9.902418
-0.47884035;0.21068975;9.835381
-0.49799395;0.23942018;9.911995
-0.50757074;0.2681506;9.835381
-0.48841715;0.2681506;9.864111
-0.5267244;0.25857377;9.835381
-0.50757074;0.30645782;9.835381
-0.48841715;0.22984336;9.892841
-0.50757074;0.2873042;9.797073
-0.5554548;0.22984336;9.816227
-0.46926352;0.30645782;9.892841
-0.49799395;0.22984336;9.844957
-0.5554548;0.24899697;9.864111
-0.50757074;0.21068975;9.854534
-0.46926352;0.2681506;9.883265
-0.46926352;0.21068975;9.883265
-0.46926352;0.30645782;9.864111
-0.50757074;0.24899697;9.835381
-0.45010993;0.24899697;9.844957
-0.5363012;0.24899697;9.835381
-0.46926352;0.2777274;9.797073
-0.40222588;0.30645782;9.835381
-0.50757074;0.2777274;9.825804
-0.49799395;0.25857377;9.902418
-0.47884035;0.2681506;9.854534
-0.50757074;0.2681506;9.844957
-0.46926352;0.2777274;9.768343
-0.5554548;0.19153613;9.902418
-0.45968673;0.29688102;9.892841
-0.46926352;0.29688102;9.873688
-0.5363012;0.23942018;9.883265
-0.48841715;0.2681506;9.835381
-0.50757074;0.29688102;9.873688
-0.47884035;0.2681506;9.77792
-0.49799395;0.22984336;9.864111
-0.45968673;0.2873042;9.835381
-0.47884035;0.25857377;9.883265
-0.49799395;0.31603462;9.835381
-0.4405331;0.24899697;9.864111
-0.47884035;0.30645782;9.873688
-0.47884035;0.25857377;9.883265
-0.46926352;0.29688102;9.816227
-0.47884035;0.2681506;9.931149
-0.45010993;0.2681506;9.911995
-0.46926352;0.2681506;9.883265
-0.41180268;0.34476504;9.921572
-0.47884035;0.30645782;9.864111
-0.48841715;0.24899697;9.873688
-0.4405331;0.2873042;9.921572
-0.50757074;0.2681506;9.835381
-0.45968673;0.32561144;9.854534
-0.45968673;0.29688102;9.864111
-0.50757074;0.24899697;9.883265
-0.45968673;0.31603462;9.844957
-0.49799395;0.22984336;9.873688
-0.48841715;0.25857377;9.854534
-0.4309563;0.2873042;9.931149
-0.51714754;0.35434186;9.873688
-0.51714754;0.24899697;9.825804
-0.5267244;0.2873042;9.940725
-0.46926352;0.32561144;9.892841
-0.5267244;0.23942018;9.825804
-0.49799395;0.23942018;9.902418
-0.545878;0.2777274;9.892841
-0.5650316;0.24899697;9.873688
-0.45010993;0.25857377;9.854534
-0.48841715;0.23942018;9.854534
-0.48841715;0.2777274;9.902418
-0.45968673;0.31603462;9.902418
-0.5554548;0.2681506;9.844957
-0.45968673;0.29688102;9.825804
-0.47884035;0.29688102;9.787497
-0.49799395;0.2777274;9.80665
-0.45968673;0.2873042;9.902418
-0.49799395;0.24899697;9.825804
-0.47884035;0.2681506;9.892841
-0.46926352;0.2777274;9.80665
-0.5267244;0.24899697;9.959879
-0.47884035;0.2777274;9.864111
-0.5554548;0.22026655;9.816227
-0.47884035;0.22984336;9.969456
-0.48841715;0.31603462;9.835381
-0.48841715;0.31603462;9.787497
-0.51714754;0.23942018;9.873688
-0.49799395;0.2873042;9.883265
-0.45010993;0.36391866;9.864111
-0.51714754;0.25857377;9.844957
-0.47884035;0.25857377;9.835381
-0.49799395;0.25857377;9.844957
-0.49799395;0.2777274;9.835381
-0.45968673;0.25857377;9.873688
-0.50757074;0.24899697;9.854534
-0.5267244;0.22984336;9.835381
-0.45010993;0.2873042;9.883265
-0.48841715;0.2681506;9.835381
-0.49799395;0.29688102;9.873688
-0.5267244;0.21068975;9.864111
-0.5267244;0.24899697;9.768343
-0.45968673;0.22026655;9.864111
-0.48841715;0.21068975;9.844957
-0.46926352;0.23942018;9.825804
-0.45968673;0.24899697;9.864111
-0.48841715;0.24899697;9.854534
-0.49799395;0.21068975;9.835381
-0.48841715;0.23942018;9.854534
-0.50757074;0.2681506;9.873688
-0.45968673;0.23942018;9.844957
-0.50757074;0.22984336;9.883265
-0.49799395;0.24899697;9.883265
-0.45968673;0.18195933;9.854534
-0.5363012;0.24899697;9.80665
-0.51714754;0.22984336;9.844957
-0.50757074;0.25857377;9.911995
-0.47884035;0.25857377;9.825804
-0.50757074;0.20111294;9.864111
-0.45010993;0.24899697;9.921572
-0.51714754;0.2873042;9.902418
-0.5363012;0.18195933;9.825804
-0.51714754;0.22984336;9.883265
-0.5363012;0.23942018;9.787497
-0.49799395;0.24899697;9.854534
-0.4213795;0.25857377;9.844957
-0.50757074;0.20111294;9.883265
-0.45968673;0.24899697;9.883265
-0.49799395;0.22984336;9.77792
-0.45010993;0.2777274;9.911995
-0.4213795;0.2777274;9.797073
-0.5746084;0.20111294;9.825804
-0.45968673;0.33518824;9.902418
-0.50757074;0.19153613;9.883265
-0.5267244;0.25857377;9.854534
-0.45010993;0.2873042;9.931149
-0.48841715;0.22026655;9.902418
-0.51714754;0.19153613;9.854534
-0.49799395;0.22026655;9.797073
-0.46926352;0.2681506;9.873688
