ax;ay;az
-0.80445176;0.22026655;9.787497
-0.5650316;0.23942018;9.586384
-0.6512229;0.2873042;9.509769
-0.82360536;0.12449849;9.940725
-0.51714754;0.17238252;10.208876
-0.90979666;0.11492168;9.959879
-0.8714894;0.17238252;9.605537
-0.41180268;0.4309563;9.557653
-0.90979666;0.076614454;10.0269165
-0.90021986;0.08619126;10.113108
-0.48841715;0.2777274;10.25676
-0.92895025;-0.047884032;9.835381
-0.8523358;0.45010993;8.714894
-0.37349546;0.34476504;8.963891
-0.49799395;0.34476504;9.481039
-1.3311762;0.02873042;10.793061
-0.79487497;-0.47884035;12.411542
0.2777274;0.50757074;10.342952
-2.0398598;0.047884032;8.111555
-0.79487497;0.31603462;8.111555
1.4077905;1.1683705;9.461885
-3.8498764;-1.8770541;13.177686
0.22026655;0.35434186;12.564771
1.6280571;0.5650316;9.519346
-3.9743748;-0.5746084;5.2959743
-0.047884032;2.8921957;4.654328
1.5610195;-0.81402856;14.5088625
-2.6527755;-2.8921957;20.30283
-1.1971009;1.2737153;8.350976
-0.6512229;-0.06703765;8.082825
-0.7374141;0.19153613;9.835381
-0.7469909;0.19153613;9.854534
-0.7278373;0.16280572;9.844957
-0.7182605;0.23942018;9.864111
-0.7374141;0.19153613;9.873688
-0.7661445;0.22026655;9.80665
-0.7469909;0.20111294;9.864111
-0.7565677;0.18195933;9.864111
-0.7469909;0.20111294;9.911995
-0.7374141;0.17238252;9.864111
-0.7661445;0.22984336;9.825804
-0.7374141;0.17238252;9.816227
-0.7374141;0.21068975;9.825804
-0.7374141;0.22026655;9.835381
-0.7757214;0.15322891;9.825804
-0.7565677;0.18195933;9.816227
-0.6799533;0.17238252;9.787497
-0.7661445;0.19153613;9.787497
-0.7661445;0.19153613;9.854534
-0.79487497;0.16280572;9.911995
-0.7565677;0.15322891;9.892841
-0.7374141;0.15322891;9.854534
-0.7374141;0.21068975;9.825804
-0.7469909;0.20111294;9.883265
-0.7182605;0.18195933;9.892841
-0.7661445;0.18195933;9.864111
-0.7661445;0.18195933;9.768343
-0.7182605;0.19153613;9.758766
-0.6895301;0.18195933;9.883265
-0.7374141;0.1436521;9.825804
-0.7661445;0.19153613;9.854534
-0.7469909;0.17238252;9.816227
-0.7086837;0.1436521;9.816227
-0.7757214;0.17238252;9.873688
-0.78529817;0.10534488;9.902418
-0.79487497;0.17238252;9.931149
-0.7278373;0.1340753;9.864111
-0.7757214;0.12449849;9.873688
-0.7469909;0.19153613;9.883265
-0.7278373;0.15322891;9.835381
-0.7661445;0.16280572;9.825804
-0.7278373;0.24899697;9.873688
-0.7565677;0.23942018;9.80665
-0.7374141;0.20111294;9.77792
-0.7469909;0.20111294;9.883265
-0.7374141;0.095768064;9.816227
-0.7565677;0.17238252;9.883265
-0.7086837;0.18195933;9.873688
-0.7374141;0.22026655;9.911995
-0.7565677;0.1436521;9.825804
-0.7565677;0.18195933;9.873688
-0.7469909;0.19153613;9.835381
-0.7278373;0.15322891;9.825804
-0.7374141;0.19153613;9.883265
-0.80445176;0.11492168;9.921572
-0.7278373;0.22026655;9.911995
-0.7374141;0.16280572;9.911995
-0.7565677;0.20111294;9.844957
-0.7086837;0.18195933;9.816227
-0.7469909;0.20111294;9.844957
-0.7374141;0.24899697;9.835381
-0.7565677;0.16280572;9.873688
-0.7661445;0.1340753;9.864111
-0.7278373;0.1436521;9.864111
-0.7182605;0.16280572;9.844957
-0.7278373;0.18195933;9.816227
-0.7374141;0.16280572;9.825804
-0.7757214;0.19153613;9.902418
-0.7182605;0.19153613;9.902418
-0.7182605;0.15322891;9.911995
-0.7565677;0.18195933;9.835381
-0.7182605;0.15322891;9.864111
-0.641646;0.18195933;9.864111
-0.7565677;0.16280572;9.892841
-0.7182605;0.18195933;9.816227
-0.6703765;0.19153613;9.902418
-0.7661445;0.16280572;9.797073
-0.7374141;0.22026655;9.825804
-0.7278373;0.19153613;9.873688
-0.7661445;0.20111294;9.797073
-0.7661445;0.21068975;9.892841
-0.79487497;0.1340753;9.854534
-0.7469909;0.19153613;9.864111
-0.7565677;0.16280572;9.854534
-0.7661445;0.20111294;9.854534
-0.7565677;0.17238252;9.940725
-0.7469909;0.16280572;9.797073
-0.7086837;0.23942018;9.835381
-0.6703765;0.15322891;9.835381
-0.6991069;0.19153613;9.873688
-0.7469909;0.18195933;9.873688
-0.7565677;0.18195933;9.854534
-0.7565677;0.17238252;9.892841
-0.7661445;0.16280572;9.864111
-0.6895301;0.10534488;9.854534
-0.7182605;0.18195933;9.844957
-0.7661445;0.16280572;9.825804
-0.7182605;0.17238252;9.854534
-0.7182605;0.16280572;9.844957
-0.7374141;0.1340753;9.80665
-0.7374141;0.16280572;9.921572
-0.7278373;0.1436521;9.80665
-0.7374141;0.17238252;9.902418
-0.78529817;0.15322891;9.825804
-0.7278373;0.1436521;9.864111
-0.7182605;0.21068975;9.873688
-0.6991069;0.1436521;9.825804
-0.7086837;0.20111294;9.825804
-0.7469909;0.21068975;9.797073
-0.7757214;0.18195933;9.749189
-0.6991069;0.20111294;9.902418
-0.7661445;0.19153613;9.892841
-0.80445176;0.17238252;9.825804
-0.7278373;0.1436521;9.864111
-0.7565677;0.15322891;9.854534
-0.7374141;0.19153613;9.844957
-0.7278373;0.20111294;9.854534
-0.7278373;0.19153613;9.911995
-0.6703765;0.15322891;9.835381
-0.7565677;0.17238252;9.854534
-0.7086837;0.19153613;9.892841
-0.7278373;0.17238252;9.873688
-0.6799533;0.15322891;9.835381
-0.7565677;0.15322891;9.835381
-0.7374141;0.17238252;9.854534
-0.7469909;0.15322891;9.883265
-0.7757214;0.16280572;9.835381
-0.7757214;0.17238252;9.80665
-0.7374141;0.19153613;9.902418
-0.7374141;0.1340753;9.854534
-0.78529817;0.20111294;9.844957
-0.7374141;0.1340753;9.844957
-0.7278373;0.1436521;9.797073
-0.7565677;0.21068975;9.921572
-0.7757214;0.21068975;9.758766
-0.6799533;0.18195933;9.844957
-0.7565677;0.17238252;9.835381
-0.7086837;0.17238252;9.931149
-0.7278373;0.19153613;9.883265
-0.7565677;0.15322891;9.816227
-0.6895301;0.19153613;9.80665
-0.7182605;0.15322891;9.816227
-0.7469909;0.22026655;9.873688
-0.7565677;0.1340753;9.940725
-0.7182605;0.1436521;9.873688
-0.7565677;0.18195933;9.797073
-0.7469909;0.18195933;9.768343
-0.7565677;0.18195933;9.835381
-0.7565677;0.1340753;9.892841
-0.7182605;0.15322891;9.892841
-0.7182605;0.20111294;9.864111
-0.7661445;0.1436521;9.864111
-0.6991069;0.1340753;9.854534
-0.7374141;0.19153613;9.873688
-0.7278373;0.16280572;9.835381
-0.6895301;0.1340753;9.844957
-0.78529817;0.19153613;9.80665
-0.7661445;0.1436521;9.739613
-0.7661445;0.16280572;9.873688
-0.7278373;0.15322891;9.816227
-0.7565677;0.17238252;9.873688
-0.7565677;0.20111294;9.80665
-0.7278373;0.20111294;9.844957
-0.7565677;0.22026655;9.816227
-0.7565677;0.18195933;9.931149
-0.7278373;0.1340753;9.902418
-0.7182605;0.18195933;9.80665
-0.7469909;0.1340753;9.864111
-0.7374141;0.19153613;9.892841
-0.7374141;0.1436521;9.844957
-0.7469909;0.16280572;9.892841
-0.7565677;0.17238252;9.883265
-0.7086837;0.15322891;9.816227
-0.7469909;0.20111294;9.864111
-0.7086837;0.16280572;9.902418
-0.7661445;0.17238252;9.959879
-0.7469909;0.17238252;9.835381
-0.7565677;0.1436521;9.816227
-0.7278373;0.11492168;9.931149
-0.7757214;0.16280572;9.940725
-0.6991069;0.16280572;9.950302
-0.78529817;0.15322891;9.825804
-0.7661445;0.16280572;9.739613
-0.7086837;0.2681506;9.864111
-0.79487497;0.12449849;9.940725
-0.7374141;0.1436521;9.950302
-0.6895301;0.22984336;9.80665
-0.7182605;0.22984336;9.653421
-0.7757214;0.19153613;9.749189
-0.7182605;0.076614454;9.959879
-0.6895301;0.15322891;10.036493
-0.7469909;0.1436521;9.892841
-0.7757214;0.23942018;9.624691
-0.6607997;0.22026655;9.605537
-0.79487497;0.17238252;9.959879
-0.6991069;0.12449849;10.266336
-0.6991069;0.17238252;10.141838
-0.8331822;0.17238252;9.701305
-0.7182605;0.2873042;9.452309
-0.5554548;0.25857377;9.720459
-0.8714894;0.019153614;10.304645
-0.6799533;0.038307227;10.457873
-0.6512229;0.15322891;9.80665
-0.89064306;0.29688102;9.232041
-0.60333884;0.4405331;9.3661175
-0.45010993;0.21068975;10.266336
-0.93852705;0.10534488;10.515334
-0.8810662;-0.06703765;10.371682
