ax;ay;az
0.21068975;0.30645782;9.490616
0.095768064;0.2873042;9.653421
-0.80445176;0.02873042;9.950302
0.10534488;0.076614454;10.43872
0.25857377;0.18195933;10.228029
-0.81402856;0.1340753;9.260772
0.22984336;0.2681506;9.165004
-0.06703765;0.2873042;9.749189
-0.24899697;0.1436521;9.950302
-0.1340753;0.1436521;10.007763
-0.21068975;0.15322891;9.892841
-0.30645782;0.1340753;9.921572
-0.095768064;0.08619126;10.132261
-0.047884032;0.10534488;10.093954
-0.30645782;0.21068975;9.768343
-0.009576807;0.15322891;9.9790325
-0.047884032;0.08619126;10.1226845
-0.4309563;0.0;10.275913
0.038307227;0.10534488;10.208876
-0.009576807;0.17238252;9.80665
-0.5554548;0.076614454;9.672575
-0.0;0.15322891;9.768343
-0.08619126;-0.009576807;10.352529
-0.6607997;-0.06703765;10.189722
0.12449849;0.19153613;9.892841
0.11492168;0.20111294;9.500193
-0.59376204;0.17238252;8.973468
-0.047884032;0.16280572;10.802638
0.08619126;-0.24899697;11.731588
-0.49799395;-0.009576807;9.260772
0.1340753;0.59376204;8.695741
-0.22026655;0.20111294;9.864111
-0.1340753;0.1436521;9.892841
-0.20111294;0.11492168;9.911995
-0.20111294;0.1340753;9.854534
-0.15322891;0.095768064;9.931149
-0.20111294;0.16280572;9.844957
-0.18195933;0.17238252;9.902418
-0.18195933;0.17238252;9.854534
-0.18195933;0.1340753;9.844957
-0.16280572;0.17238252;9.921572
-0.1436521;0.17238252;9.835381
-0.21068975;0.21068975;9.883265
-0.15322891;0.19153613;9.873688
-0.1340753;0.1340753;9.902418
-0.21068975;0.18195933;9.883265
-0.20111294;0.16280572;9.844957
-0.17238252;0.1340753;9.911995
-0.19153613;0.16280572;9.883265
-0.1436521;0.17238252;9.873688
-0.16280572;0.22026655;9.825804
-0.23942018;0.17238252;9.844957
-0.17238252;0.22026655;9.902418
-0.15322891;0.20111294;9.902418
-0.2777274;0.22026655;9.825804
-0.1436521;0.19153613;9.844957
-0.16280572;0.20111294;9.835381
-0.17238252;0.1340753;9.931149
-0.17238252;0.15322891;9.911995
-0.23942018;0.16280572;9.873688
-0.19153613;0.22026655;9.873688
-0.18195933;0.16280572;9.825804
-0.18195933;0.16280572;9.931149
-0.16280572;0.12449849;9.950302
-0.15322891;0.1340753;9.797073
-0.21068975;0.20111294;10.132261
-0.17238252;0.18195933;9.825804
-0.22984336;0.19153613;9.844957
-0.18195933;0.21068975;9.844957
-0.1340753;0.1436521;9.902418
-0.17238252;0.17238252;9.873688
-0.1436521;0.15322891;9.80665
-0.17238252;0.21068975;9.931149
-0.16280572;0.15322891;9.835381
-0.095768064;0.1436521;9.892841
-0.16280572;0.16280572;9.835381
-0.21068975;0.18195933;9.844957
-0.1340753;0.16280572;9.883265
-0.16280572;0.18195933;9.883265
-0.20111294;0.1436521;9.864111
-0.16280572;0.20111294;9.883265
-0.16280572;0.18195933;9.844957
-0.19153613;0.15322891;9.864111
-0.1340753;0.17238252;9.892841
-0.16280572;0.1340753;9.864111
-0.23942018;0.16280572;9.883265
-0.1340753;0.12449849;9.873688
-0.1340753;0.1340753;9.873688
-0.22984336;0.1436521;9.883265
-0.1436521;0.18195933;10.007763
-0.11492168;0.15322891;9.873688
