ax;ay;az
0.25857377;0.21068975;9.80665
0.31603462;0.21068975;9.720459
0.23942018;0.18195933;9.77792
0.2873042;0.18195933;10.103531
0.11492168;0.10534488;9.883265
0.24899697;0.22026655;9.720459
0.24899697;0.19153613;9.672575
0.2681506;0.25857377;9.787497
0.24899697;0.18195933;9.634268
0.37349546;0.19153613;9.672575
0.25857377;0.1340753;9.787497
0.2777274;0.1436521;9.864111
0.4309563;0.15322891;9.835381
0.22984336;0.11492168;10.1226845
0.076614454;0.076614454;10.333375
0.4213795;0.02873042;10.400413
0.02873042;0.095768064;10.304645
0.45010993;0.0;10.199299
-0.02873042;0.24899697;9.844957
0.02873042;0.24899697;9.481039
1.3311762;-0.31603462;10.563218
-0.8714894;0.12449849;11.549629
-0.18195933;0.21068975;9.825804
1.1779473;0.34476504;8.418014
0.06703765;0.12449849;8.418014
0.25857377;0.21068975;9.892841
0.29688102;0.17238252;9.883265
0.24899697;0.1436521;9.816227
0.2873042;0.21068975;9.854534
0.2681506;0.17238252;9.854534
0.29688102;0.24899697;9.854534
0.25857377;0.17238252;9.787497
0.2777274;0.24899697;9.864111
0.2681506;0.20111294;9.844957
0.2777274;0.20111294;9.825804
0.25857377;0.17238252;9.854534
0.2681506;0.21068975;9.816227
0.24899697;0.21068975;9.844957
0.23942018;0.22026655;9.864111
0.24899697;0.18195933;9.825804
0.24899697;0.20111294;9.873688
0.2681506;0.16280572;9.854534
0.22984336;0.15322891;9.77792
0.22984336;0.19153613;9.931149
0.22984336;0.15322891;9.921572
0.24899697;0.21068975;9.883265
0.2777274;0.25857377;9.844957
0.23942018;0.18195933;9.835381
0.2873042;0.22984336;9.892841
0.24899697;0.17238252;9.825804
0.2777274;0.17238252;9.940725
0.31603462;0.20111294;9.864111
0.24899697;0.12449849;9.797073
0.24899697;0.19153613;9.988609
0.22984336;0.21068975;9.77792
0.24899697;0.20111294;9.739613
0.19153613;0.1436521;9.873688
0.34476504;0.25857377;9.940725
