;ay;ax;az
1;0.22026655;-0.08619126;9.911995
2;0.37349546;-0.06703765;9.931149
3;0.46926352;-0.095768064;9.825804
4;0.18195933;-0.10534488;9.940725
5;0.45010993;-0.08619126;9.662998
6;0.50757074;-0.019153614;9.548077
7;0.24899697;-0.0;10.1226845
8;0.38307226;-0.038307227;9.835381
9;0.24899697;-0.15322891;9.557653
10;0.18195933;-0.08619126;9.835381
11;0.19153613;-0.02873042;9.969456
12;0.46926352;0.06703765;9.825804
13;0.46926352;0.047884032;10.132261
14;0.0;0.17238252;11.080365
15;0.45010993;-0.047884032;9.385271
16;0.46926352;-0.02873042;9.002198
17;-0.20111294;0.21068975;10.457873
18;0.7469909;0.41180268;11.291056
19;-0.06703765;0.009576807;10.582372
20;-0.22026655;-0.20111294;9.11712
21;1.4460979;-0.095768064;8.1402855
22;-0.7182605;-0.019153614;9.710882
23;0.7565677;0.8810662;14.614207
24;0.47884035;-0.34476504;10.247183
25;-0.076614454;-0.30645782;7.086837
26;0.2873042;0.08619126;9.873688
27;0.31603462;0.11492168;9.902418
28;0.33518824;-0.0;9.844957
29;0.34476504;0.12449849;9.873688
30;0.31603462;0.11492168;9.940725
31;0.32561144;0.11492168;9.864111
32;0.29688102;0.15322891;10.01734
33;0.30645782;0.22984336;9.883265
34;0.30645782;0.22026655;9.921572
35;0.23942018;0.24899697;9.931149
36;0.25857377;0.22984336;9.911995
37;0.2777274;0.15322891;9.9790325
38;0.24899697;0.21068975;9.911995
39;0.24899697;0.19153613;9.931149
40;0.22984336;0.22026655;9.892841
41;0.2681506;0.20111294;9.940725
42;0.24899697;0.1436521;9.950302
43;0.24899697;0.15322891;9.844957
44;0.24899697;0.18195933;10.01734
45;0.2873042;0.1340753;9.864111
46;0.2873042;0.11492168;9.892841
47;0.30645782;0.08619126;9.950302
48;0.2777274;0.12449849;9.940725
49;0.30645782;0.06703765;9.864111
50;0.32561144;0.05746084;9.873688
51;0.29688102;0.02873042;9.931149
52;0.34476504;0.16280572;9.883265
53;0.29688102;0.009576807;9.921572
54;0.34476504;0.05746084;9.940725
55;0.2777274;0.009576807;9.883265
56;0.34476504;-0.019153614;9.825804
57;0.2873042;-0.0;9.902418
58;0.29688102;-0.0;9.902418
59;0.32561144;-0.038307227;9.883265
60;0.25857377;0.019153614;9.902418
61;0.34476504;-0.02873042;9.854534
62;0.31603462;-0.047884032;9.902418
63;0.29688102;-0.0;9.816227
64;0.24899697;-0.038307227;9.940725
65;0.29688102;-0.009576807;9.854534
66;0.22984336;-0.10534488;9.739613
67;0.31603462;-0.076614454;9.835381
68;0.2777274;-0.05746084;9.921572
69;0.2873042;-0.095768064;9.883265
70;0.24899697;-0.038307227;9.854534
71;0.24899697;-0.08619126;9.921572
72;0.2873042;-0.1340753;9.940725
73;0.18195933;-0.08619126;9.854534
74;0.35434186;-0.10534488;9.864111
75;0.22984336;-0.076614454;9.940725
76;0.35434186;-0.1436521;9.9790325
77;0.30645782;-0.10534488;10.093954
78;0.23942018;-0.11492168;9.825804
79;0.39264908;-0.11492168;9.864111
80;0.24899697;-0.15322891;9.701305
81;0.36391866;-0.10534488;10.151415
82;0.22026655;-0.1436521;9.854534
83;0.24899697;-0.22984336;10.065224
84;0.41180268;-0.15322891;9.80665
85;0.31603462;-0.16280572;10.170568
86;0.35434186;-0.12449849;9.749189
87;0.2777274;-0.16280572;9.471462
88;0.40222588;-0.17238252;9.854534
89;0.25857377;-0.12449849;9.873688
90;0.2873042;-0.1340753;9.873688
91;0.2873042;-0.16280572;9.825804
92;0.30645782;-0.17238252;9.873688
93;0.21068975;-0.12449849;9.854534
94;0.29688102;-0.15322891;9.892841
95;0.24899697;-0.16280572;9.844957
96;0.24899697;-0.22026655;9.873688
97;0.2681506;-0.17238252;9.931149
98;0.24899697;-0.20111294;9.825804
99;0.24899697;-0.1340753;9.883265
100;0.24899697;-0.1436521;9.892841
101;0.2681506;-0.1436521;9.873688
102;0.2777274;-0.1340753;9.864111
103;0.24899697;-0.17238252;9.902418
104;0.2777274;-0.1340753;9.854534
105;0.25857377;-0.10534488;9.902418
106;0.25857377;-0.11492168;9.950302
107;0.2873042;-0.18195933;9.873688
108;0.33518824;-0.095768064;9.873688
109;0.29688102;-0.076614454;9.921572
110;0.29688102;-0.019153614;9.892841
111;0.29688102;-0.038307227;9.883265
112;0.29688102;-0.047884032;9.902418
113;0.32561144;-0.076614454;9.854534
114;0.38307226;-0.047884032;9.969456
115;0.33518824;-0.019153614;9.950302
116;0.35434186;-0.02873042;9.883265
117;0.31603462;0.009576807;9.9790325
118;0.25857377;0.076614454;9.873688
119;0.33518824;0.095768064;9.864111
120;0.24899697;0.19153613;9.844957
121;0.22984336;0.21068975;9.921572
122;0.2873042;0.1436521;9.873688
123;0.22984336;0.22984336;9.844957
124;0.25857377;0.31603462;9.931149
125;0.23942018;0.36391866;9.883265
126;0.22026655;0.39264908;9.873688
127;0.29688102;0.39264908;9.988609
128;0.22984336;0.39264908;9.921572
129;0.30645782;0.45010993;9.902418
130;0.25857377;0.46926352;9.9790325
131;0.2681506;0.49799395;9.998186
132;0.30645782;0.45968673;10.01734
133;0.34476504;0.45968673;10.0269165
134;0.32561144;0.51714754;9.998186
135;0.36391866;0.47884035;9.940725
136;0.39264908;0.4405331;10.0269165
137;0.39264908;0.45968673;10.036493
138;0.36391866;0.45010993;9.921572
139;0.41180268;0.41180268;9.911995
140;0.35434186;0.31603462;9.883265
141;0.39264908;0.38307226;9.883265
142;0.32561144;0.32561144;9.950302
143;0.31603462;0.24899697;9.950302
144;0.32561144;0.24899697;9.835381
145;0.25857377;0.19153613;9.931149
146;0.24899697;0.22026655;9.969456
147;0.25857377;0.19153613;9.844957
148;0.20111294;0.17238252;9.854534
149;0.24899697;0.19153613;9.883265
150;0.1340753;0.22984336;9.911995
151;0.24899697;0.08619126;9.864111
152;0.20111294;0.095768064;9.969456
153;0.22026655;0.095768064;9.797073
154;0.22026655;0.10534488;9.883265
155;0.16280572;0.02873042;9.892841
156;0.23942018;-0.0;9.873688
157;0.25857377;-0.019153614;9.854534
158;0.2777274;0.02873042;9.797073
159;0.32561144;-0.019153614;9.921572
160;0.24899697;-0.009576807;9.873688
161;0.33518824;-0.076614454;9.80665
162;0.29688102;-0.06703765;9.911995
163;0.36391866;-0.047884032;9.940725
164;0.36391866;-0.076614454;9.844957
165;0.34476504;-0.076614454;9.864111
166;0.32561144;-0.11492168;9.873688
167;0.35434186;-0.08619126;9.911995
168;0.34476504;-0.06703765;9.864111
169;0.38307226;-0.047884032;9.921572
170;0.34476504;-0.1340753;9.854534
171;0.31603462;-0.06703765;9.921572
172;0.33518824;-0.08619126;9.892841
173;0.2777274;-0.11492168;9.864111
174;0.31603462;-0.0;9.902418
175;0.2873042;-0.10534488;9.892841
176;0.22984336;-0.02873042;9.873688
177;0.2681506;-0.095768064;9.864111
178;0.18195933;-0.019153614;9.931149
179;0.23942018;-0.047884032;9.864111
180;0.24899697;-0.05746084;9.921572
181;0.21068975;-0.009576807;9.864111
182;0.20111294;-0.038307227;9.921572
183;0.20111294;-0.038307227;9.911995
184;0.24899697;-0.019153614;9.940725
185;0.2681506;-0.08619126;9.883265
186;0.33518824;-0.05746084;9.911995
187;0.2873042;-0.11492168;9.931149
188;0.35434186;-0.038307227;9.892841
189;0.36391866;-0.11492168;9.883265
190;0.31603462;-0.1436521;9.844957
