ax;ay;az
-0.25857377;0.2777274;9.969456
-0.25857377;0.31603462;9.998186
-0.2777274;0.20111294;9.768343
-0.22026655;0.2873042;9.854534
-0.2873042;0.2681506;9.9790325
-0.21068975;0.30645782;10.036493
-0.23942018;0.31603462;9.787497
-0.24899697;0.24899697;9.940725
-0.19153613;0.2777274;9.950302
-0.24899697;0.29688102;9.873688
-0.22984336;0.23942018;9.825804
-0.23942018;0.2777274;9.921572
-0.2681506;0.29688102;9.854534
-0.2777274;0.29688102;9.864111
-0.23942018;0.2681506;9.911995
-0.2681506;0.30645782;9.883265
-0.2873042;0.2873042;9.835381
-0.25857377;0.31603462;9.873688
-0.2777274;0.2681506;9.940725
-0.25857377;0.31603462;9.873688
-0.2681506;0.2873042;9.816227
-0.33518824;0.31603462;9.902418
-0.25857377;0.2873042;9.873688
-0.2777274;0.2873042;9.931149
-0.2873042;0.35434186;9.892841
-0.23942018;0.30645782;9.844957
-0.2873042;0.30645782;9.844957
-0.25857377;0.2681506;9.864111
-0.23942018;0.2681506;9.921572
-0.2681506;0.2873042;9.825804
-0.23942018;0.2777274;9.864111
-0.24899697;0.29688102;9.911995
-0.2681506;0.30645782;9.825804
-0.23942018;0.24899697;9.892841
-0.2681506;0.30645782;9.816227
-0.22984336;0.31603462;9.911995
-0.2777274;0.32561144;9.921572
-0.24899697;0.29688102;9.864111
-0.2777274;0.2777274;9.844957
-0.2681506;0.33518824;9.911995
-0.30645782;0.30645782;9.873688
-0.24899697;0.2777274;9.80665
-0.23942018;0.31603462;9.892841
-0.32561144;0.2873042;9.844957
-0.2681506;0.2777274;9.854534
-0.23942018;0.25857377;9.892841
-0.30645782;0.2777274;9.940725
-0.2777274;0.22026655;9.854534
-0.2681506;0.2873042;9.873688
-0.30645782;0.2681506;9.825804
-0.23942018;0.33518824;9.835381
-0.2681506;0.32561144;9.844957
-0.24899697;0.22984336;9.80665
-0.2777274;0.34476504;9.921572
-0.2777274;0.2873042;9.873688
-0.25857377;0.30645782;9.902418
-0.24899697;0.2873042;9.950302
-0.29688102;0.2873042;9.864111
-0.2681506;0.31603462;9.883265
-0.24899697;0.30645782;9.854534
-0.24899697;0.30645782;9.883265
-0.2777274;0.25857377;9.854534
-0.24899697;0.2681506;9.873688
-0.30645782;0.32561144;9.911995
-0.2681506;0.2777274;9.825804
-0.2681506;0.29688102;9.835381
-0.30645782;0.37349546;9.835381
-0.24899697;0.30645782;9.864111
-0.2777274;0.30645782;9.902418
-0.2777274;0.29688102;9.950302
-0.2777274;0.31603462;9.825804
-0.2873042;0.30645782;9.892841
-0.24899697;0.24899697;9.854534
-0.2873042;0.25857377;9.873688
-0.25857377;0.31603462;9.873688
-0.2777274;0.29688102;9.902418
-0.24899697;0.2873042;9.844957
-0.24899697;0.2681506;9.80665
-0.23942018;0.2681506;9.873688
-0.2777274;0.2777274;9.864111
-0.22984336;0.2777274;9.835381
-0.24899697;0.30645782;9.931149
-0.25857377;0.25857377;9.825804
-0.2681506;0.30645782;9.911995
-0.2777274;0.21068975;9.864111
-0.23942018;0.2873042;9.873688
-0.25857377;0.25857377;9.825804
-0.25857377;0.25857377;9.892841
-0.2681506;0.2681506;9.873688
-0.25857377;0.31603462;9.844957
-0.25857377;0.29688102;9.854534
-0.2681506;0.25857377;9.921572
-0.24899697;0.29688102;9.883265
-0.25857377;0.36391866;9.892841
-0.24899697;0.33518824;9.902418
-0.2777274;0.2873042;9.883265
-0.2777274;0.30645782;9.825804
-0.25857377;0.30645782;9.816227
-0.25857377;0.29688102;9.921572
-0.2777274;0.24899697;9.825804
-0.22026655;0.22026655;9.816227
-0.2777274;0.2777274;9.969456
-0.2777274;0.24899697;9.864111
-0.24899697;0.29688102;9.873688
-0.31603462;0.23942018;9.854534
-0.25857377;0.25857377;9.864111
-0.2777274;0.25857377;9.911995
-0.25857377;0.2681506;9.816227
-0.25857377;0.2873042;9.902418
-0.24899697;0.20111294;9.864111
-0.29688102;0.2777274;9.816227
-0.2873042;0.2873042;9.883265
-0.23942018;0.22984336;9.911995
-0.2681506;0.23942018;9.883265
-0.24899697;0.25857377;9.873688
-0.2873042;0.33518824;9.835381
-0.2873042;0.2777274;9.835381
-0.2681506;0.29688102;9.940725
-0.24899697;0.30645782;9.864111
-0.2681506;0.29688102;9.911995
-0.25857377;0.2873042;9.816227
-0.25857377;0.22026655;9.835381
-0.2873042;0.23942018;9.864111
-0.25857377;0.30645782;9.902418
-0.2681506;0.2681506;9.931149
-0.2681506;0.2681506;9.825804
-0.2777274;0.29688102;9.854534
-0.31603462;0.2873042;9.825804
-0.24899697;0.2873042;9.835381
-0.2777274;0.25857377;9.835381
-0.24899697;0.2873042;9.873688
-0.24899697;0.31603462;9.873688
-0.25857377;0.25857377;9.825804
-0.24899697;0.24899697;9.902418
-0.30645782;0.29688102;9.883265
-0.25857377;0.30645782;9.825804
-0.30645782;0.2873042;9.854534
-0.24899697;0.31603462;9.902418
-0.31603462;0.2681506;9.844957
-0.22026655;0.31603462;9.883265
-0.2873042;0.2873042;9.892841
-0.23942018;0.24899697;9.787497
-0.24899697;0.31603462;9.9790325
-0.23942018;0.30645782;10.055647
-0.22026655;0.20111294;9.758766
-0.29688102;0.22026655;9.758766
-0.2681506;0.2777274;9.864111
-0.21068975;0.23942018;9.835381
-0.24899697;0.30645782;9.921572
-0.2777274;0.2681506;9.892841
-0.19153613;0.20111294;9.883265
-0.25857377;0.32561144;9.825804
-0.25857377;0.29688102;9.844957
-0.24899697;0.23942018;9.892841
-0.25857377;0.2681506;9.844957
-0.32561144;0.2777274;9.940725
-0.25857377;0.24899697;9.902418
-0.2873042;0.29688102;9.892841
-0.2873042;0.29688102;10.007763
-0.23942018;0.23942018;9.797073
-0.25857377;0.2777274;9.873688
-0.24899697;0.22984336;9.902418
-0.23942018;0.23942018;9.873688
-0.25857377;0.29688102;9.959879
-0.23942018;0.24899697;9.883265
-0.22026655;0.24899697;9.864111
-0.2777274;0.22984336;9.950302
-0.23942018;0.25857377;9.883265
-0.2777274;0.2777274;9.921572
-0.24899697;0.23942018;9.873688
-0.30645782;0.2777274;9.825804
-0.2873042;0.30645782;9.969456
-0.1340753;0.32561144;9.873688
-0.36391866;0.34476504;9.605537
-0.34476504;0.2777274;9.691729
-0.22984336;0.24899697;9.768343
-0.21068975;0.2777274;9.80665
-0.35434186;0.24899697;9.77792
-0.29688102;0.29688102;9.864111
-0.24899697;0.22984336;9.931149
-0.35434186;0.30645782;9.931149
-0.25857377;0.32561144;9.9790325
-0.23942018;0.25857377;9.959879
-0.29688102;0.31603462;9.931149
-0.2681506;0.32561144;9.854534
-0.24899697;0.2873042;9.864111
-0.24899697;0.2873042;9.902418
-0.24899697;0.33518824;9.864111
-0.2681506;0.2681506;9.77792
-0.24899697;0.2777274;9.902418
-0.24899697;0.34476504;9.787497
-0.2681506;0.2873042;9.80665
-0.2681506;0.2873042;9.835381
-0.24899697;0.2777274;9.902418
-0.2681506;0.2681506;9.921572
-0.2873042;0.2681506;9.911995
-0.25857377;0.25857377;9.9790325
-0.24899697;0.23942018;9.902418
-0.29688102;0.32561144;9.902418
-0.2681506;0.2681506;9.873688
-0.24899697;0.2873042;9.883265
-0.25857377;0.34476504;9.825804
-0.29688102;0.24899697;9.797073
-0.22026655;0.2681506;9.873688
-0.2777274;0.2681506;9.797073
-0.2681506;0.2777274;9.758766
-0.2777274;0.25857377;9.892841
-0.2681506;0.2681506;9.883265
-0.24899697;0.2873042;9.835381
-0.2681506;0.21068975;9.844957
-0.23942018;0.30645782;9.864111
-0.2681506;0.2873042;9.911995
-0.25857377;0.30645782;9.902418
-0.23942018;0.29688102;9.854534
-0.25857377;0.32561144;9.816227
-0.2681506;0.29688102;9.844957
-0.24899697;0.25857377;9.854534
-0.22984336;0.2681506;9.864111
-0.30645782;0.2777274;9.825804
-0.25857377;0.2777274;9.873688
-0.25857377;0.2873042;9.892841
-0.25857377;0.25857377;9.80665
-0.2777274;0.29688102;9.854534
-0.2681506;0.2777274;9.921572
-0.2777274;0.35434186;9.892841
-0.24899697;0.25857377;9.825804
-0.2873042;0.33518824;9.921572
-0.2873042;0.2873042;9.873688
-0.22026655;0.24899697;9.911995
-0.32561144;0.2873042;9.892841
-0.22984336;0.25857377;9.80665
-0.2873042;0.2777274;9.911995
-0.2777274;0.24899697;9.77792
-0.24899697;0.2777274;9.816227
-0.2681506;0.2873042;9.835381
-0.2873042;0.30645782;9.892841
-0.25857377;0.2681506;9.892841
-0.24899697;0.37349546;9.931149
-0.2873042;0.30645782;9.80665
-0.2681506;0.31603462;9.864111
-0.24899697;0.32561144;9.864111
-0.2777274;0.32561144;9.940725
-0.23942018;0.32561144;9.873688
-0.2681506;0.25857377;9.873688
-0.25857377;0.33518824;9.883265
-0.24899697;0.2681506;9.864111
-0.31603462;0.33518824;9.825804
-0.2777274;0.2681506;9.873688
-0.23942018;0.2873042;9.883265
-0.29688102;0.29688102;9.873688
-0.25857377;0.33518824;9.854534
-0.24899697;0.2873042;9.911995
-0.2681506;0.24899697;9.80665
-0.24899697;0.31603462;9.864111
-0.2777274;0.2873042;9.864111
-0.24899697;0.30645782;9.902418
-0.2681506;0.23942018;9.873688
-0.25857377;0.2681506;9.835381
-0.25857377;0.2777274;9.911995
-0.2873042;0.25857377;9.854534
-0.22984336;0.2777274;9.883265
-0.2873042;0.2873042;9.921572
-0.2873042;0.2777274;9.835381
-0.2681506;0.33518824;9.825804
-0.30645782;0.34476504;9.902418
-0.34476504;0.37349546;9.892841
-0.33518824;0.37349546;9.998186
-0.33518824;0.36391866;9.892841
-0.35434186;0.4405331;9.9790325
-0.33518824;0.45968673;10.0269165
-0.41180268;0.47884035;9.921572
-0.38307226;0.6703765;9.816227
-0.37349546;0.59376204;9.921572
-0.32561144;0.641646;9.988609
-0.40222588;0.6799533;9.873688
-0.34476504;0.7086837;9.864111
-0.32561144;0.6895301;10.01734
-0.24899697;0.59376204;9.950302
-0.019153614;0.641646;10.065224
-0.24899697;0.6991069;10.247183
-0.59376204;0.7278373;9.80665
0.61291564;1.13964;9.816227
-0.40222588;0.5554548;9.959879
-0.6703765;0.9672575;9.921572
0.24899697;1.2449849;9.825804
-0.41180268;1.2545617;9.911995
-0.12449849;1.3215994;10.141838
0.15322891;1.7525556;9.873688
-0.4213795;1.7238252;9.720459
-0.047884032;1.7525556;9.911995
-0.08619126;2.0111294;10.04607
-0.60333884;1.934515;9.595961
-0.18195933;2.135628;9.701305
-0.24899697;2.3080103;9.739613
-0.45010993;2.2409728;9.481039
-0.095768064;2.2122424;9.835381
-0.22984336;2.3175871;9.940725
-0.545878;2.327164;9.3661175
-0.19153613;2.3080103;9.921572
-0.25857377;2.3654714;10.208876
-0.25857377;2.432509;9.279925
-0.2777274;2.2697031;9.892841
0.038307227;2.2601264;10.658986
-0.2777274;2.5091233;9.203311
-0.5267244;2.327164;9.931149
0.17238252;2.327164;10.716447
-0.9576807;2.3750482;9.653421
-0.46926352;2.3942018;9.758766
-0.16280572;2.327164;10.524911
-0.6895301;2.336741;9.691729
-0.2681506;2.4420857;9.500193
-0.33518824;2.327164;9.9790325
-0.2777274;2.3463178;9.643845
-0.29688102;2.27928;9.452309
-0.22026655;2.2218192;9.739613
-0.11492168;2.1930888;9.346964
-0.35434186;2.0494366;9.452309
-0.2873042;1.8004397;9.998186
-0.41180268;1.5131354;10.093954
-0.7374141;1.2737153;10.132261
-0.17238252;1.13964;10.342952
-0.38307226;1.1109096;10.515334
-0.08619126;0.81402856;10.132261
-0.02873042;0.7565677;10.218452
-0.29688102;0.9864111;9.80665
0.16280572;0.90979666;9.32781
-0.29688102;0.93852705;9.615114
-0.12449849;0.89064306;9.672575
-0.2777274;1.1587936;9.873688
-1.2737153;0.91937345;9.672575
0.2681506;1.283292;9.279925
-1.388637;0.90021986;9.634268
-0.2777274;0.7469909;10.180145
-0.019153614;0.4213795;10.314221
-0.20111294;0.2777274;10.141838
0.60333884;0.19153613;10.304645
-0.06703765;-0.019153614;10.43872
-0.18195933;0.02873042;10.6877165
-0.6895301;-0.038307227;11.204864
-1.043872;0.02873042;11.022904
-0.22984336;0.33518824;9.883265
-0.33518824;0.32561144;9.653421
0.15322891;0.33518824;9.80665
-0.08619126;0.46926352;9.940725
-0.4405331;0.6895301;9.11712
0.89064306;1.0342951;8.628703
-0.6799533;1.2066777;8.848969
0.02873042;1.292869;8.686164
-0.2681506;1.1875241;9.500193
-0.9959879;1.091756;9.825804
0.23942018;1.2641385;9.11712
-0.1436521;1.1971009;9.050082
0.038307227;0.9576807;10.151415
0.29688102;0.7086837;10.630256
-0.39264908;0.5363012;10.620679
-0.22026655;0.39264908;11.405977
-0.842759;0.23942018;11.942278
-1.3024458;0.31603462;11.118672
-0.5650316;0.6895301;10.91756
-0.19153613;0.90021986;10.342952
0.02873042;1.1683705;9.873688
0.50757074;1.2162545;9.519346
0.58418524;1.5705963;8.274361
0.41180268;2.1547816;8.00621
-0.29688102;2.4229321;9.279925
-0.81402856;2.6431987;9.3182335
-1.5993267;2.7389667;8.101978
-0.7661445;2.528277;9.184157
-0.4309563;1.9440918;10.409989
-0.45968673;1.8100165;11.769896
-0.50757074;1.3120226;10.984597
0.7757214;1.5227122;10.505757
-1.0534488;1.1587936;10.400413
0.91937345;1.4173675;10.180145
0.22984336;1.4077905;10.342952
-0.9768343;1.7621324;10.984597
-0.92895025;2.1643584;10.266336
-1.2066777;2.4995465;7.9870567
-0.90021986;2.566584;8.0924015
-0.48841715;1.8387469;9.797073
0.61291564;1.6472107;10.113108
