;ay;ax;az
0;0.59376204;-0.1340753;9.720459
1;0.61291564;-0.095768064;9.854534
2;0.60333884;-0.08619126;9.892841
3;0.545878;-0.11492168;9.739613
4;0.5746084;-0.15322891;9.844957
5;0.5363012;-0.11492168;9.864111
6;0.5554548;-0.1340753;9.921572
7;0.61291564;-0.12449849;9.816227
8;0.5746084;-0.12449849;9.77792
9;0.59376204;-0.1340753;9.902418
10;0.59376204;-0.095768064;9.883265
11;0.5554548;-0.1340753;9.844957
12;0.58418524;-0.1340753;9.825804
13;0.50757074;-0.11492168;9.911995
14;0.5363012;-0.095768064;9.902418
15;0.5554548;-0.12449849;9.825804
16;0.5363012;-0.1436521;9.911995
17;0.60333884;-0.076614454;9.835381
18;0.5650316;-0.1436521;9.835381
19;0.61291564;-0.1340753;9.854534
20;0.5363012;-0.1436521;9.816227
21;0.62249243;-0.1436521;9.844957
22;0.545878;-0.10534488;9.854534
23;0.60333884;-0.095768064;9.864111
24;0.5746084;-0.05746084;9.931149
25;0.5746084;-0.12449849;9.835381
26;0.51714754;-0.08619126;9.873688
27;0.63206923;-0.05746084;9.911995
28;0.5554548;-0.10534488;9.797073
29;0.5650316;-0.11492168;9.902418
30;0.5363012;-0.15322891;9.892841
31;0.545878;-0.11492168;9.80665
32;0.5746084;-0.1340753;9.835381
33;0.51714754;-0.11492168;9.816227
34;0.5650316;-0.12449849;9.835381
35;0.59376204;-0.11492168;9.835381
36;0.50757074;-0.12449849;9.873688
37;0.5746084;-0.12449849;9.864111
38;0.545878;-0.076614454;9.883265
39;0.63206923;-0.12449849;9.844957
40;0.63206923;-0.15322891;9.816227
41;0.5554548;-0.18195933;9.931149
42;0.59376204;-0.06703765;9.854534
43;0.5650316;-0.10534488;9.787497
44;0.58418524;-0.1340753;9.864111
45;0.641646;-0.10534488;9.854534
46;0.5267244;-0.1340753;9.825804
47;0.63206923;-0.1436521;9.883265
48;0.5650316;-0.06703765;9.873688
49;0.58418524;-0.1436521;9.864111
50;0.6703765;-0.12449849;9.854534
51;0.51714754;-0.06703765;9.892841
52;0.62249243;-0.11492168;9.844957
53;0.5650316;-0.1436521;9.797073
54;0.58418524;-0.12449849;9.902418
55;0.59376204;-0.1436521;9.844957
56;0.545878;-0.10534488;9.816227
57;0.59376204;-0.076614454;9.825804
58;0.545878;-0.076614454;9.854534
59;0.545878;-0.17238252;9.873688
60;0.5554548;-0.11492168;9.864111
61;0.5746084;-0.10534488;9.816227
62;0.60333884;-0.095768064;9.864111
63;0.5267244;-0.10534488;9.816227
64;0.6512229;-0.1340753;9.864111
65;0.5267244;-0.1340753;9.864111
66;0.5554548;-0.15322891;9.835381
67;0.59376204;-0.11492168;9.892841
68;0.5746084;-0.12449849;9.825804
69;0.58418524;-0.20111294;9.825804
70;0.61291564;-0.16280572;9.835381
71;0.5267244;-0.22026655;9.77792
72;0.6607997;-0.08619126;9.80665
73;0.5267244;-0.15322891;9.80665
74;0.61291564;-0.1340753;9.883265
75;0.60333884;-0.12449849;9.854534
76;0.545878;-0.10534488;9.844957
77;0.58418524;-0.15322891;9.902418
78;0.60333884;-0.12449849;9.844957
79;0.59376204;-0.18195933;9.950302
80;0.5650316;-0.095768064;9.835381
81;0.51714754;-0.18195933;9.825804
82;0.545878;-0.095768064;9.873688
83;0.5267244;-0.16280572;9.864111
84;0.61291564;-0.1436521;9.854534
85;0.5650316;-0.10534488;9.883265
86;0.51714754;-0.17238252;9.873688
87;0.5746084;-0.076614454;9.854534
88;0.51714754;-0.10534488;9.768343
89;0.5267244;-0.12449849;9.864111
