;ax;ay;az
0;0.46307818185838046;-0.01107537095408141;11.048213977861066
1;0.5765932425944321;-0.02214519959490251;11.102811312671578
2;0.49161411926435383;0.02213966042615164;10.974859448601261
3;0.46333835941595086;0.07746943655999336;11.072412235364943
4;0.5107130758007213;-0.011064295759772967;11.116276581300733
5;0.472970631855469;0.13273836606211667;11.020509929059298
6;0.5771315366617871;-0.02211753518308116;11.161050690678591
7;0.4352947537338984;0.022112011727006452;11.172696643331076
8;0.43537547805465254;0.099479207889213;10.947977015249208
9;0.5301204884604593;-0.033151460199942945;11.088539349215809
10;0.39766384126704707;0.14362049014326309;11.067937119181414
11;0.5208464068551887;0.011044974650868587;11.176286520339877
12;0.4451689269622511;0.06625332231962684;11.026716159329853
13;0.5115647317512587;0.05519733884007963;11.102829315528943
14;0.5685096724294377;0.04414686971423837;11.06071403468677
15;0.44541425045156313;0.08827174602900115;11.07233869466956
16;0.56871800934533;0.011031220934305978;11.051709898628829
17;0.46453792206198474;0.05514237101659116;11.04182816873908
18;0.44565851919512345;0.022051460842437188;11.042693803941365
19;0.5216103102812267;0.03306896139348474;11.151089140170678
20;0.4932485073971009;0.1102024548434232;11.04441781915249
21;0.502825328639447;0.011017506400723446;11.120559729852951
22;0.5218945138289249;0.06608860685377026;11.142933420085278
23;0.49351682108473627;0.04404812504738294;11.057741376291526
24;0.4841135841787851;0.09908366479291408;11.101623763275782
25;0.49369505102079014;0.08805250136512628;11.102476627055356
26;0.4463047578446823;0.11003830319586692;11.092567815241107
27;0.5223654539418316;0.0;11.136454197845033
28;0.4654636439754572;0.021996743605608486;11.072738010314293
29;0.5035509073727322;0.06597386497328031;11.095102172064877
30;0.5131436677047181;0.03297875540243097;11.052893143357904
31;0.48472229444526055;0.01099019471798141;11.161358589297247
32;0.522832985798932;0.0549373572993323;11.140670284387149
33;0.5229260839236716;0.04393900341524936;11.012328998134086
34;0.5040001265847107;0.010982031694611762;11.131574016429731
35;0.46604508662960015;0.05489656561092397;11.100105762797929
36;0.5136917004103232;0.02195319497312661;11.19783531973264
37;0.5328116036814581;0.010973882723811364;11.0694498755473
38;0.4853248226548617;0.02194233904293781;11.14564978982434
39;0.5234818206269217;0.0;11.20031891226461
40;0.5045348701112279;0.04386299004175346;11.147290327201615
41;0.49510235432505406;0.03288911667607532;11.094251432439158
42;0.49518922007437105;0.07672232731175857;11.041202264222296
43;0.5048004789011397;0.06574575913792823;11.063552078221406
44;0.5715721898271048;0.02190984611517464;11.053581574952881
45;0.47639333067091644;0.043808881931973805;11.129800623886075
46;0.5241240150445752;0.03284855897062199;11.076728604587617
47;0.5623399304400059;0.0;11.088301438652406
48;0.4385106748166394;0.06566473720352167;11.121427023552682
49;0.5148626668962696;0.04376570761200275;11.154553723189432
50;0.5149518126483462;0.021877465371060716;11.101458236312332
51;0.48642747562106226;0.09842435422133224;11.12380525807362
52;0.5246691997638464;0.043733392247994086;11.124593229642775
53;0.49613631368852035;0.04372263290553742;10.99601359346988
54;0.5057643557780508;0.0;11.10459925738077
55;0.49630685602565905;0.021850567010926573;11.126942843583914
56;0.45820794829192435;0.04369039219638027;11.095372607521124
57;0.4964768899489068;0.010919914717147724;11.06379660643936
58;0.5252095374688037;0.021834465307795297;11.129271034946262
59;0.4679937283442836;0.09823096587826821;11.16239664408152
60;0.5062834910015092;0.0;11.152381927028836
61;0.4872612983418434;0.07636437162593546;11.099217951000506
62;0.5064555016057629;0.05453259624648128;11.153915643850565
63;0.5543282574491265;0.032711535762120894;11.176255155624277
64;0.487509018788516;0.010901172886375909;11.123074452414505
65;0.54495504033545;0.0;11.156198407311146
66;0.5067979742374786;0.07627082546147729;11.200114695031123
67;0.47819179350326585;0.07625214880601625;11.136127440898255
68;0.44001034671414996;0.0217809948191858;11.082919726773678
69;0.5548887372179933;0.10887831734605743;11.105247579271825
70;0.5167070279511418;0.0;11.127577097479943
71;0.45937194673010207;0.043530027185084634;11.128319278823103
72;0.5073078195644649;0.0543992302726165;11.118264454655524
