;ay;ax;az
1;0.31603462;-0.21068975;9.720459
2;0.23942018;-0.18195933;9.77792
3;0.2873042;-0.18195933;10.103531
4;0.11492168;-0.10534488;9.883265
5;0.24899697;-0.22026655;9.720459
6;0.24899697;-0.19153613;9.672575
7;0.2681506;-0.25857377;9.787497
8;0.24899697;-0.18195933;9.634268
9;0.37349546;-0.19153613;9.672575
10;0.25857377;-0.1340753;9.787497
11;0.2777274;-0.1436521;9.864111
12;0.4309563;-0.15322891;9.835381
13;0.22984336;-0.11492168;10.1226845
14;0.076614454;-0.076614454;10.333375
15;0.4213795;-0.02873042;10.400413
16;0.02873042;-0.095768064;10.304645
17;0.45010993;-0.0;10.199299
18;-0.02873042;-0.24899697;9.844957
19;0.02873042;-0.24899697;9.481039
20;1.3311762;0.31603462;10.563218
21;-0.8714894;-0.12449849;11.549629
22;-0.18195933;-0.21068975;9.825804
23;1.1779473;-0.34476504;8.418014
24;0.06703765;-0.12449849;8.418014
25;0.25857377;-0.21068975;9.892841
26;0.29688102;-0.17238252;9.883265
27;0.24899697;-0.1436521;9.816227
28;0.2873042;-0.21068975;9.854534
29;0.2681506;-0.17238252;9.854534
30;0.29688102;-0.24899697;9.854534
31;0.25857377;-0.17238252;9.787497
32;0.2777274;-0.24899697;9.864111
33;0.2681506;-0.20111294;9.844957
34;0.2777274;-0.20111294;9.825804
35;0.25857377;-0.17238252;9.854534
36;0.2681506;-0.21068975;9.816227
37;0.24899697;-0.21068975;9.844957
38;0.23942018;-0.22026655;9.864111
39;0.24899697;-0.18195933;9.825804
40;0.24899697;-0.20111294;9.873688
41;0.2681506;-0.16280572;9.854534
42;0.22984336;-0.15322891;9.77792
43;0.22984336;-0.19153613;9.931149
44;0.22984336;-0.15322891;9.921572
45;0.24899697;-0.21068975;9.883265
46;0.2777274;-0.25857377;9.844957
47;0.23942018;-0.18195933;9.835381
48;0.2873042;-0.22984336;9.892841
49;0.24899697;-0.17238252;9.825804
50;0.2777274;-0.17238252;9.940725
51;0.31603462;-0.20111294;9.864111
52;0.24899697;-0.12449849;9.797073
53;0.24899697;-0.19153613;9.988609
54;0.22984336;-0.21068975;9.77792
55;0.24899697;-0.20111294;9.739613
56;0.19153613;-0.1436521;9.873688
57;0.34476504;-0.25857377;9.940725
58;0.2873042;-0.22984336;9.844957
59;0.29688102;-0.19153613;9.844957
60;0.23942018;-0.20111294;9.835381
61;0.25857377;-0.18195933;9.940725
62;0.25857377;-0.15322891;9.902418
63;0.24899697;-0.18195933;9.883265
64;0.25857377;-0.17238252;9.864111
65;0.22984336;-0.19153613;9.825804
66;0.25857377;-0.20111294;9.854534
67;0.18195933;-0.15322891;9.77792
68;0.24899697;-0.22026655;9.883265
69;0.24899697;-0.19153613;9.844957
70;0.24899697;-0.1340753;9.825804
71;0.23942018;-0.1436521;9.835381
72;0.22026655;-0.19153613;9.825804
73;0.22984336;-0.17238252;9.940725
74;0.2873042;-0.17238252;9.864111
75;0.24899697;-0.15322891;9.883265
76;0.2777274;-0.1340753;9.892841
77;0.25857377;-0.19153613;9.931149
78;0.2777274;-0.20111294;9.902418
79;0.29688102;-0.17238252;9.80665
80;0.24899697;-0.20111294;9.864111
81;0.2873042;-0.20111294;9.940725
82;0.22984336;-0.20111294;9.844957
83;0.2681506;-0.15322891;10.036493
84;0.21068975;-0.16280572;9.768343
85;0.2873042;-0.22026655;9.835381
86;0.25857377;-0.22984336;9.911995
87;0.24899697;-0.20111294;9.816227
88;0.22984336;-0.20111294;9.892841
89;0.2873042;-0.20111294;9.883265
90;0.24899697;-0.22984336;9.854534
91;0.25857377;-0.19153613;9.921572
92;0.20111294;-0.17238252;9.787497
93;0.2681506;-0.19153613;9.844957
94;0.24899697;-0.16280572;9.883265
95;0.24899697;-0.15322891;9.911995
96;0.2777274;-0.20111294;9.835381
97;0.23942018;-0.15322891;9.835381
98;0.2681506;-0.22984336;9.911995
99;0.2777274;-0.16280572;9.825804
100;0.24899697;-0.20111294;9.883265
101;0.2777274;-0.16280572;9.844957
102;0.23942018;-0.12449849;9.873688
103;0.23942018;-0.19153613;9.797073
104;0.24899697;-0.11492168;9.950302
105;0.23942018;-0.18195933;9.816227
106;0.2681506;-0.21068975;9.921572
107;0.22984336;-0.19153613;9.892841
108;0.22984336;-0.1340753;9.902418
109;0.2681506;-0.23942018;9.825804
110;0.23942018;-0.19153613;9.825804
111;0.24899697;-0.15322891;9.9790325
112;0.18195933;-0.11492168;9.797073
113;0.32561144;-0.20111294;9.835381
114;0.25857377;-0.1436521;9.844957
115;0.18195933;-0.17238252;9.902418
116;0.25857377;-0.19153613;9.864111
117;0.22026655;-0.16280572;9.80665
118;0.2873042;-0.17238252;9.950302
119;0.25857377;-0.18195933;9.844957
120;0.25857377;-0.21068975;9.864111
121;0.29688102;-0.19153613;9.911995
122;0.24899697;-0.22984336;9.959879
123;0.21068975;-0.18195933;9.835381
124;0.2681506;-0.17238252;9.835381
125;0.24899697;-0.20111294;9.902418
126;0.24899697;-0.17238252;9.950302
127;0.2777274;-0.17238252;9.931149
128;0.22026655;-0.17238252;9.749189
129;0.2681506;-0.22984336;9.77792
130;0.22026655;-0.18195933;9.911995
131;0.24899697;-0.19153613;9.931149
132;0.30645782;-0.24899697;9.730036
133;0.24899697;-0.17238252;9.940725
134;0.2777274;-0.20111294;9.835381
135;0.2777274;-0.17238252;9.768343
136;0.22026655;-0.15322891;9.883265
137;0.23942018;-0.1436521;9.816227
138;0.25857377;-0.22984336;9.931149
139;0.23942018;-0.18195933;9.758766
140;0.24899697;-0.17238252;9.825804
141;0.25857377;-0.21068975;9.950302
142;0.23942018;-0.16280572;9.787497
143;0.25857377;-0.22984336;9.864111
144;0.25857377;-0.21068975;9.797073
145;0.18195933;-0.18195933;9.873688
146;0.2681506;-0.18195933;9.902418
147;0.24899697;-0.1436521;9.825804
148;0.2681506;-0.18195933;9.758766
149;0.24899697;-0.16280572;9.950302
150;0.24899697;-0.17238252;10.01734
151;0.21068975;-0.19153613;9.844957
152;0.29688102;-0.15322891;9.80665
153;0.23942018;-0.22026655;9.844957
154;0.24899697;-0.20111294;9.959879
155;0.24899697;-0.1436521;9.844957
156;0.25857377;-0.16280572;9.825804
157;0.22984336;-0.1436521;9.854534
158;0.19153613;-0.1340753;9.959879
159;0.24899697;-0.1340753;9.931149
160;0.25857377;-0.22026655;9.730036
161;0.29688102;-0.22026655;9.902418
162;0.24899697;-0.15322891;9.844957
163;0.2681506;-0.15322891;9.9790325
164;0.29688102;-0.17238252;9.797073
165;0.24899697;-0.18195933;9.77792
166;0.31603462;-0.19153613;9.921572
167;0.24899697;-0.20111294;9.892841
168;0.2873042;-0.20111294;9.883265
169;0.24899697;-0.15322891;9.816227
170;0.21068975;-0.1340753;9.825804
171;0.33518824;-0.16280572;9.911995
172;0.18195933;-0.17238252;9.883265
173;0.23942018;-0.15322891;9.825804
174;0.23942018;-0.20111294;9.931149
175;0.20111294;-0.17238252;9.77792
176;0.24899697;-0.16280572;9.911995
177;0.25857377;-0.18195933;9.787497
178;0.22026655;-0.16280572;9.844957
179;0.24899697;-0.15322891;9.950302
180;0.23942018;-0.15322891;9.873688
181;0.2681506;-0.16280572;9.835381
182;0.2873042;-0.20111294;9.844957
183;0.24899697;-0.22026655;9.80665
184;0.30645782;-0.20111294;9.854534
185;0.22984336;-0.16280572;9.80665
186;0.2873042;-0.21068975;9.854534
187;0.24899697;-0.16280572;9.931149
188;0.2777274;-0.18195933;9.921572
189;0.34476504;-0.20111294;9.835381
190;0.1340753;-0.1340753;9.864111
191;0.36391866;-0.15322891;9.883265
192;0.15322891;-0.16280572;9.883265
193;0.24899697;-0.11492168;9.835381
194;0.2777274;-0.22984336;9.854534
195;0.12449849;-0.1436521;9.873688
196;0.4405331;-0.12449849;9.883265
197;0.24899697;-0.21068975;9.950302
198;0.06703765;-0.16280572;9.835381
199;0.50757074;-0.20111294;9.969456
200;-0.009576807;-0.19153613;9.844957
201;0.22984336;-0.19153613;9.883265
202;0.24899697;-0.19153613;9.940725
203;0.23942018;-0.22026655;9.825804
204;0.30645782;-0.24899697;9.77792
205;0.22026655;-0.22026655;9.825804
206;0.2681506;-0.22984336;10.036493
207;0.25857377;-0.20111294;9.921572
208;0.24899697;-0.16280572;9.854534
209;0.2681506;-0.15322891;9.797073
210;0.24899697;-0.20111294;9.749189
211;0.2681506;-0.21068975;10.084377
212;0.24899697;-0.21068975;10.0748005
213;0.24899697;-0.22026655;9.797073
214;0.31603462;-0.2777274;9.615114
215;0.20111294;-0.18195933;9.921572
216;0.18195933;-0.15322891;10.381259
217;0.22026655;-0.12449849;10.0748005
218;0.2681506;-0.33518824;9.232041
219;0.45010993;-0.25857377;9.56723
220;-0.06703765;-0.076614454;10.46745
221;0.31603462;-0.12449849;10.218452
222;0.34476504;-0.23942018;9.078813
223;0.2681506;-0.2777274;9.404425
224;0.12449849;-0.06703765;10.390836
225;0.11492168;-0.047884032;10.582372
226;0.41180268;-0.20111294;9.500193
227;0.34476504;-0.25857377;9.3661175
228;0.095768064;-0.10534488;10.199299
229;0.23942018;-0.08619126;10.620679
230;0.22984336;-0.22984336;9.682152
231;0.51714754;-0.17238252;9.481039
232;0.038307227;-0.095768064;9.672575
233;0.39264908;-0.16280572;10.323798
234;0.20111294;-0.15322891;9.825804
235;0.24899697;-0.19153613;9.854534
236;0.29688102;-0.19153613;9.911995
237;0.23942018;-0.17238252;9.835381
238;0.2777274;-0.19153613;9.902418
239;0.24899697;-0.19153613;9.864111
240;0.24899697;-0.17238252;9.921572
241;0.25857377;-0.19153613;9.902418
242;0.24899697;-0.1436521;9.825804
243;0.29688102;-0.15322891;9.844957
244;0.24899697;-0.1340753;9.959879
245;0.20111294;-0.12449849;9.768343
246;0.24899697;-0.1436521;9.864111
247;0.25857377;-0.17238252;9.864111
248;0.23942018;-0.17238252;9.80665
249;0.1340753;-0.1340753;9.931149
250;0.25857377;-0.038307227;9.605537
251;0.29688102;-0.19153613;10.218452
252;0.12449849;-0.095768064;9.816227
253;0.22984336;-0.1340753;9.902418
254;0.25857377;-0.18195933;9.864111
255;0.23942018;-0.21068975;9.80665
256;0.2777274;-0.20111294;9.969456
257;0.23942018;-0.20111294;9.864111
