;ay;ax;az
0;0.35434186;-0.047884032;9.749189
1;0.30645782;-0.047884032;10.0748005
2;0.2777274;-0.08619126;10.0269165
3;0.2681506;-0.019153614;9.682152
4;0.24899697;0.009576807;9.375694
5;0.30645782;-0.06703765;9.787497
6;0.36391866;-0.10534488;9.911995
7;0.39264908;-0.1340753;9.787497
8;0.34476504;-0.15322891;10.189722
9;0.37349546;-0.19153613;10.295067
10;0.32561144;-0.18195933;9.9790325
11;0.35434186;-0.1436521;10.084377
12;0.2681506;-0.05746084;9.892841
13;0.4405331;-0.1436521;9.691729
14;0.41180268;-0.18195933;10.5440645
15;-0.047884032;-0.2681506;10.745177
16;0.6607997;-0.10534488;9.193734
17;0.5267244;0.02873042;8.935161
18;-0.038307227;-0.22984336;10.563218
19;0.90021986;-0.49799395;11.291056
20;0.10534488;-0.15322891;10.572795
21;0.24899697;0.1436521;9.097966
22;1.043872;0.22026655;7.5848308
23;-0.38307226;-0.40222588;10.563218
24;0.81402856;-1.4556746;13.723564
25;0.25857377;0.92895025;9.078813
26;0.21068975;0.19153613;7.153875
27;0.31603462;-0.038307227;9.931149
28;0.30645782;0.0;9.873688
29;0.32561144;0.019153614;9.825804
30;0.32561144;-0.076614454;9.931149
31;0.2681506;0.02873042;9.854534
32;0.31603462;-0.019153614;9.864111
33;0.31603462;0.009576807;9.911995
34;0.30645782;-0.05746084;9.892841
35;0.2873042;-0.019153614;9.864111
36;0.34476504;0.019153614;9.844957
37;0.29688102;-0.009576807;9.883265
38;0.30645782;0.009576807;9.873688
39;0.36391866;-0.038307227;9.892841
40;0.29688102;0.0;9.911995
41;0.35434186;-0.019153614;9.921572
42;0.36391866;-0.02873042;9.931149
43;0.35434186;0.019153614;9.825804
44;0.33518824;-0.019153614;9.911995
45;0.31603462;-0.009576807;9.883265
46;0.36391866;0.009576807;9.825804
47;0.30645782;-0.038307227;9.883265
48;0.34476504;-0.019153614;9.921572
49;0.34476504;0.009576807;9.864111
50;0.32561144;-0.02873042;9.797073
51;0.33518824;-0.06703765;9.931149
52;0.31603462;-0.076614454;9.9790325
53;0.29688102;-0.019153614;9.921572
54;0.37349546;-0.009576807;9.911995
55;0.35434186;-0.10534488;9.911995
56;0.25857377;-0.08619126;9.940725
57;0.32561144;-0.095768064;9.998186
58;0.31603462;-0.076614454;9.835381
59;0.29688102;-0.10534488;9.969456
60;0.36391866;-0.11492168;9.998186
61;0.30645782;-0.05746084;9.892841
62;0.29688102;-0.047884032;10.065224
63;0.35434186;-0.06703765;10.25676
64;0.5267244;-0.1436521;9.988609
65;0.34476504;-0.10534488;10.1226845
66;0.37349546;-0.16280572;10.180145
67;0.35434186;-0.038307227;9.662998
