;ay;ax;az
1;0.36391866;-0.36391866;9.682152
2;0.36391866;-0.31603462;9.873688
3;0.31603462;-0.2777274;10.132261
4;0.38307226;-0.35434186;10.036493
5;0.35434186;-0.37349546;9.576807
6;0.24899697;-0.45968673;9.385271
7;0.36391866;-0.40222588;9.902418
8;0.009576807;-0.4309563;9.988609
9;0.29688102;-0.40222588;9.155427
10;0.34476504;-0.50757074;9.414001
11;0.2873042;-0.12449849;10.515334
12;1.0247183;0.23942018;12.181698
13;-0.2873042;-0.4213795;10.6877165
14;-0.22984336;-1.0151415;7.3645644
15;1.4556746;-0.58418524;7.5944076
16;-0.37349546;-0.15322891;11.051635
17;0.10534488;0.7086837;14.84405
18;2.384625;0.7374141;10.860099
19;-0.4213795;-1.4748282;7.0581064
20;0.36391866;-0.24899697;9.653421
21;0.31603462;-0.29688102;9.940725
22;0.39264908;-0.37349546;9.902418
23;0.36391866;-0.40222588;9.911995
24;0.32561144;-0.36391866;9.864111
25;0.36391866;-0.38307226;9.835381
26;0.29688102;-0.32561144;9.883265
27;0.34476504;-0.39264908;9.873688
28;0.33518824;-0.39264908;9.864111
29;0.33518824;-0.38307226;9.892841
30;0.38307226;-0.34476504;9.864111
31;0.33518824;-0.4213795;9.854534
32;0.30645782;-0.38307226;9.883265
33;0.33518824;-0.4309563;9.921572
34;0.37349546;-0.4213795;9.854534
35;0.34476504;-0.41180268;9.883265
36;0.34476504;-0.39264908;9.873688
37;0.30645782;-0.40222588;9.864111
38;0.29688102;-0.37349546;9.844957
39;0.35434186;-0.45010993;9.864111
40;0.35434186;-0.40222588;9.873688
41;0.34476504;-0.45010993;9.902418
42;0.36391866;-0.4309563;9.873688
43;0.31603462;-0.4213795;9.883265
44;0.36391866;-0.4213795;9.864111
45;0.32561144;-0.40222588;9.816227
46;0.31603462;-0.4405331;9.911995
47;0.30645782;-0.46926352;9.883265
48;0.29688102;-0.45968673;9.883265
49;0.34476504;-0.4213795;9.883265
50;0.35434186;-0.36391866;9.883265
51;0.32561144;-0.4309563;9.883265
52;0.33518824;-0.4405331;9.911995
53;0.36391866;-0.41180268;9.931149
54;0.33518824;-0.4405331;9.864111
55;0.39264908;-0.36391866;9.873688
56;0.36391866;-0.4213795;9.892841
57;0.36391866;-0.38307226;9.854534
58;0.35434186;-0.4213795;9.873688
59;0.31603462;-0.4309563;9.835381
60;0.30645782;-0.34476504;9.902418
61;0.2681506;-0.40222588;9.921572
62;0.32561144;-0.40222588;9.77792
63;0.33518824;-0.38307226;9.835381
64;0.30645782;-0.34476504;9.844957
65;0.36391866;-0.37349546;9.911995
66;0.31603462;-0.35434186;9.873688
67;0.31603462;-0.39264908;9.902418
68;0.35434186;-0.38307226;9.844957
69;0.38307226;-0.32561144;9.883265
70;0.33518824;-0.35434186;9.864111
71;0.40222588;-0.35434186;9.864111
72;0.35434186;-0.34476504;9.797073
73;0.30645782;-0.39264908;9.883265
74;0.37349546;-0.34476504;9.854534
75;0.38307226;-0.34476504;9.854534
76;0.30645782;-0.2873042;9.969456
77;0.35434186;-0.36391866;9.844957
78;0.39264908;-0.33518824;9.797073
79;0.30645782;-0.34476504;10.055647
80;0.36391866;-0.29688102;9.892841
81;0.45010993;-0.2777274;9.797073
82;0.2873042;-0.32561144;9.988609
83;0.32561144;-0.33518824;9.988609
84;0.41180268;-0.2873042;9.701305
85;0.29688102;-0.34476504;9.883265
86;0.34476504;-0.35434186;9.883265
87;0.41180268;-0.34476504;9.624691
88;0.23942018;-0.2681506;10.304645
89;0.23942018;-0.2873042;10.01734
90;0.60333884;-0.35434186;9.078813
91;0.35434186;-0.34476504;9.950302
92;0.038307227;-0.15322891;10.534488
93;0.7182605;-0.22026655;10.113108
94;0.1436521;-0.2777274;9.844957
95;0.33518824;-0.47884035;9.308656
96;0.6991069;-0.30645782;8.772355
97;0.5267244;-0.0;11.482592
98;-0.5746084;-0.41180268;10.160992
99;0.8810662;-0.49799395;8.686164
100;0.4213795;-0.29688102;9.988609
101;0.24899697;-0.36391866;9.969456
102;0.50757074;-0.40222588;9.653421
103;0.29688102;-0.40222588;9.739613
104;0.32561144;-0.35434186;10.132261
105;0.35434186;-0.31603462;9.883265
106;0.32561144;-0.49799395;9.797073
107;0.4405331;-0.41180268;10.055647
108;0.39264908;-0.41180268;9.931149
109;0.2681506;-0.39264908;9.844957
110;0.37349546;-0.46926352;9.892841
111;0.36391866;-0.45010993;9.816227
112;0.38307226;-0.41180268;9.864111
113;0.37349546;-0.46926352;9.931149
114;0.37349546;-0.40222588;9.797073
115;0.36391866;-0.49799395;9.902418
116;0.37349546;-0.45010993;9.864111
117;0.35434186;-0.46926352;9.825804
118;0.38307226;-0.4309563;9.911995
119;0.31603462;-0.49799395;9.883265
120;0.38307226;-0.45010993;9.969456
121;0.32561144;-0.45968673;9.931149
122;0.35434186;-0.48841715;9.844957
123;0.38307226;-0.40222588;9.864111
124;0.32561144;-0.45968673;9.940725
125;0.35434186;-0.48841715;9.902418
126;0.37349546;-0.4213795;9.921572
127;0.2777274;-0.45010993;9.864111
128;0.38307226;-0.4213795;9.931149
129;0.32561144;-0.47884035;9.883265
130;0.36391866;-0.37349546;9.80665
131;0.33518824;-0.4213795;9.902418
132;0.33518824;-0.40222588;9.864111
133;0.35434186;-0.45968673;9.864111
134;0.34476504;-0.37349546;9.854534
135;0.38307226;-0.4213795;9.940725
136;0.34476504;-0.36391866;9.883265
137;0.31603462;-0.4213795;9.854534
138;0.36391866;-0.29688102;9.892841
139;0.36391866;-0.36391866;9.825804
140;0.36391866;-0.40222588;9.921572
141;0.35434186;-0.33518824;9.921572
142;0.32561144;-0.37349546;9.80665
143;0.39264908;-0.30645782;9.825804
144;0.36391866;-0.33518824;9.950302
145;0.33518824;-0.33518824;9.892841
146;0.34476504;-0.33518824;9.883265
147;0.33518824;-0.35434186;9.892841
148;0.33518824;-0.25857377;9.902418
149;0.32561144;-0.2777274;9.873688
150;0.38307226;-0.33518824;9.864111
151;0.34476504;-0.25857377;9.854534
152;0.2777274;-0.29688102;9.883265
153;0.39264908;-0.2873042;9.835381
154;0.30645782;-0.2873042;9.854534
155;0.37349546;-0.31603462;9.844957
156;0.36391866;-0.2873042;9.883265
157;0.33518824;-0.29688102;9.816227
158;0.36391866;-0.24899697;9.835381
159;0.32561144;-0.2873042;9.816227
160;0.33518824;-0.24899697;9.864111
161;0.37349546;-0.2777274;9.873688
162;0.32561144;-0.29688102;9.892841
163;0.35434186;-0.21068975;9.854534
164;0.36391866;-0.2681506;9.844957
165;0.33518824;-0.29688102;9.902418
166;0.35434186;-0.24899697;9.864111
167;0.33518824;-0.2873042;9.825804
168;0.37349546;-0.22984336;9.854534
169;0.35434186;-0.33518824;9.902418
170;0.37349546;-0.33518824;9.844957
171;0.33518824;-0.32561144;9.835381
172;0.33518824;-0.33518824;9.854534
173;0.33518824;-0.29688102;9.883265
174;0.36391866;-0.30645782;9.864111
175;0.39264908;-0.35434186;9.825804
176;0.37349546;-0.32561144;9.940725
177;0.2777274;-0.33518824;9.816227
178;0.41180268;-0.39264908;9.892841
179;0.31603462;-0.39264908;9.911995
180;0.36391866;-0.38307226;9.873688
181;0.31603462;-0.35434186;9.892841
182;0.29688102;-0.40222588;9.864111
183;0.4213795;-0.45968673;9.883265
184;0.38307226;-0.36391866;9.902418
185;0.33518824;-0.49799395;9.835381
186;0.38307226;-0.46926352;9.931149
187;0.31603462;-0.45968673;9.950302
188;0.40222588;-0.46926352;9.854534
189;0.40222588;-0.4309563;9.892841
190;0.36391866;-0.48841715;9.950302
191;0.38307226;-0.58418524;9.911995
192;0.35434186;-0.60333884;9.873688
193;0.36391866;-0.61291564;9.902418
194;0.40222588;-0.60333884;9.911995
195;0.35434186;-0.6512229;9.864111
196;0.37349546;-0.58418524;9.902418
197;0.32561144;-0.6512229;9.892841
198;0.37349546;-0.6512229;9.873688
199;0.34476504;-0.5746084;9.883265
200;0.34476504;-0.61291564;9.80665
201;0.34476504;-0.5650316;9.921572
202;0.31603462;-0.59376204;9.854534
203;0.38307226;-0.59376204;9.921572
204;0.30645782;-0.5554548;9.883265
205;0.31603462;-0.61291564;9.864111
206;0.34476504;-0.50757074;9.883265
207;0.36391866;-0.58418524;9.873688
208;0.38307226;-0.545878;9.873688
209;0.33518824;-0.545878;9.835381
210;0.33518824;-0.5554548;9.9790325
211;0.4213795;-0.5267244;9.892841
212;0.36391866;-0.5267244;9.825804
213;0.4213795;-0.45968673;9.902418
214;0.41180268;-0.46926352;9.940725
215;0.35434186;-0.4309563;9.883265
216;0.4309563;-0.38307226;9.883265
217;0.35434186;-0.40222588;9.883265
218;0.41180268;-0.37349546;9.911995
219;0.36391866;-0.40222588;9.921572
220;0.30645782;-0.39264908;9.835381
221;0.32561144;-0.36391866;9.911995
222;0.2681506;-0.2777274;9.844957
223;0.33518824;-0.2777274;9.921572
224;0.29688102;-0.30645782;9.864111
225;0.29688102;-0.25857377;9.864111
226;0.30645782;-0.36391866;9.9790325
227;0.30645782;-0.32561144;9.816227
228;0.32561144;-0.32561144;9.835381
229;0.32561144;-0.32561144;9.854534
230;0.31603462;-0.30645782;9.835381
231;0.31603462;-0.30645782;9.835381
232;0.29688102;-0.32561144;9.816227
233;0.36391866;-0.24899697;9.816227
234;0.30645782;-0.30645782;9.892841
235;0.34476504;-0.2777274;9.902418
236;0.4213795;-0.22026655;9.825804
237;0.35434186;-0.25857377;9.902418
238;0.36391866;-0.23942018;9.883265
239;0.39264908;-0.24899697;9.902418
240;0.33518824;-0.29688102;9.864111
241;0.45010993;-0.21068975;9.873688
242;0.36391866;-0.2873042;9.873688
243;0.40222588;-0.22984336;9.892841
244;0.33518824;-0.2873042;9.797073
245;0.31603462;-0.25857377;9.825804
246;0.34476504;-0.24899697;9.892841
247;0.34476504;-0.22026655;9.80665
248;0.35434186;-0.19153613;9.835381
249;0.31603462;-0.22984336;9.854534
250;0.29688102;-0.22984336;9.902418
251;0.32561144;-0.19153613;9.80665
252;0.2681506;-0.25857377;9.844957
253;0.2681506;-0.17238252;9.873688
254;0.24899697;-0.22026655;9.768343
255;0.24899697;-0.21068975;9.835381
256;0.30645782;-0.22984336;9.911995
257;0.2777274;-0.20111294;9.797073
258;0.31603462;-0.23942018;9.80665
259;0.34476504;-0.22984336;9.883265
260;0.33518824;-0.22026655;9.844957
261;0.37349546;-0.16280572;9.844957
262;0.35434186;-0.24899697;9.940725
263;0.41180268;-0.20111294;9.883265
264;0.4309563;-0.22984336;9.911995
265;0.35434186;-0.17238252;9.825804
266;0.45968673;-0.12449849;9.883265
267;0.37349546;-0.17238252;9.892841
268;0.4213795;-0.17238252;9.825804
269;0.36391866;-0.21068975;9.797073
270;0.39264908;-0.19153613;9.825804
271;0.37349546;-0.20111294;9.864111
272;0.37349546;-0.24899697;9.768343
273;0.34476504;-0.22984336;9.921572
274;0.29688102;-0.2681506;9.883265
275;0.32561144;-0.2681506;9.80665
276;0.2777274;-0.2873042;9.883265
277;0.30645782;-0.24899697;9.921572
278;0.32561144;-0.32561144;9.940725
279;0.30645782;-0.21068975;9.902418
280;0.24899697;-0.23942018;9.931149
281;0.32561144;-0.31603462;9.892841
282;0.23942018;-0.30645782;9.969456
283;0.24899697;-0.31603462;9.835381
284;0.29688102;-0.4213795;9.931149
285;0.2777274;-0.47884035;9.835381
286;0.37349546;-0.5746084;9.825804
287;0.32561144;-0.61291564;9.864111
288;0.41180268;-0.62249243;9.816227
289;0.48841715;-0.6607997;9.854534
290;0.48841715;-0.7086837;9.758766
291;0.5363012;-0.6512229;9.883265
292;0.45010993;-0.7469909;9.864111
293;0.545878;-0.6895301;9.825804
294;0.545878;-0.79487497;9.931149
295;0.51714754;-0.8619126;9.959879
296;0.5267244;-0.8619126;9.854534
297;0.45968673;-0.91937345;9.844957
298;0.4213795;-0.9864111;9.921572
299;0.39264908;-1.0342951;9.768343
300;0.37349546;-1.0151415;9.77792
301;0.24899697;-1.0821792;9.816227
302;0.24899697;-1.0055647;9.816227
303;0.25857377;-1.0247183;9.825804
304;0.23942018;-0.94810385;9.864111
305;0.20111294;-0.842759;9.844957
306;0.1436521;-0.8714894;9.768343
307;0.25857377;-0.89064306;9.844957
308;0.10534488;-0.8523358;9.854534
309;0.24899697;-0.7469909;9.959879
310;0.12449849;-0.6895301;9.950302
311;0.19153613;-0.7086837;9.816227
312;0.23942018;-0.7374141;9.931149
313;0.29688102;-0.6991069;9.892841
314;0.36391866;-0.63206923;9.883265
315;0.32561144;-0.6895301;9.959879
316;0.37349546;-0.6512229;9.921572
317;0.39264908;-0.59376204;9.892841
