ax;ay;az
-0.047884032;0.009576807;10.093954
0.047884032;0.05746084;9.892841
-0.038307227;0.047884032;9.816227
0.038307227;0.02873042;9.873688
-0.076614454;0.076614454;9.969456
0.047884032;0.038307227;9.873688
0.038307227;0.06703765;9.80665
-0.009576807;0.05746084;9.749189
0.19153613;0.076614454;9.701305
-0.10534488;0.10534488;9.730036
-0.06703765;0.047884032;9.959879
-0.02873042;0.06703765;9.730036
0.1340753;0.095768064;9.892841
0.02873042;0.0;10.28549
-0.08619126;0.05746084;9.911995
0.24899697;0.15322891;9.557653
-0.05746084;0.009576807;9.950302
0.06703765;-0.08619126;10.563218
-0.019153614;-0.076614454;10.304645
-0.10534488;0.16280572;9.5385
0.34476504;0.20111294;9.299079
-0.12449849;0.0;10.04607
-0.21068975;-0.21068975;10.994174
0.21068975;0.22026655;10.180145
-0.10534488;0.29688102;8.628703
0.038307227;0.038307227;9.892841
0.009576807;0.05746084;9.864111
0.038307227;0.038307227;9.931149
-0.019153614;0.019153614;9.844957
0.019153614;0.05746084;9.892841
-0.009576807;0.06703765;9.969456
0.02873042;0.047884032;9.911995
0.009576807;0.06703765;9.940725
0.02873042;0.038307227;9.873688
0.05746084;0.06703765;9.816227
-0.038307227;0.02873042;9.969456
-0.009576807;0.047884032;9.950302
-0.009576807;0.047884032;9.797073
-0.019153614;0.076614454;9.825804
0.038307227;-0.009576807;9.959879
0.038307227;0.02873042;9.950302
0.009576807;0.076614454;9.854534
0.019153614;0.0;9.911995
0.0;0.076614454;9.950302
0.05746084;0.009576807;9.911995
0.02873042;0.076614454;9.892841
-0.019153614;0.038307227;9.873688
0.009576807;0.02873042;9.921572
0.0;0.05746084;9.864111
0.019153614;-0.009576807;9.902418
-0.06703765;0.0;9.864111
0.019153614;0.038307227;9.892841
0.019153614;0.05746084;9.921572
0.0;0.02873042;9.892841
0.019153614;0.047884032;9.883265
-0.009576807;0.06703765;9.902418
0.009576807;0.076614454;9.892841
0.019153614;0.06703765;9.835381
-0.02873042;0.047884032;9.854534
0.009576807;0.038307227;9.940725
0.0;0.08619126;9.873688
0.0;0.009576807;9.835381
0.05746084;0.02873042;9.864111
-0.009576807;0.08619126;9.940725
0.047884032;0.05746084;9.787497
0.047884032;0.038307227;9.883265
0.009576807;0.038307227;9.892841
0.0;0.076614454;9.950302
0.0;0.02873042;9.883265
0.047884032;0.076614454;9.825804
-0.009576807;0.009576807;9.873688
-0.02873042;0.009576807;9.940725
-0.009576807;0.11492168;9.883265
0.019153614;0.08619126;9.80665
0.02873042;0.06703765;9.931149
-0.02873042;-0.009576807;9.883265
-0.009576807;0.047884032;9.835381
0.095768064;0.095768064;9.921572
-0.038307227;0.05746084;9.844957
-0.06703765;0.05746084;9.854534
0.06703765;0.0;9.931149
-0.047884032;0.06703765;9.911995
0.1340753;0.009576807;9.758766
-0.15322891;0.095768064;9.892841
0.06703765;0.019153614;9.921572
-0.019153614;0.02873042;9.9790325
0.02873042;0.047884032;9.844957
0.038307227;-0.019153614;9.911995
0.009576807;0.047884032;9.902418
0.02873042;0.047884032;9.80665
0.06703765;0.038307227;9.892841
0.019153614;0.08619126;9.873688
0.08619126;0.009576807;9.921572
0.02873042;0.019153614;9.873688
-0.009576807;0.019153614;9.873688
0.009576807;0.047884032;9.864111
0.0;0.076614454;9.864111
0.038307227;0.019153614;9.902418
-0.02873042;0.019153614;9.892841
0.009576807;0.047884032;9.873688
-0.009576807;0.08619126;9.864111
0.038307227;0.10534488;9.892841
0.009576807;-0.009576807;9.902418
0.02873042;0.05746084;9.816227
-0.009576807;0.019153614;9.911995
0.019153614;0.05746084;9.931149
-0.009576807;0.05746084;9.883265
0.019153614;0.019153614;9.816227
-0.047884032;0.08619126;9.911995
0.0;0.06703765;9.873688
0.019153614;0.0;9.921572
0.02873042;0.076614454;9.787497
0.019153614;0.038307227;9.892841
-0.02873042;0.019153614;9.931149
0.02873042;0.05746084;9.864111
0.009576807;0.05746084;9.854534
0.02873042;0.019153614;9.883265
0.05746084;0.095768064;9.864111
0.0;0.05746084;9.883265
0.047884032;0.038307227;9.854534
0.05746084;0.047884032;9.835381
-0.02873042;0.038307227;9.921572
0.0;0.076614454;9.873688
-0.009576807;0.08619126;9.902418
-0.019153614;0.06703765;9.864111
0.02873042;0.05746084;9.892841
-0.047884032;0.11492168;9.816227
0.08619126;0.08619126;9.816227
-0.038307227;0.10534488;9.902418
0.076614454;0.02873042;9.911995
-0.02873042;0.095768064;9.911995
0.05746084;0.05746084;9.854534
0.038307227;0.02873042;9.854534
0.0;0.076614454;9.969456
-0.019153614;0.095768064;9.864111
0.0;0.047884032;9.921572
0.0;0.038307227;9.911995
0.009576807;0.076614454;9.873688
-0.05746084;0.038307227;9.921572
0.038307227;0.019153614;9.950302
0.02873042;0.08619126;9.892841
-0.038307227;0.019153614;9.873688
0.019153614;0.11492168;9.921572
0.0;0.05746084;9.959879
0.009576807;0.05746084;9.854534
0.06703765;0.06703765;9.911995
-0.019153614;0.02873042;9.921572
0.019153614;0.0;9.902418
0.0;0.02873042;9.825804
0.06703765;0.05746084;9.835381
0.009576807;0.06703765;9.835381
-0.047884032;0.05746084;9.921572
0.019153614;0.019153614;9.825804
0.02873042;0.009576807;9.931149
-0.02873042;0.05746084;9.921572
-0.02873042;0.08619126;9.892841
0.019153614;0.0;9.825804
0.038307227;0.038307227;9.902418
0.0;0.02873042;9.873688
0.0;0.038307227;9.921572
-0.02873042;0.009576807;9.911995
0.038307227;0.0;9.797073
0.009576807;0.038307227;9.940725
-0.009576807;0.009576807;9.921572
-0.009576807;0.009576807;9.873688
0.05746084;0.019153614;9.816227
-0.02873042;0.0;9.921572
0.076614454;0.038307227;9.921572
-0.038307227;0.06703765;9.902418
0.009576807;0.05746084;9.825804
0.019153614;0.019153614;9.921572
-0.02873042;0.019153614;9.988609
0.02873042;0.038307227;9.902418
0.038307227;0.038307227;9.854534
-0.019153614;0.05746084;9.921572
0.0;0.038307227;9.969456
0.0;0.019153614;9.854534
0.05746084;0.06703765;9.864111
0.009576807;0.02873042;9.844957
0.047884032;0.02873042;10.0269165
0.0;0.038307227;9.911995
0.009576807;0.05746084;9.749189
0.019153614;0.076614454;9.844957
-0.019153614;0.10534488;9.787497
0.019153614;0.047884032;9.883265
-0.02873042;0.06703765;9.854534
-0.009576807;0.076614454;9.844957
0.047884032;0.047884032;9.892841
-0.009576807;0.11492168;9.864111
0.06703765;0.10534488;9.844957
0.0;0.076614454;9.835381
-0.009576807;0.047884032;9.873688
-0.009576807;0.076614454;9.940725
-0.019153614;0.1340753;9.844957
-0.009576807;0.095768064;9.854534
-0.009576807;0.05746084;9.892841
-0.019153614;0.10534488;9.883265
0.047884032;0.06703765;9.864111
0.009576807;0.06703765;9.864111
-0.019153614;0.047884032;9.883265
0.019153614;0.02873042;9.902418
-0.02873042;0.047884032;9.844957
0.047884032;0.019153614;9.844957
-0.076614454;0.08619126;9.825804
-0.009576807;0.08619126;9.883265
0.019153614;0.047884032;9.835381
0.019153614;0.06703765;9.854534
0.038307227;0.0;9.883265
-0.047884032;0.009576807;9.80665
0.05746084;0.02873042;9.892841
-0.038307227;0.038307227;9.883265
0.038307227;0.047884032;9.835381
0.05746084;0.009576807;9.911995
-0.06703765;0.02873042;9.892841
0.06703765;0.038307227;9.921572
0.009576807;0.047884032;9.931149
-0.02873042;0.0;9.911995
0.05746084;0.0;9.931149
-0.009576807;0.0;9.959879
0.05746084;0.0;9.80665
0.038307227;0.0;9.940725
0.019153614;-0.009576807;9.921572
0.009576807;0.038307227;9.902418
-0.08619126;0.038307227;9.873688
-0.009576807;0.0;9.854534
0.009576807;-0.019153614;9.921572
-0.038307227;0.047884032;9.911995
0.047884032;0.0;9.873688
-0.019153614;0.05746084;9.873688
-0.019153614;0.05746084;9.931149
-0.019153614;0.047884032;9.883265
-0.009576807;0.0;9.883265
0.019153614;0.019153614;9.911995
-0.009576807;0.076614454;9.864111
0.02873042;0.0;9.883265
0.038307227;0.009576807;9.883265
-0.038307227;0.038307227;9.854534
0.076614454;0.047884032;9.864111
0.019153614;0.095768064;9.825804
0.05746084;0.02873042;9.825804
0.009576807;0.095768064;9.902418
-0.038307227;0.019153614;9.902418
0.06703765;0.06703765;9.77792
-0.009576807;0.10534488;9.911995
0.047884032;0.038307227;9.902418
-0.047884032;0.11492168;9.883265
-0.038307227;0.17238252;9.854534
0.02873042;0.10534488;9.864111
-0.02873042;0.12449849;9.80665
0.02873042;0.1340753;9.844957
0.009576807;0.10534488;9.864111
-0.02873042;0.16280572;9.864111
-0.009576807;0.10534488;9.854534
0.047884032;0.11492168;9.844957
0.02873042;0.1340753;9.854534
-0.019153614;0.16280572;9.825804
-0.047884032;0.1436521;9.844957
0.019153614;0.10534488;9.873688
0.02873042;0.08619126;9.911995
0.009576807;0.05746084;9.825804
0.076614454;0.16280572;9.940725
-0.038307227;0.08619126;9.854534
0.05746084;0.10534488;9.892841
0.0;0.095768064;9.825804
0.076614454;0.06703765;9.873688
0.019153614;0.06703765;9.959879
0.0;0.019153614;9.816227
0.06703765;0.095768064;9.825804
-0.05746084;0.02873042;9.931149
0.0;0.10534488;9.854534
-0.009576807;0.047884032;9.902418
-0.038307227;0.0;9.883265
0.019153614;0.047884032;9.940725
-0.02873042;0.009576807;9.864111
0.038307227;0.009576807;9.864111
0.009576807;0.02873042;9.959879
0.009576807;0.0;9.902418
0.009576807;0.019153614;9.864111
-0.009576807;-0.038307227;9.950302
-0.009576807;-0.009576807;9.931149
-0.02873042;-0.019153614;9.940725
-0.009576807;0.0;9.873688
0.038307227;-0.019153614;9.969456
0.02873042;-0.02873042;9.959879
0.02873042;-0.06703765;9.892841
-0.02873042;-0.02873042;9.940725
0.019153614;0.0;9.825804
0.095768064;0.02873042;9.883265
0.0;-0.019153614;9.892841
-0.009576807;-0.047884032;9.892841
0.06703765;0.0;9.902418
-0.009576807;-0.076614454;9.902418
0.009576807;-0.047884032;9.911995
-0.08619126;-0.02873042;9.864111
0.076614454;0.0;9.911995
-0.009576807;-0.02873042;9.959879
0.0;-0.02873042;9.854534
-0.009576807;-0.02873042;9.921572
-0.019153614;-0.038307227;9.950302
-0.047884032;-0.019153614;9.873688
0.019153614;0.0;9.969456
-0.019153614;0.019153614;9.931149
0.02873042;0.019153614;9.844957
-0.047884032;0.02873042;9.902418
0.009576807;0.0;9.902418
0.047884032;0.038307227;9.921572
-0.009576807;0.019153614;9.892841
0.038307227;0.038307227;9.902418
-0.009576807;0.076614454;9.883265
0.019153614;0.047884032;9.9790325
0.05746084;0.11492168;9.873688
0.02873042;0.095768064;9.883265
0.095768064;0.095768064;9.883265
-0.02873042;0.076614454;9.921572
0.019153614;0.12449849;9.864111
0.02873042;0.18195933;9.835381
-0.009576807;0.15322891;9.844957
0.009576807;0.15322891;9.911995
0.02873042;0.15322891;9.902418
0.02873042;0.18195933;9.787497
0.009576807;0.18195933;9.892841
0.047884032;0.19153613;9.873688
0.076614454;0.18195933;9.816227
0.0;0.22026655;9.864111
0.019153614;0.15322891;9.825804
0.06703765;0.15322891;9.883265
-0.019153614;0.22026655;9.835381
0.0;0.12449849;9.854534
0.0;0.16280572;9.864111
0.02873042;0.16280572;9.825804
0.05746084;0.1436521;9.902418
-0.038307227;0.1436521;9.854534
0.038307227;0.1340753;9.844957
