-24;-25;-96
-14;-12;-137
-21;-20;-138
-14;-11;-141
-11;-5;-141
-7;-13;-135
-14;-14;-140
-20;-4;-135
-47;-27;-109
-220;-178;-43
-594;-190;-17
-1093;-52;-72
-1425;-157;-196
-1372;-414;-135
-1054;-382;-331
-687;41;-12
-294;267;24
-271;-146;-357
-77;-323;273
-359;-257;-225
-382;322;47
-636;41;-161
-880;-487;-72
-883;-139;-243
-809;102;-276
-722;53;-222
-272;-234;127
-135;-326;-117
-371;-65;-324
-346;285;3
-480;-328;-10
-671;-278;-300
-580;-170;31
-627;-2;-388
-480;-10;-138
-89;-134;248
-481;-75;-575
-214;-72;-316
-27;126;273
-240;-126;-61
-416;-212;-582
-474;29;-84
-463;-164;220
-623;-151;-215
-624;-138;-462
-369;265;-313
406;37;211
662;137;49
634;325;-217
723;170;-695
1083;-99;-147
1068;326;253
824;635;229
577;266;-298
457;-128;-99
108;-110;-258
-96;176;-271
139;-27;-235
175;-234;-97
18;183;-272
-2;159;-829
319;-17;-306
791;699;1162
847;412;995
1366;-105;741
1070;-538;-817
384;-25;-1158
320;559;253
-27;386;-484
-195;-44;-572
-9;-203;236
-176;139;-37
-421;109;-485
-548;-269;-324
3;-253;308
68;-305;-396
129;105;-671
380;357;-106
737;304;527
444;76;-644
395;123;-176
230;94;106
9;42;-240
-15;38;-447
5;-45;-330
114;-50;71
588;47;-248
636;72;-824
1035;116;-156
1552;537;666
1530;149;-256
1455;304;-71
1233;424;192
1150;280;221
974;337;-296
811;377;-164
875;61;17
726;109;-318
931;-166;33
893;267;-120
788;396;-186
1040;-184;144
840;207;-303
652;362;-168
621;-38;-70
544;-85;-224
730;202;-27
656;180;-162
767;105;47
727;147;-121
652;27;-35
475;-154;102
-217;10;-241
-514;63;-177
-560;-190;-165
-640;-202;-317
-609;-11;-154
-602;-33;-183
-534;-164;-182
-495;-114;-183
-405;-18;-173
-276;-67;-155
-215;-87;-145
-255;-40;-152
-347;-44;-168
-422;-91;-172
-444;-90;-180
-425;-70;-172
-372;-72;-178
-308;-55;-169
-240;-47;-166
-221;-44;-157
-250;-35;-163
-293;-63;-169
-318;-66;-166
-320;-60;-164
-296;-62;-157
-261;-51;-166
-208;-45;-152
-189;-38;-158
-212;-37;-152
-233;-44;-163
-247;-51;-155
-250;-49;-156
-222;-45;-145
-197;-31;-161
-178;-27;-164
-176;-41;-150
-179;-41;-148
-187;-33;-146
-198;-33;-152
-181;-38;-157
-156;-35;-160
-142;-36;-156
-146;-30;-161
-146;-28;-170
-149;-29;-170
-145;-33;-153
-137;-33;-146
-126;-25;-156
-116;-24;-159
-119;-18;-171
-128;-28;-152
-129;-27;-165
-125;-23;-196
-106;-20;-181
-99;-17;-185
-91;-12;-148
-104;-32;-94
