51;-9;-122
18;-24;-148
33;-6;-137
33;-14;-138
17;-24;-129
30;-10;-132
32;-6;-128
16;-24;-119
22;-22;-122
34;-18;-113
21;-20;-105
17;-24;-113
20;-7;-104
12;-10;-113
15;-12;-125
19;-8;-128
16;-8;-117
21;-13;-125
24;-17;-121
27;-17;-120
16;-24;-123
18;-18;-116
16;-16;-108
20;-14;-112
49;-10;-93
164;-88;20
309;-361;76
610;-878;-139
844;-1189;-90
915;-1190;-245
681;-956;-102
296;-589;58
272;-319;-244
81;21;182
58;-78;-216
81;-260;-432
-182;224;306
97;10;-481
-143;219;164
50;-83;-132
292;-281;232
533;-773;-235
570;-784;43
512;-757;-61
230;-622;-138
270;-176;-41
165;-101;-66
-153;-317;161
217;-630;-553
342;-151;286
496;-188;128
324;-472;-212
144;-581;-11
479;-370;-279
521;-205;-27
478;-3;32
29;-482;-152
-6;-297;-49
-18;-144;82
278;-243;-398
370;-39;-154
-15;-308;118
-15;-506;-180
303;-242;-119
420;-233;-51
48;-407;-113
129;-136;-411
-172;231;-27
-378;629;293
-283;502;-401
-507;559;-567
-633;583;-121
-457;781;302
-257;303;-459
-101;139;-802
-126;-116;-740
-78;-32;-103
-786;316;1237
-537;1045;1652
96;1115;-138
-357;669;-800
-637;272;-516
-608;377;387
-105;129;-321
129;146;-418
91;-45;-401
-9;-192;-257
-53;-144;370
-14;-4;379
-56;319;-622
-52;126;-505
-159;-68;293
-194;46;-2
-71;270;-686
-72;190;-403
-168;249;174
-319;283;13
45;284;-599
11;425;73
-303;269;256
-345;-222;-444
278;140;15
215;145;285
8;-458;-858
90;12;-254
-116;95;204
-178;148;-95
-390;302;-209
-135;444;-225
-251;284;-6
-299;382;-26
-118;412;-618
-502;720;-287
-518;1000;27
-1038;1242;63
-1196;1400;-472
-1017;1606;75
-832;1205;-36
-582;985;-137
-383;645;-98
-411;412;-419
-369;258;-400
-97;705;206
-401;500;-302
-334;818;-172
-483;1007;438
-702;674;-432
-455;742;125
-213;588;-177
-468;546;100
-389;380;-291
-238;484;-177
-234;481;-15
-408;494;-22
-427;569;-85
-313;645;-77
-218;410;8
-32;-37;-26
204;-288;-92
450;-542;-370
362;-557;-123
353;-714;-111
479;-753;-256
552;-666;-140
514;-619;-202
324;-512;-122
226;-432;-120
236;-364;-135
252;-319;-126
214;-295;-129
144;-244;-162
68;-113;-144
45;-26;-92
66;-75;-113
126;-172;-131
168;-243;-119
225;-295;-160
233;-314;-129
217;-343;-146
201;-331;-122
203;-322;-130
198;-288;-129
174;-248;-148
151;-231;-138
128;-189;-145
116;-131;-153
95;-92;-151
70;-94;-148
78;-120;-149
113;-144;-152
141;-177;-144
142;-203;-138
140;-211;-129
133;-206;-131
127;-190;-122
121;-174;-143
100;-161;-141
93;-129;-136
84;-121;-121
81;-111;-132
70;-102;-129
71;-109;-135
84;-120;-124
79;-117;-134
66;-91;-139
64;-83;-139
69;-80;-137
57;-83;-137
62;-79;-134
54;-65;-133
36;-64;-137
38;-66;-103
