-31;8;94
-83;23;90
-57;-10;95
-47;4;95
-38;25;103
-23;-3;91
-20;0;105
-25;22;100
-32;0;94
-41;-2;92
-37;17;90
-41;9;99
-28;-1;105
-18;11;105
-26;3;95
-27;-3;97
-25;9;108
-17;2;104
-16;8;90
-22;10;105
-16;10;101
-23;5;93
-21;5;104
-17;2;102
-15;0;103
-20;3;95
-16;6;101
-16;2;95
-12;2;97
-9;0;99
-14;2;99
-18;5;96
-8;3;106
-7;4;111
-7;4;92
-12;0;82
-9;0;101
-9;0;96
-6;0;90
-6;2;92
-3;-2;92
-11;0;97
-5;2;89
-11;3;91
-4;2;96
-4;3;98
-5;2;93
-6;0;101
-5;-1;95
-6;1;104
-6;4;107
-1;4;107
-1;1;98
-3;6;86
-3;4;82
0;4;83
0;1;92
-9;2;99
-5;2;91
-1;4;88
-3;2;105
4;1;89
0;-2;93
-1;1;100
-3;2;102
-6;9;107
0;0;95
-2;5;84
-3;14;94
-1;0;92
5;2;98
5;1;92
4;1;102
3;1;94
3;2;96
7;3;101
4;0;97
3;4;104
2;5;96
-1;7;87
1;8;89
4;4;90
-2;6;101
1;8;103
-4;5;96
-1;-8;94
3;-7;91
2;0;104
10;-2;94
10;1;100
6;0;96
5;0;96
1;2;104
-1;2;97
0;-2;88
2;3;92
1;-2;104
6;6;106
2;3;106
4;2;97
6;-5;100
2;3;93
-4;7;105
-2;7;95
4;1;106
1;4;106
0;0;94
6;3;103
1143;-40;23
1337;-169;-31
1282;-182;0
949;0;39
549;-2;165
440;-202;20
334;-124;70
222;53;511
608;134;171
600;62;114
857;-279;-185
500;-71;453
518;261;215
467;35;-177
529;-92;-201
315;-24;588
535;19;-344
325;-81;255
266;10;436
334;-76;-188
255;33;578
616;13;-497
680;-142;-365
440;-207;330
420;-73;246
314;208;-196
12;108;462
279;-76;33
4;-76;454
211;-79;27
673;290;-258
165;-254;617
585;-391;-287
544;126;91
405;115;50
86;109;276
-510;-258;488
-758;-161;189
-432;259;-669
-980;-10;492
-915;-157;333
-391;95;-225
-332;138;-165
-536;-131;390
-269;-13;23
-60;152;15
-1057;841;1864
-959;953;1151
-766;-381;-285
-1649;-699;1834
-582;-245;-510
-545;238;-276
-501;484;318
272;-64;-748
482;-708;-709
475;-717;-475
1545;648;-1595
417;1786;964
300;69;121
308;-1337;-271
-355;-851;299
-56;33;-38
245;490;-555
-511;-140;453
-620;-462;-272
-908;507;184
-423;907;-64
-648;445;314
-1180;-143;-58
-1028;184;-86
-1505;239;726
-1579;198;-89
-1782;422;133
-1854;211;866
-1215;-144;-462
-896;112;-330
-772;163;395
-617;37;165
-568;195;-11
-773;-35;154
-984;72;217
-839;188;24
-1083;207;415
-944;261;253
-908;251;366
-676;-124;-27
-618;-124;-112
-458;98;489
-562;361;-58
-732;263;-31
-676;-74;289
-620;-9;256
-553;125;126
-367;233;457
78;-9;173
420;-306;-85
434;-13;60
469;113;94
423;-58;110
459;-104;103
536;19;105
648;-74;102
721;-140;25
717;-86;18
563;-39;53
366;-69;96
280;-45;114
238;13;116
227;-23;109
235;-41;110
270;-1;107
307;-19;102
402;-69;81
430;-26;60
383;-30;83
288;-51;104
217;-16;102
198;-5;104
194;-24;107
207;-18;104
249;-21;104
280;-43;86
287;-31;83
259;-26;87
202;-29;96
171;-16;104
162;-13;101
168;-18;106
183;-22;102
204;-20;91
206;-23;89
178;-13;89
157;-16;103
143;-19;94
137;-16;100
144;-13;107
162;-11;90
159;-12;93
145;-16;103
132;-15;99
125;-8;98
127;-5;112
123;-11;106
129;-10;119
130;-17;98
121;-14;91
114;-10;97
104;-9;99
104;-10;98
103;-12;83
109;-9;89
108;-5;97
105;-9;95
94;-6;99
84;-8;103
85;-9;98
87;-6;105
86;2;108
81;-1;110
79;-5;108
73;-5;107
73;-8;112
71;-6;97
70;-3;101
63;-10;96
62;-3;100
64;-1;96
66;2;105
60;-2;122
63;-1;110
59;0;102
58;2;101
59;-4;96
56;-6;110
56;-1;103
50;-5;101
43;0;102
39;-2;112
50;-5;102
53;-2;99
50;-5;104
46;-4;105
47;0;106
41;-2;103
41;-2;96
41;-3;84
38;-5;92
36;-3;112
25;-3;106
36;-2;107
33;-1;111
29;0;103
20;5;106
29;-1;108
35;4;110
31;2;109
30;-4;106
29;1;98
24;0;103
24;2;86
19;0;94
26;0;103
28;-5;77
6;-12;67
21;-16;41
41;0;154
41;17;257
